 ,Time(s)
1,0.077
2,1.077
3,2.078
4,2.370
5,2.517
6,2.663
7,2.810
8,2.956
9,3.103
10,3.249
11,3.396
12,3.542
13,3.691
14,3.838
15,3.985
16,4.132
17,4.278
18,4.425
19,4.572
20,4.719
21,4.865
22,5.012
23,5.159
24,5.305
25,5.452
26,5.599
27,5.746
28,5.893
29,6.040
30,6.186
31,6.333
32,6.480
33,6.627
34,6.773
35,6.920
36,7.066
37,7.213
38,7.359
39,7.506
40,7.653
41,7.800
42,7.946
43,8.093
44,8.239
45,8.386
46,8.533
47,8.680
48,8.826
49,8.972
50,9.119
51,9.266
52,9.413
53,9.560
54,9.706
55,9.852
56,9.999
57,10.146
58,10.292
59,10.439
60,10.586
61,10.733
62,10.879
63,11.026
64,11.173
65,11.319
66,11.466
67,11.613
68,11.760
69,11.906
70,12.053
71,12.199
72,12.346
73,12.493
74,12.639
75,12.787
76,12.934
77,13.081
78,13.227
79,13.374
80,13.521
81,13.667
82,13.814
83,13.960
84,14.106
85,14.253
86,14.400
87,14.546
88,14.693
89,14.839
90,14.986
91,15.132
92,15.279
93,15.426
94,15.572
95,15.718
96,15.865
97,16.011
98,16.158
99,16.305
100,16.451
101,16.598
102,16.744
103,16.891
104,17.037
105,17.184
106,17.330
107,17.477
108,17.623
109,17.770
110,17.917
111,18.063
112,18.210
113,18.356
114,18.503
115,18.649
116,18.796
117,18.942
118,19.089
119,19.235
120,19.382
121,19.528
122,19.675
123,19.822
124,19.969
125,20.115
126,20.262
127,20.408
128,20.555
129,20.702
130,20.849
131,20.995
132,21.142
133,21.288
134,21.435
135,21.582
136,21.728
137,21.875
138,22.021
139,22.168
140,22.314
141,22.460
142,22.607
143,22.754
144,22.901
145,23.047
146,23.194
147,23.340
148,23.486
149,23.633
150,23.780
151,23.926
152,24.073
153,24.220
154,24.366
155,24.549
156,24.696
157,24.842
158,24.989
159,25.135
160,25.282
161,25.428
162,25.574
163,25.721
164,25.868
165,26.015
166,26.162
167,26.308
168,26.455
169,26.602
170,26.748
171,26.896
172,27.042
173,27.189
174,27.335
175,27.482
176,27.629
177,27.775
178,27.922
179,28.069
180,28.215
181,28.362
182,28.509
183,28.655
184,28.801
185,28.948
186,29.094
187,29.241
188,29.388
189,29.534
190,29.681
191,29.829
192,29.975
193,30.122
194,30.268
195,30.415
196,30.561
197,30.708
198,30.854
199,31.001
200,31.147
201,31.294
202,31.441
203,31.588
204,31.735
205,31.881
206,32.028
207,32.174
208,32.321
