 ,Time(s)
1,0.073
2,1.073
3,2.074
4,2.366
5,2.514
6,2.661
7,2.808
8,2.955
9,3.102
10,3.249
11,3.398
12,3.547
13,3.695
14,3.842
15,3.990
16,4.137
17,4.284
18,4.433
19,4.580
20,4.727
21,4.874
22,5.023
23,5.171
24,5.318
25,5.465
26,5.613
27,5.759
28,5.907
29,6.054
30,6.201
31,6.348
32,6.496
33,6.643
34,6.790
35,6.938
36,7.085
37,7.232
38,7.379
39,7.526
40,7.673
41,7.821
42,7.969
43,8.116
44,8.263
45,8.411
46,8.558
47,8.705
48,8.852
49,8.999
50,9.146
51,9.295
52,9.441
53,9.588
54,9.736
55,9.884
56,10.032
57,10.179
58,10.326
59,10.473
60,10.620
61,10.767
62,10.915
63,11.062
64,11.210
65,11.357
66,11.505
67,11.653
68,11.799
69,11.947
70,12.094
71,12.242
72,12.389
73,12.536
74,12.684
75,12.831
76,12.979
77,13.126
78,13.275
79,13.422
80,13.569
81,13.717
82,13.864
83,14.011
84,14.158
85,14.305
86,14.452
87,14.599
88,14.748
89,14.896
90,15.045
91,15.193
92,15.340
93,15.488
94,15.635
95,15.782
96,15.930
97,16.077
98,16.224
99,16.373
100,16.520
101,16.668
102,16.816
103,16.963
104,17.111
105,17.258
106,17.406
107,17.553
108,17.700
109,17.848
110,17.995
111,18.142
112,18.289
113,18.438
114,18.586
115,18.733
116,18.880
117,19.027
118,19.174
119,19.322
120,19.469
121,19.617
122,19.765
123,19.912
124,20.060
125,20.207
126,20.354
127,20.501
128,20.648
129,20.797
130,20.944
131,21.091
132,21.239
133,21.386
134,21.534
135,21.682
136,21.829
137,21.976
138,22.125
139,22.274
140,22.458
141,22.605
142,22.752
143,22.900
144,23.047
145,23.194
146,23.341
147,23.488
148,23.637
149,23.786
150,23.933
151,24.080
152,24.228
153,24.375
154,24.522
155,24.670
156,24.817
157,24.965
158,25.113
159,25.260
160,25.409
161,25.558
162,25.705
163,25.853
164,26.000
165,26.147
166,26.295
167,26.442
168,26.590
169,26.740
170,26.888
171,27.035
172,27.182
173,27.329
174,27.476
175,27.624
176,27.771
177,27.919
178,28.067
179,28.214
180,28.362
181,28.509
182,28.656
183,28.804
184,28.951
185,29.098
186,29.245
187,29.394
188,29.545
189,29.692
190,29.839
191,29.987
192,30.134
193,30.281
194,30.428
195,30.575
196,30.722
197,30.871
198,31.018
199,31.165
200,31.313
201,31.462
202,31.609
203,31.756
204,31.903
205,32.050
206,32.197
207,32.346
