 ,Time(s)
1,0.050
2,1.051
3,2.051
4,2.345
5,2.492
6,2.639
7,2.786
8,2.933
9,3.079
10,3.227
11,3.374
12,3.521
13,3.667
14,3.814
15,3.961
16,4.108
17,4.255
18,4.402
19,4.549
20,4.696
21,4.843
22,4.991
23,5.138
24,5.284
25,5.431
26,5.579
27,5.725
28,5.872
29,6.019
30,6.166
31,6.313
32,6.460
33,6.607
34,6.754
35,6.901
36,7.048
37,7.194
38,7.341
39,7.489
40,7.635
41,7.782
42,7.929
43,8.076
44,8.223
45,8.370
46,8.517
47,8.664
48,8.811
49,8.958
50,9.105
51,9.252
52,9.399
53,9.546
54,9.693
55,9.840
56,9.987
57,10.134
58,10.281
59,10.428
60,10.575
61,10.722
62,10.869
63,11.016
64,11.163
65,11.310
66,11.457
67,11.603
68,11.750
69,11.897
70,12.044
71,12.191
72,12.338
73,12.485
74,12.632
75,12.779
76,12.926
77,13.073
78,13.220
79,13.368
80,13.515
81,13.661
82,13.808
83,13.955
84,14.102
85,14.249
86,14.396
87,14.543
88,14.690
89,14.837
90,14.984
91,15.131
92,15.278
93,15.424
94,15.572
95,15.719
96,15.866
97,16.013
98,16.159
99,16.307
100,16.454
101,16.601
102,16.747
103,16.894
104,17.041
105,17.188
106,17.335
107,17.482
108,17.629
109,17.776
110,17.923
111,18.070
112,18.217
113,18.364
114,18.511
115,18.658
116,18.805
117,18.952
118,19.099
119,19.246
120,19.394
121,19.541
122,19.688
123,19.835
124,19.982
125,20.129
126,20.276
127,20.423
128,20.570
129,20.717
130,20.864
131,21.011
132,21.158
133,21.305
134,21.452
135,21.599
136,21.745
137,21.893
138,22.039
139,22.187
140,22.333
141,22.481
142,22.628
143,22.775
144,22.922
145,23.069
146,23.216
147,23.363
148,23.510
149,23.657
150,23.804
151,23.951
152,24.098
153,24.245
154,24.392
155,24.539
156,24.686
157,24.833
158,24.980
159,25.127
160,25.273
161,25.420
162,25.567
163,25.714
164,25.861
165,26.009
166,26.156
167,26.303
168,26.450
169,26.597
170,26.744
171,26.891
172,27.037
173,27.184
174,27.332
175,27.478
176,27.625
177,27.772
178,27.919
179,28.066
180,28.213
181,28.360
182,28.507
183,28.654
184,28.801
185,28.948
186,29.096
187,29.242
188,29.390
189,29.536
190,29.683
191,29.830
192,29.977
193,30.125
194,30.308
195,30.455
196,30.603
197,30.750
198,30.897
199,31.043
200,31.190
201,31.337
202,31.484
203,31.631
204,31.778
205,31.925
206,32.072
207,32.219
