 ,Time(s)
1,0.053
2,1.054
3,2.054
4,2.347
5,2.494
6,2.641
7,2.788
8,2.935
9,3.082
10,3.229
11,3.376
12,3.523
13,3.671
14,3.817
15,3.964
16,4.111
17,4.258
18,4.406
19,4.553
20,4.699
21,4.847
22,4.994
23,5.140
24,5.288
25,5.435
26,5.582
27,5.729
28,5.876
29,6.023
30,6.171
31,6.318
32,6.465
33,6.612
34,6.759
35,6.906
36,7.053
37,7.201
38,7.348
39,7.494
40,7.641
41,7.789
42,7.936
43,8.083
44,8.230
45,8.378
46,8.524
47,8.671
48,8.818
49,8.966
50,9.113
51,9.260
52,9.407
53,9.554
54,9.701
55,9.848
56,9.996
57,10.143
58,10.290
59,10.437
60,10.584
61,10.731
62,10.878
63,11.025
64,11.173
65,11.319
66,11.466
67,11.613
68,11.760
69,11.908
70,12.055
71,12.202
72,12.349
73,12.496
74,12.643
75,12.790
76,12.937
77,13.084
78,13.231
79,13.378
80,13.525
81,13.672
82,13.819
83,13.966
84,14.113
85,14.260
86,14.407
87,14.554
88,14.701
89,14.848
90,14.996
91,15.143
92,15.290
93,15.437
94,15.584
95,15.731
96,15.878
97,16.025
98,16.172
99,16.319
100,16.466
101,16.613
102,16.760
103,16.907
104,17.054
105,17.201
106,17.348
107,17.495
108,17.642
109,17.789
110,17.936
111,18.083
112,18.230
113,18.377
114,18.524
115,18.671
116,18.818
117,18.965
118,19.112
119,19.260
120,19.407
121,19.554
122,19.701
123,19.848
124,19.995
125,20.142
126,20.289
127,20.436
128,20.583
129,20.730
130,20.877
131,21.025
132,21.172
133,21.319
134,21.466
135,21.613
136,21.760
137,21.908
138,22.054
139,22.201
140,22.348
141,22.496
142,22.643
143,22.790
144,22.936
145,23.084
146,23.231
147,23.378
148,23.525
149,23.672
150,23.819
151,23.966
152,24.113
153,24.260
154,24.407
155,24.554
156,24.701
157,24.848
158,24.998
159,25.145
160,25.292
161,25.439
162,25.586
163,25.733
164,25.881
165,26.027
166,26.174
167,26.321
168,26.468
169,26.615
170,26.762
171,26.909
172,27.056
173,27.204
174,27.351
175,27.498
176,27.645
177,27.792
178,27.939
179,28.086
180,28.233
181,28.380
182,28.528
183,28.675
184,28.822
185,28.969
186,29.116
187,29.263
188,29.411
189,29.558
190,29.705
191,29.852
192,29.998
193,30.145
194,30.328
195,30.475
196,30.623
197,30.770
198,30.917
199,31.065
200,31.212
201,31.359
202,31.506
203,31.653
204,31.800
205,31.947
206,32.095
207,32.242
