 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,872.033,134.924,112.837,413.945
2,860.441,134.491,112.840,409.788
3,855.769,134.177,112.853,408.406
4,366.502,118.873,111.818,394.975
5,491.439,122.077,112.029,397.068
6,562.593,124.382,111.894,399.587
7,604.412,125.131,111.911,399.677
8,637.689,126.259,112.094,398.550
9,663.451,126.788,111.779,400.914
10,678.830,126.934,112.194,401.832
11,689.414,127.989,111.877,398.934
12,699.396,127.854,112.145,398.920
13,709.552,127.910,112.109,398.897
14,713.581,128.377,112.293,396.018
15,716.623,128.573,112.014,397.673
16,723.893,128.832,112.078,399.010
17,728.857,129.099,111.756,398.434
18,732.582,128.650,112.076,398.954
19,737.466,129.582,112.020,399.859
20,740.069,129.892,112.124,396.371
21,744.771,129.339,112.405,397.994
22,743.578,129.348,112.116,397.561
23,745.442,129.791,112.199,397.557
24,750.514,130.308,112.182,398.457
25,752.018,130.200,112.147,396.876
26,751.669,130.133,111.959,396.483
27,752.217,129.944,111.810,397.235
28,754.724,129.740,112.146,399.835
29,752.820,130.110,111.914,399.931
30,759.296,130.137,112.397,400.182
31,760.368,130.376,112.188,401.797
32,765.655,130.141,112.285,399.845
33,761.677,130.540,112.394,401.288
34,764.887,130.492,112.183,401.577
35,766.023,130.174,112.205,399.570
36,768.627,130.354,112.197,400.717
37,770.003,130.549,112.026,400.202
38,770.505,130.696,111.971,398.319
39,769.543,130.177,112.255,399.048
40,773.343,129.911,112.442,400.908
41,773.106,129.901,112.044,398.550
42,774.076,130.208,112.315,400.062
43,773.047,130.322,112.318,399.437
44,772.651,130.029,112.177,399.051
45,770.781,129.884,112.296,400.303
46,773.700,130.233,112.382,400.219
47,772.919,130.576,112.141,398.746
48,776.141,130.263,112.052,398.451
49,774.919,130.547,112.324,398.629
50,775.238,129.865,112.179,396.695
51,772.145,130.710,112.409,397.685
52,773.879,130.614,112.329,395.498
53,775.394,130.067,112.159,396.152
54,779.887,130.463,111.925,396.583
55,779.630,130.459,112.268,396.866
56,778.265,130.461,112.197,394.690
57,777.649,130.308,112.362,395.505
58,777.723,130.454,111.995,395.106
59,778.170,130.435,112.572,395.276
60,778.056,130.391,112.475,395.198
61,776.512,130.901,112.290,394.056
62,779.291,130.840,112.187,394.245
63,778.985,130.977,112.252,394.557
64,777.899,130.918,112.268,394.505
65,778.935,130.920,112.378,394.499
66,777.207,130.918,112.037,393.824
67,779.867,130.431,112.253,395.699
68,781.614,130.431,112.359,395.883
69,781.337,130.735,111.953,394.017
70,783.014,130.942,112.188,393.277
71,781.918,131.080,112.102,393.402
72,776.990,130.380,112.237,394.267
73,782.715,131.144,112.020,393.793
74,781.106,130.737,112.311,393.148
75,779.949,130.657,112.018,390.821
76,783.539,130.641,111.764,392.149
77,784.977,131.401,111.846,393.419
78,786.281,130.274,111.782,393.294
79,784.263,131.003,112.055,392.989
80,788.257,130.451,111.732,392.644
81,786.312,130.800,111.930,392.005
82,787.598,130.453,112.287,392.601
83,785.912,130.483,111.792,394.560
84,788.668,130.924,112.327,392.747
85,785.710,130.736,112.245,394.930
86,789.621,130.582,112.006,392.679
87,789.694,130.357,112.015,393.638
88,787.506,130.248,111.903,393.265
89,785.187,130.445,111.965,394.037
90,787.219,130.605,112.185,392.943
91,787.498,130.231,111.906,393.860
92,788.883,130.840,112.000,392.876
93,787.021,130.977,112.450,395.254
94,785.751,130.435,112.091,392.227
95,790.568,130.799,112.489,391.430
96,789.031,131.029,112.218,393.762
97,786.480,130.819,112.290,394.299
98,783.394,131.715,112.418,391.961
99,783.163,131.448,112.024,393.472
100,785.458,130.020,112.135,393.587
101,786.888,130.484,111.982,394.072
102,782.588,130.360,112.300,393.765
103,783.329,130.605,112.003,393.757
104,782.617,130.378,112.107,392.776
