 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,264.544,269.700,113.341,206.310
2,261.874,265.453,113.944,203.806
3,259.028,266.325,113.347,203.594
4,163.795,158.261,112.563,198.647
5,180.703,182.243,113.318,199.060
6,192.396,195.562,112.905,199.715
7,201.634,204.939,113.159,199.997
8,208.211,211.794,112.902,200.266
9,213.150,216.625,112.984,199.633
10,215.475,219.853,112.987,199.853
11,218.607,221.299,113.044,199.431
12,222.590,224.857,113.141,199.395
13,225.575,225.796,113.060,199.507
14,227.496,227.486,112.749,199.515
15,228.088,229.683,112.885,199.560
16,229.848,229.726,112.960,199.980
17,230.845,231.534,113.032,201.823
18,231.270,232.771,112.784,200.745
19,231.773,233.809,112.716,201.390
20,234.582,236.509,112.786,201.488
21,236.062,234.997,112.834,201.088
22,236.596,236.427,113.209,201.213
23,237.268,236.770,113.043,201.569
24,236.383,236.675,112.817,202.010
25,235.692,238.751,112.681,202.410
26,237.156,238.285,112.651,201.410
27,238.015,240.108,112.943,202.020
28,238.974,238.366,112.607,200.939
29,238.882,240.408,112.647,200.766
30,238.459,240.952,112.710,200.447
31,238.022,240.975,112.540,201.333
32,237.582,240.935,112.961,200.628
33,238.824,240.849,112.877,201.438
34,239.272,241.137,112.612,200.743
35,238.639,242.794,112.420,199.884
36,238.207,241.721,112.539,200.260
37,238.540,242.448,112.642,200.953
38,239.182,242.028,112.861,199.322
39,239.571,242.678,112.734,199.926
40,239.522,243.474,112.753,199.747
41,239.990,245.450,112.364,199.475
42,238.321,243.282,112.599,200.194
43,238.841,244.282,112.605,199.045
44,240.344,244.360,112.604,200.626
45,239.213,245.108,112.591,199.919
46,239.808,245.165,112.925,199.538
47,239.488,244.164,112.716,200.484
48,237.918,244.135,112.876,200.299
49,239.192,245.105,112.542,199.602
50,238.782,243.821,112.520,199.430
51,239.073,245.299,112.253,199.382
52,239.637,245.629,112.430,198.255
53,239.676,245.343,112.508,199.802
54,242.146,245.953,112.228,199.514
55,241.875,245.694,112.590,198.935
56,241.247,244.415,112.353,198.967
57,240.487,244.261,112.542,198.808
58,239.718,244.288,112.568,199.279
59,238.564,245.305,113.049,199.502
60,239.810,245.458,112.601,198.465
61,240.846,246.070,112.460,198.594
62,239.689,246.385,112.229,198.436
63,241.401,246.096,112.414,197.743
64,241.309,245.906,112.629,198.470
65,240.114,245.018,112.394,198.589
66,240.291,245.870,112.249,196.886
67,239.147,245.158,112.467,196.749
68,238.340,245.362,112.274,198.386
69,239.533,246.792,112.136,197.912
70,238.693,247.546,111.722,198.180
71,238.082,247.236,111.934,198.802
72,239.101,245.735,112.217,198.348
73,240.096,247.060,112.395,197.809
74,239.464,246.844,112.501,197.660
75,240.854,246.525,112.248,198.165
76,239.961,246.972,112.492,198.119
77,240.327,246.564,112.317,198.616
78,240.100,246.253,112.560,198.462
79,239.814,245.972,112.274,198.906
80,239.466,244.710,111.869,198.490
81,239.957,245.708,112.212,198.672
82,240.037,245.391,112.199,198.466
83,241.057,245.229,112.612,197.645
84,241.168,246.103,112.324,197.533
85,240.341,245.465,112.429,198.436
86,239.589,245.867,112.168,198.426
87,239.430,247.446,112.477,198.303
88,241.248,247.079,112.628,197.472
89,240.501,246.669,112.233,198.188
90,240.577,246.429,112.276,198.106
91,240.540,245.806,112.399,197.671
92,240.053,245.606,112.361,199.013
93,241.708,246.163,112.546,198.465
94,240.410,246.697,112.417,198.853
95,242.045,246.927,112.444,198.073
96,241.478,247.712,112.541,197.504
97,239.637,246.759,112.500,198.126
98,241.168,246.891,112.191,198.414
99,241.571,246.969,112.637,197.806
100,241.883,247.048,112.639,196.841
101,241.873,246.160,112.278,197.339
102,242.378,246.517,112.325,197.929
103,242.439,246.242,112.713,198.329
104,242.003,247.404,112.498,199.024
105,243.055,246.595,112.302,198.332
106,241.089,247.829,112.771,197.926
107,242.667,247.977,112.546,197.299
108,241.593,247.066,112.576,198.531
109,241.998,247.347,112.609,198.253
110,241.929,247.300,112.331,197.003
111,241.641,246.802,112.167,197.718
112,242.575,247.277,112.361,197.828
113,240.984,246.645,112.178,198.000
114,242.358,244.646,112.499,197.591
115,241.828,246.864,112.348,198.085
116,242.122,246.107,112.540,197.068
117,243.619,246.246,112.591,197.717
118,243.034,247.432,112.482,196.487
119,241.422,247.001,112.229,195.863
120,241.834,246.934,112.163,196.549
121,241.297,246.194,112.258,196.778
122,241.902,246.783,112.420,196.449
123,241.031,246.171,112.279,196.018
124,241.174,245.500,112.308,196.728
125,241.869,245.255,112.130,196.363
126,241.042,246.399,112.386,197.290
127,242.142,246.053,112.447,197.018
128,241.223,245.309,112.483,198.298
129,243.081,246.020,112.456,197.504
130,242.180,245.661,112.461,197.628
131,242.154,244.992,112.426,197.653
132,241.427,245.621,112.272,197.159
133,243.055,245.818,112.124,197.975
134,240.801,245.062,112.012,196.678
135,242.264,245.351,112.450,196.767
136,242.942,246.043,112.657,196.568
137,242.030,246.357,112.362,196.868
138,242.106,247.498,112.653,196.947
139,241.430,248.665,112.806,196.685
140,241.806,247.455,112.794,196.027
141,242.409,247.389,112.420,196.355
142,241.987,248.527,112.629,197.101
143,242.122,247.209,112.109,196.595
144,242.905,247.913,112.275,197.689
145,242.221,246.371,112.278,197.173
146,242.032,247.443,112.040,195.744
147,242.244,245.693,112.058,196.843
148,241.189,246.250,112.319,197.185
149,241.845,248.323,112.287,196.332
150,241.404,246.446,112.206,197.341
151,242.632,246.923,112.363,197.082
152,242.862,246.666,112.535,196.659
153,242.278,246.088,112.373,196.888
154,242.197,245.582,112.343,196.249
155,240.401,247.172,112.431,197.603
156,241.155,247.459,112.405,197.012
157,241.295,247.965,112.586,196.471
158,241.324,247.332,112.383,196.258
159,240.084,247.234,112.559,196.410
160,242.981,247.492,112.112,196.949
161,240.984,247.606,112.238,195.835
162,240.908,247.118,112.226,196.114
163,241.396,247.896,112.200,195.145
164,240.783,246.162,112.359,195.972
165,241.131,246.355,112.229,195.853
166,241.766,248.063,112.062,195.190
167,241.791,247.401,112.147,195.788
168,241.261,246.559,112.041,196.484
169,241.120,246.887,112.076,196.968
170,240.650,247.653,112.130,196.951
171,240.278,247.973,112.206,196.898
172,240.820,246.648,112.148,195.941
173,240.977,246.826,112.123,196.512
174,242.695,247.805,112.412,196.668
175,241.725,247.559,112.439,196.797
176,239.984,247.187,112.653,196.172
177,242.014,246.987,112.575,195.970
178,241.662,248.635,112.537,195.639
179,241.347,247.442,112.439,194.852
180,241.842,248.707,112.514,195.891
181,243.473,246.264,112.313,196.714
182,242.140,245.770,112.521,196.356
183,243.030,245.888,112.436,196.363
184,241.313,247.246,112.188,196.502
185,240.416,246.306,112.283,195.589
186,242.248,245.502,112.055,194.932
187,242.414,247.468,112.504,194.970
188,242.475,246.958,112.446,194.830
189,241.369,246.011,112.434,195.371
190,242.491,244.938,112.573,193.926
191,240.304,245.491,112.405,194.565
192,240.542,245.910,112.309,195.574
193,240.464,246.024,112.203,194.914
194,239.420,245.712,112.031,195.198
195,239.688,245.320,111.871,195.287
196,240.136,246.662,112.189,195.854
197,240.782,246.383,111.902,194.429
198,239.543,246.171,111.950,195.403
