 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,248.769,180.723,100.432,142.821
2,244.700,179.621,100.529,141.761
3,244.535,179.013,100.405,140.816
4,148.947,134.395,100.370,140.281
5,171.286,143.500,100.391,139.641
6,184.516,148.962,100.258,139.395
7,193.511,153.173,100.217,139.551
8,198.302,156.001,100.270,139.028
9,200.989,157.500,100.466,139.735
10,203.120,159.204,100.416,138.993
11,206.860,160.137,100.275,139.418
12,207.921,161.324,100.284,139.398
13,209.177,161.999,100.536,138.844
14,210.861,163.116,100.318,140.065
15,212.429,162.798,100.307,139.633
16,213.584,163.710,100.243,139.217
17,212.926,164.517,100.333,139.312
18,214.529,164.735,100.294,139.045
19,215.538,165.465,100.226,138.994
20,216.759,165.033,100.352,139.257
21,217.787,166.625,100.190,139.750
22,217.589,166.579,100.356,139.504
23,217.732,165.965,100.343,139.343
24,218.113,167.278,100.334,139.353
25,219.485,166.978,100.382,139.180
26,219.894,167.420,100.383,139.352
27,219.511,167.774,100.269,138.280
28,217.603,166.886,100.285,140.043
29,219.054,167.269,100.326,139.789
30,220.210,167.747,100.399,139.765
31,219.576,168.473,100.347,139.229
32,220.204,168.074,100.510,139.221
33,219.959,167.510,100.409,139.750
34,220.218,167.591,100.438,139.981
35,220.312,167.566,100.254,139.466
36,220.495,169.331,100.294,139.772
37,221.112,168.093,100.457,139.546
38,220.744,168.288,100.484,139.182
39,221.873,168.853,100.415,138.870
40,221.908,168.519,100.383,138.848
41,222.457,168.962,100.384,139.867
42,222.268,168.506,100.296,139.490
43,221.976,168.450,100.296,139.599
44,222.882,167.451,100.453,139.878
45,221.488,168.935,100.315,138.685
46,221.200,169.140,100.264,138.404
47,221.731,169.888,100.175,139.013
48,221.439,169.406,100.354,139.024
49,222.504,168.400,100.303,139.600
50,224.862,168.247,100.108,139.012
51,224.061,168.231,100.324,139.053
52,224.121,168.405,100.140,138.967
53,223.961,169.278,100.331,138.798
54,224.171,168.499,100.306,138.966
55,224.490,168.626,100.230,139.423
56,225.311,170.128,100.376,139.696
57,222.602,169.213,100.161,138.813
58,222.563,169.662,100.232,139.053
59,222.907,168.627,100.458,139.267
60,224.499,170.341,100.210,139.028
61,223.337,169.120,100.350,138.961
62,223.908,168.613,100.288,139.241
63,223.888,169.035,100.390,139.002
64,224.388,169.737,100.151,139.124
65,225.686,169.421,100.329,139.617
