 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,274.522,254.755,101.276,696.933
2,270.652,251.357,101.169,685.352
3,270.901,249.041,101.347,682.288
4,149.164,151.353,101.285,666.994
5,171.641,167.323,101.114,667.598
6,186.363,179.294,101.184,669.353
7,197.201,187.133,101.177,671.393
8,205.067,195.043,101.123,669.999
9,211.818,200.180,101.230,670.092
10,217.160,204.011,101.161,668.344
11,220.857,206.992,101.224,668.104
12,224.866,209.441,101.163,665.752
13,226.823,212.281,100.978,665.206
14,227.985,213.587,101.057,665.062
15,229.445,215.803,101.032,663.818
16,232.599,217.495,101.279,666.629
17,232.921,219.697,101.202,668.564
18,235.382,220.675,101.086,666.385
19,236.153,221.717,101.147,665.415
20,239.428,221.796,101.119,669.571
21,238.751,223.139,101.157,664.440
22,240.463,223.795,100.997,666.110
23,241.153,224.927,101.074,663.489
24,242.877,225.086,101.186,664.900
25,242.085,225.750,101.188,666.154
26,242.342,226.206,101.096,664.002
27,243.448,227.857,100.979,665.835
28,245.219,227.536,101.146,665.655
29,244.460,228.925,101.082,664.382
30,244.974,229.170,101.093,663.818
31,246.102,228.315,101.088,664.313
32,246.452,229.015,101.182,665.604
33,246.135,229.133,101.012,663.323
34,246.955,229.071,100.996,664.008
35,247.544,229.950,101.029,665.351
36,246.800,230.411,101.205,663.238
37,248.281,229.150,101.076,664.359
38,249.031,230.039,101.118,664.877
39,249.533,230.322,101.094,666.127
40,248.736,230.063,100.926,664.235
41,248.652,231.956,101.192,664.743
42,247.727,231.098,101.139,665.418
43,249.928,231.041,100.923,666.144
44,249.946,231.417,101.058,668.749
45,249.492,231.806,101.185,669.902
46,249.813,231.298,101.028,666.408
47,250.437,231.589,101.199,665.685
48,250.937,231.346,101.105,663.475
49,250.420,231.816,101.095,662.881
50,249.536,231.202,101.107,665.224
51,249.778,232.559,101.055,666.075
52,251.493,232.590,101.073,664.614
53,251.501,232.577,101.199,662.230
54,252.451,232.485,101.185,661.144
55,249.576,234.328,101.145,663.077
56,249.869,233.829,101.127,663.301
57,250.229,234.617,100.934,663.181
58,251.402,231.983,100.892,661.439
59,251.135,234.133,101.140,661.207
60,251.102,232.542,101.093,658.736
61,251.773,232.269,101.111,662.707
62,251.619,232.721,101.178,659.262
63,252.348,232.517,101.119,660.552
64,251.491,232.344,101.042,659.370
65,251.298,232.450,101.063,660.623
66,252.704,232.172,101.223,660.582
67,253.341,232.959,101.196,660.880
68,253.110,233.007,101.106,658.615
69,252.011,232.711,101.147,661.402
70,252.333,234.037,101.221,661.258
71,251.711,233.092,101.179,662.438
72,251.840,232.853,101.001,659.817
73,251.748,234.334,101.065,659.147
74,250.629,233.569,100.864,659.619
75,250.535,234.127,101.269,658.523
76,249.953,234.464,101.150,660.931
77,249.643,233.730,100.977,659.031
78,249.439,233.317,101.232,656.281
79,250.090,233.895,101.126,660.346
80,250.893,232.559,100.990,660.430
81,251.924,233.515,101.150,659.023
82,252.373,232.974,101.152,659.543
83,250.362,232.180,101.190,657.290
84,250.312,233.041,101.201,659.568
85,251.618,234.117,100.970,660.469
86,250.447,234.783,101.173,660.838
87,251.088,233.563,101.082,662.659
88,251.094,232.923,101.025,658.674
89,250.517,233.430,101.099,656.703
90,251.690,233.320,101.212,659.162
91,251.643,232.068,101.155,660.371
92,251.480,232.502,100.937,657.479
93,251.263,233.157,101.006,659.417
94,251.793,234.044,101.012,660.553
95,250.831,232.758,101.119,660.010
96,251.191,233.536,100.997,660.009
97,251.831,232.851,101.072,657.147
98,251.557,232.730,101.013,659.114
99,250.382,233.149,101.045,659.681
100,252.441,232.624,100.990,658.853
101,250.571,233.015,101.094,660.832
102,252.353,232.236,101.110,658.768
103,250.912,234.076,101.082,657.597
104,250.435,233.075,101.129,657.031
105,251.957,233.288,100.901,656.382
106,251.689,233.719,101.186,657.188
107,252.445,234.004,101.107,655.102
108,252.348,233.413,101.041,657.152
109,251.989,232.059,101.084,655.732
110,252.280,234.038,101.113,655.516
111,250.513,233.772,100.894,659.004
112,251.257,233.117,101.000,656.103
113,250.797,231.256,101.003,655.504
