 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,313.389,205.095,102.474,213.402
2,309.018,200.892,102.616,211.518
3,309.483,201.716,102.467,210.920
4,167.594,140.415,102.223,207.689
5,199.505,152.222,102.167,207.221
6,220.778,160.206,102.252,206.249
7,234.374,168.371,102.258,206.449
8,244.042,172.743,102.398,207.532
9,251.112,176.271,102.222,206.683
10,257.328,179.053,102.340,205.993
11,260.361,180.616,102.142,206.155
12,263.840,184.742,102.251,206.296
13,267.320,187.034,102.191,205.161
14,268.947,188.660,102.487,206.802
15,272.952,188.901,102.241,205.887
16,273.952,189.352,102.387,205.992
17,276.082,188.991,102.281,206.190
18,276.638,189.841,102.365,206.398
19,277.962,189.441,102.218,206.623
20,279.452,190.758,102.171,208.222
21,281.453,191.113,102.142,207.264
22,282.246,191.509,102.179,207.836
23,283.488,191.612,102.302,207.363
24,284.241,192.047,102.267,206.612
25,284.121,192.477,102.343,206.594
26,283.827,192.721,102.249,207.426
27,284.116,192.603,102.283,206.512
28,284.468,194.119,102.106,205.653
29,287.130,193.352,102.318,206.024
30,286.072,193.749,102.078,206.476
31,285.178,193.691,102.060,206.517
32,284.890,193.090,102.235,206.905
33,284.984,192.906,102.310,205.398
34,285.945,193.343,102.248,206.244
35,286.423,193.831,102.337,206.124
36,286.552,193.311,102.330,206.681
37,286.405,193.462,102.280,206.906
38,285.285,194.475,102.263,205.971
39,286.278,194.677,102.033,205.482
40,285.217,194.541,102.132,205.026
41,285.721,195.107,102.222,205.932
42,288.039,195.320,102.098,205.282
43,287.569,194.084,102.166,205.508
44,287.515,194.007,102.295,204.886
45,287.996,195.345,102.121,206.892
46,286.963,195.557,102.251,205.477
47,287.121,195.615,102.288,204.986
48,286.382,196.386,102.078,205.233
49,287.028,194.185,102.200,205.406
50,287.747,194.545,102.236,204.677
51,287.973,195.955,102.249,205.051
52,285.430,195.445,102.288,204.158
53,287.343,193.759,102.237,204.274
54,287.838,193.047,102.301,204.771
55,287.647,193.312,102.187,205.135
56,285.999,194.349,102.331,205.432
57,285.536,193.546,102.281,204.741
58,287.115,195.723,102.158,205.362
59,287.058,196.788,102.068,205.181
60,286.379,196.360,102.150,205.662
61,287.580,196.615,102.116,205.135
62,287.192,195.647,102.138,204.615
63,288.700,197.096,102.025,204.756
64,287.317,197.070,102.349,204.605
65,287.792,197.472,102.348,204.843
66,288.159,197.355,102.210,205.421
67,287.410,197.046,102.171,204.500
68,287.351,196.925,102.225,203.999
69,288.166,197.618,102.219,205.253
70,288.907,196.326,102.122,204.675
71,288.837,197.104,102.160,204.639
72,288.900,196.505,102.321,205.275
73,289.693,198.534,102.044,204.148
74,290.059,197.375,102.286,203.420
75,290.673,196.483,102.029,204.794
76,289.649,197.830,102.172,205.779
77,288.980,196.231,102.221,206.046
78,290.165,196.918,102.274,206.108
79,289.112,195.970,102.060,204.518
80,288.837,196.915,102.199,204.457
81,287.258,197.423,102.196,205.230
82,286.547,195.440,102.028,204.847
83,287.892,195.183,102.255,204.231
84,287.893,194.871,102.173,204.966
85,289.059,195.663,102.058,202.897
86,288.845,195.911,102.277,204.344
87,287.658,194.935,102.049,203.757
88,287.382,196.756,102.246,204.278
89,287.815,196.412,102.096,205.477
90,287.320,197.262,102.074,204.445
