 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,214.866,139.440,103.377,287.959
2,213.740,139.394,103.435,282.044
3,211.586,139.816,103.318,282.803
4,133.611,115.369,103.400,277.979
5,148.836,119.287,103.257,278.288
6,158.967,121.782,103.359,278.865
7,166.229,124.004,103.300,277.531
8,171.876,125.271,103.101,279.394
9,176.041,126.996,103.051,280.305
10,179.428,127.136,102.981,279.655
11,181.081,127.875,103.215,280.170
12,184.043,128.548,102.956,278.058
13,185.853,129.467,103.058,278.506
14,186.984,129.644,103.253,278.206
15,189.023,130.705,102.959,278.299
16,189.824,130.654,102.994,278.892
17,191.392,130.970,103.108,279.104
18,192.462,131.001,103.088,277.653
19,193.436,131.200,103.149,278.594
20,193.658,131.824,103.224,278.699
21,193.958,131.321,103.254,279.625
22,193.909,131.777,103.088,278.965
23,194.962,132.049,103.378,279.824
24,195.121,132.417,103.130,279.312
25,195.238,132.643,103.143,279.322
26,196.016,132.707,103.012,279.702
27,196.836,132.112,102.884,278.751
28,196.473,132.917,103.110,278.335
29,196.840,132.559,102.772,279.053
30,196.775,132.529,103.040,279.652
31,196.710,133.010,102.922,279.965
32,196.807,133.095,102.958,281.424
33,196.345,133.382,102.893,280.007
34,196.759,132.886,102.929,279.670
35,197.618,133.006,102.962,279.022
36,197.461,133.098,103.120,277.179
37,197.992,133.140,102.907,278.692
38,197.312,133.340,103.041,278.201
39,198.348,133.347,103.144,278.537
40,198.133,133.065,102.969,278.479
41,198.770,133.682,102.806,277.334
42,198.096,133.489,102.943,277.982
43,197.309,133.523,103.029,278.581
44,196.898,133.552,102.818,278.206
45,198.400,133.719,103.020,277.957
46,197.766,133.601,103.012,277.346
47,196.741,133.975,102.878,277.049
48,198.011,133.873,103.025,277.971
49,200.003,134.352,102.976,277.806
50,199.434,133.615,102.921,277.504
51,199.420,133.149,103.018,277.621
52,198.714,133.579,102.902,278.288
53,199.382,133.139,102.743,277.112
54,199.992,134.016,103.027,276.465
55,201.677,133.778,103.076,275.512
56,200.625,133.866,102.918,276.465
57,201.531,134.420,102.853,276.769
58,200.352,134.693,103.052,276.641
59,200.665,134.147,102.947,277.276
60,201.182,134.256,103.089,276.329
61,201.921,134.632,102.789,276.579
62,201.771,134.632,102.914,276.276
63,201.012,134.765,102.975,276.786
64,201.355,134.733,102.965,277.244
65,201.881,134.445,103.065,276.152
66,200.789,134.978,102.851,276.519
67,201.629,134.906,102.971,276.377
68,201.629,134.678,102.826,276.488
69,201.440,134.441,102.789,277.178
70,201.796,134.268,102.906,277.533
71,200.407,134.110,102.871,277.725
72,202.144,134.761,102.947,278.699
73,200.876,134.600,102.794,278.412
74,201.871,134.608,103.000,277.774
75,201.033,134.918,102.994,276.990
76,202.295,134.379,102.779,277.506
77,200.787,135.120,102.642,275.614
78,200.952,134.668,102.836,276.182
79,200.566,134.393,102.869,274.876
80,201.010,134.384,102.841,274.735
81,201.478,133.864,102.975,278.152
82,201.264,135.056,102.681,275.385
83,201.418,134.277,102.846,276.664
84,200.517,134.485,102.830,277.462
