 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,319.283,226.640,103.370,359.441
2,316.932,223.722,103.348,355.587
3,316.832,223.585,103.256,356.603
4,173.937,151.895,102.792,351.392
5,208.201,165.403,102.935,351.345
6,229.951,175.794,102.928,350.830
7,241.915,182.485,103.249,350.489
8,251.850,187.728,103.111,351.386
9,260.695,191.335,102.937,349.078
10,267.487,193.918,103.237,349.084
11,269.634,195.939,103.047,350.298
12,272.375,198.687,103.063,349.141
13,275.752,199.439,103.095,349.957
14,276.585,200.744,103.181,349.481
15,279.019,200.797,103.000,349.509
16,280.950,202.536,103.025,348.804
17,281.788,203.395,103.015,350.678
18,284.140,204.536,103.168,352.693
19,285.317,203.498,103.168,350.582
20,287.843,205.235,103.049,349.594
21,287.225,205.422,103.077,350.237
22,288.805,206.828,103.040,350.530
23,289.766,206.555,103.311,349.961
24,288.841,206.407,103.103,351.501
25,290.011,206.441,103.222,351.923
26,290.750,206.299,103.262,351.984
27,292.258,207.959,103.156,351.686
28,292.190,209.201,103.228,352.394
29,290.855,208.947,103.037,350.515
30,293.119,209.676,103.229,351.751
31,292.769,207.945,103.139,352.507
32,292.613,208.441,103.104,353.365
33,292.735,209.641,103.144,352.503
34,293.416,209.868,103.020,351.494
35,294.468,209.924,103.290,351.123
36,295.346,209.593,103.054,350.148
37,295.374,209.150,103.041,351.405
38,294.805,210.555,103.219,351.657
39,295.763,209.817,102.981,351.471
40,294.165,210.264,103.142,349.233
41,296.453,211.090,103.145,353.091
42,296.858,210.660,103.113,349.810
43,296.435,210.758,103.118,349.651
44,296.272,210.155,103.067,351.081
45,295.956,210.813,103.022,350.891
46,296.438,210.954,102.832,350.074
47,296.677,210.234,103.029,350.206
48,296.609,210.853,102.992,350.586
49,296.572,211.234,103.105,349.891
50,295.898,211.888,103.158,349.794
51,296.036,210.733,103.149,349.585
52,296.549,211.267,102.888,350.555
53,297.104,211.950,102.952,350.077
54,295.837,211.194,102.912,348.013
55,295.365,212.322,103.224,348.498
56,295.932,213.278,102.988,347.396
57,294.598,212.740,103.018,348.496
58,295.559,211.700,103.171,350.265
59,294.659,210.865,103.147,349.327
60,296.414,211.586,103.182,349.259
61,296.971,212.417,103.074,348.895
62,296.124,213.796,103.048,349.594
63,296.075,212.534,103.044,349.604
64,294.781,213.291,102.909,349.284
65,293.975,213.382,103.106,348.778
66,295.585,213.470,103.044,348.105
67,294.482,213.006,103.174,347.238
68,294.852,212.322,103.133,348.766
69,295.465,213.036,102.895,349.207
70,294.992,213.265,103.231,350.077
71,294.433,213.312,102.985,349.686
72,294.425,212.801,102.956,349.453
73,293.966,212.108,102.850,348.071
74,294.262,211.498,103.117,349.462
75,294.063,211.924,102.965,347.850
76,294.423,211.252,102.914,346.935
77,294.985,211.297,102.921,347.988
78,294.318,210.611,103.159,347.513
79,295.201,213.424,102.874,348.024
80,295.512,210.129,103.035,349.630
81,296.864,211.473,102.858,349.830
82,296.147,211.123,103.071,348.882
83,295.474,211.603,102.959,349.131
84,296.618,211.935,102.982,348.597
85,294.717,211.683,102.933,347.842
86,294.403,213.241,102.974,348.613
87,295.448,212.437,102.903,349.337
88,293.951,212.197,102.816,348.957
89,294.232,211.936,103.031,346.840
90,294.183,212.522,102.900,347.470
91,294.912,212.029,102.934,346.978
92,295.466,212.741,102.829,347.594
93,296.670,211.429,102.908,346.750
94,294.587,213.583,103.082,348.592
95,294.702,213.629,103.043,346.536
96,295.030,213.263,103.125,345.502
97,293.368,212.558,102.947,345.494
98,295.472,213.956,102.900,347.035
99,295.688,213.436,102.811,347.382
100,295.911,212.184,102.911,346.529
101,295.578,211.543,102.741,346.045
102,295.411,212.076,102.788,346.514
103,294.525,212.539,103.043,347.251
104,294.598,213.682,102.707,345.533
105,295.144,212.245,102.827,345.749
106,296.475,212.190,103.112,345.659
107,296.773,213.938,102.886,345.794
108,293.283,213.634,102.813,345.301
109,295.374,212.812,102.842,346.147
110,295.650,212.308,102.903,345.193
111,295.919,212.083,102.884,345.036
112,295.900,211.439,102.894,342.937
113,295.254,212.055,103.066,343.609
114,295.610,211.312,103.017,343.420
115,294.564,211.760,102.992,344.534
116,293.656,213.329,103.182,342.925
117,293.829,212.441,103.077,343.812
118,294.488,212.580,102.902,342.923
119,295.211,213.358,102.857,343.987
120,294.661,212.712,102.852,344.436
121,294.341,213.333,102.929,344.023
122,295.454,213.253,102.872,344.994
123,294.688,213.302,103.102,346.388
124,292.249,212.731,102.938,343.137
125,292.491,212.601,102.850,345.315
126,295.386,212.167,102.863,345.275
127,295.006,211.817,102.953,343.710
128,294.995,211.707,103.115,345.932
129,294.372,211.937,102.908,346.150
130,294.140,213.283,102.845,346.563
131,294.863,213.296,102.914,344.730
132,293.264,213.320,102.787,345.673
133,293.296,214.444,102.858,345.837
134,293.202,213.122,102.844,346.772
135,292.089,214.544,102.947,346.102
136,292.047,213.164,102.880,345.377
137,293.977,213.670,102.759,346.653
138,292.901,214.315,102.868,346.206
139,293.588,213.088,102.847,346.390
140,292.694,212.728,102.972,347.089
141,293.774,213.039,102.694,345.829
142,292.637,212.519,102.843,347.694
143,291.686,213.981,102.711,347.040
144,291.404,213.135,102.760,345.895
145,291.194,213.396,102.754,346.312
146,291.839,213.645,102.772,345.154
147,290.342,213.656,102.798,344.940
148,290.468,213.963,102.806,345.284
149,291.417,214.120,102.752,347.037
150,291.276,214.235,102.836,348.480
151,291.547,213.358,102.924,347.918
152,292.997,213.392,102.706,346.752
153,291.965,211.773,102.661,345.365
154,293.316,213.059,102.859,344.357
155,293.322,211.894,102.720,343.437
156,292.522,212.726,102.754,344.794
157,291.771,213.225,102.945,345.085
158,291.387,213.017,102.953,342.592
159,292.324,212.963,102.835,345.377
160,292.335,213.747,102.900,344.375
161,290.421,212.813,102.767,345.611
162,289.868,212.896,102.816,345.869
