 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,169.592,182.035,100.512,182.429
2,167.911,181.018,100.353,181.864
3,168.088,180.310,100.399,181.086
4,119.145,131.753,100.512,178.465
5,128.518,140.328,100.416,177.669
6,134.822,146.270,100.375,178.589
7,139.147,151.286,100.377,178.369
8,142.598,154.024,100.328,177.808
9,144.945,156.998,100.237,177.683
10,146.908,158.760,100.350,177.473
11,148.590,160.744,100.273,177.667
12,149.866,160.622,100.381,178.080
13,150.875,162.166,100.334,177.790
14,152.405,163.182,100.396,177.877
15,152.109,164.571,100.398,178.271
16,153.289,164.659,100.206,178.414
17,153.509,165.469,100.266,178.333
18,154.277,166.054,100.435,177.409
19,153.811,166.832,100.217,176.629
20,155.256,166.159,100.241,178.007
21,156.375,166.983,100.524,178.283
22,156.666,166.755,100.171,177.163
23,155.787,167.128,100.359,177.332
24,156.293,167.463,100.347,177.520
25,155.508,168.088,100.403,177.841
26,156.205,167.690,100.278,178.049
27,157.093,168.250,100.301,178.055
28,156.572,167.679,100.365,177.399
29,156.608,167.706,100.325,178.396
30,156.245,169.125,100.270,177.848
31,157.299,168.096,100.371,177.908
32,156.627,168.265,100.195,177.557
33,157.621,168.260,100.335,177.988
34,157.312,169.070,100.356,177.750
35,158.016,169.596,100.483,177.152
36,157.641,169.077,100.308,177.734
37,157.559,169.393,100.300,177.440
38,157.140,169.497,100.286,177.859
39,157.244,170.054,100.371,177.423
40,157.437,169.603,100.357,177.187
41,157.540,170.135,100.261,178.379
42,158.602,169.794,100.203,177.077
43,158.373,169.923,100.343,177.641
44,158.273,170.116,100.412,177.559
45,158.590,170.359,100.343,177.888
46,157.562,169.213,100.366,178.171
47,158.154,170.293,100.465,177.738
48,157.666,169.723,100.319,177.822
49,158.061,170.476,100.359,177.424
50,158.390,170.470,100.294,178.571
51,158.807,169.931,100.255,177.507
52,158.387,170.507,100.265,177.345
53,157.673,170.594,100.307,176.663
54,158.526,170.273,100.088,177.420
55,158.009,169.983,100.384,176.816
56,158.816,169.992,100.204,176.735
57,158.395,169.980,100.378,176.155
58,158.689,169.942,100.324,176.968
59,158.518,169.456,100.385,176.282
60,159.194,170.376,100.284,176.641
61,158.899,170.448,100.276,176.116
62,158.542,169.468,100.090,176.492
63,158.334,170.040,100.369,176.663
64,158.425,171.020,100.273,176.054
65,158.356,171.164,100.347,176.227
66,158.471,170.321,100.415,176.115
67,158.557,170.312,100.268,175.310
68,159.325,170.125,100.123,176.548
69,158.398,170.378,100.253,176.351
70,158.318,170.065,100.110,176.394
71,158.879,169.948,100.408,176.924
72,158.548,170.790,100.362,176.265
73,158.223,170.085,100.265,176.709
74,158.363,169.618,100.243,177.230
75,157.323,169.907,100.229,176.759
76,158.310,170.888,100.220,175.967
77,157.890,170.542,100.394,175.853
78,158.766,171.383,100.329,176.329
79,157.763,170.418,100.236,175.733
80,158.341,170.744,100.280,176.383
81,158.459,170.253,100.303,176.124
82,159.751,170.457,100.163,175.982
83,159.517,170.072,100.197,175.409
84,160.016,170.018,100.200,175.874
85,158.598,169.728,100.303,175.772
86,158.953,170.638,100.217,175.616
87,158.547,170.162,100.209,175.455
88,158.645,170.971,100.065,175.349
89,159.086,169.835,100.135,175.996
90,159.453,170.873,100.276,176.934
91,158.477,170.599,100.288,176.910
92,158.910,170.575,100.214,177.157
93,159.314,171.718,100.206,176.951
94,159.507,170.471,100.483,176.394
95,159.603,170.668,100.273,175.254
96,158.980,171.184,100.172,176.672
97,159.872,171.117,100.152,176.134
98,158.594,171.542,100.228,177.030
99,158.810,171.210,100.326,176.255
100,158.968,171.467,100.309,176.789
101,158.878,170.729,100.250,176.572
102,159.704,170.356,100.254,176.117
103,160.051,171.111,100.205,176.872
104,158.682,170.387,100.155,175.419
105,159.536,170.594,100.285,176.104
106,159.376,171.488,100.320,177.653
107,160.158,171.547,100.233,175.431
108,159.735,171.346,100.178,174.789
109,159.231,170.472,100.270,174.727
110,159.350,170.811,100.228,175.048
111,159.850,171.715,100.149,176.147
112,159.706,170.485,100.196,175.957
113,159.440,170.939,100.268,175.206
114,159.312,170.538,100.305,175.405
115,159.925,170.575,100.228,174.992
116,159.692,171.245,100.160,174.982
117,159.722,170.551,100.239,175.541
118,159.994,170.909,100.353,175.384
119,159.523,170.153,100.260,173.991
120,159.113,170.406,100.203,175.148
121,159.115,170.593,100.150,175.837
122,159.314,170.854,100.305,175.506
123,159.256,169.232,100.210,175.218
124,159.263,168.926,100.251,176.245
125,159.962,169.785,100.326,176.496
126,159.558,169.665,100.148,176.128
127,159.949,169.943,100.220,174.945
128,159.808,169.976,100.165,174.329
129,160.030,170.206,100.245,175.300
130,159.451,170.167,100.062,174.963
131,160.076,170.796,100.234,175.389
132,159.850,169.829,100.143,176.212
133,159.357,169.502,100.250,175.220
134,159.771,170.034,100.025,175.495
135,158.860,170.425,100.286,175.254
136,158.882,170.949,100.154,174.938
137,158.743,170.829,100.252,175.847
138,159.250,170.931,100.110,176.174
139,159.312,170.397,100.487,175.148
140,159.203,170.361,100.315,175.904
141,158.511,170.373,100.394,176.623
142,159.219,170.877,100.093,175.834
143,159.383,171.232,100.122,175.741
144,159.025,170.912,100.286,175.771
145,159.549,169.577,100.308,176.406
146,158.865,170.040,100.221,175.156
147,159.040,170.640,100.206,174.923
148,159.666,169.906,100.137,175.150
149,159.207,170.871,100.225,175.115
150,159.637,170.714,100.177,174.295
151,160.011,170.690,100.405,174.201
152,159.004,170.124,100.287,174.717
153,158.973,170.174,100.281,174.640
154,158.394,170.521,100.243,174.815
