 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,365.724,178.093,101.881,267.120
2,366.689,177.214,102.065,263.284
3,363.511,177.931,101.900,264.458
4,205.425,139.945,101.988,258.892
5,244.587,148.773,101.999,258.159
6,266.935,153.451,101.703,256.633
7,283.452,157.168,101.752,258.550
8,293.637,159.261,101.861,258.621
9,301.267,160.446,101.811,258.243
10,307.584,162.564,101.997,258.299
11,311.697,163.348,101.949,258.057
12,315.670,163.482,101.979,257.566
13,316.597,163.396,101.794,258.402
14,321.407,164.719,101.845,257.095
15,322.218,165.241,101.944,259.135
16,324.940,164.782,101.964,260.059
17,327.604,165.092,102.013,259.373
18,329.045,165.664,101.812,261.231
19,330.188,165.672,101.979,259.389
20,332.023,165.684,102.041,260.265
21,333.602,166.128,101.888,258.646
22,333.522,166.167,101.835,258.927
23,333.873,166.824,101.828,259.096
24,332.988,167.021,101.978,258.661
25,333.951,166.634,101.849,259.444
26,335.324,166.794,101.899,259.870
27,335.579,166.419,101.840,258.459
28,338.392,166.419,101.886,258.180
29,338.508,167.060,102.002,258.206
30,338.569,167.054,101.761,258.697
31,337.793,167.475,101.830,257.145
32,338.719,167.207,101.831,257.221
33,340.179,165.967,101.715,258.582
34,340.647,167.612,101.847,258.578
35,341.179,167.395,102.032,257.413
36,341.262,167.088,101.824,259.617
37,342.367,167.931,101.786,257.543
38,341.370,167.967,101.709,258.453
39,343.166,168.291,101.876,256.523
40,341.822,167.393,101.903,258.599
41,342.273,168.316,101.800,257.980
42,342.418,168.769,101.891,257.891
43,340.352,168.488,101.786,257.073
44,342.256,167.959,101.795,258.947
45,341.982,169.073,101.672,257.417
46,342.666,168.608,101.659,255.850
47,344.611,168.278,101.725,256.824
48,343.070,169.154,101.796,256.710
49,342.069,167.819,101.867,257.060
50,342.283,168.299,102.006,257.071
51,342.656,168.186,101.801,257.329
52,343.724,168.205,101.917,256.865
53,344.976,168.410,101.868,256.269
54,342.691,168.179,101.938,257.796
55,343.351,167.333,101.734,256.880
56,344.622,168.133,101.835,255.801
57,344.681,168.884,101.961,255.709
58,344.893,168.544,101.962,256.817
59,345.670,168.966,101.913,255.501
60,342.532,168.671,101.925,257.124
61,344.179,169.467,101.906,256.612
62,343.790,168.375,102.019,256.388
63,344.975,169.081,101.878,256.073
