 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,1929.117,1660.190,102.026,1335.654
2,1908.717,1646.098,102.156,1323.488
3,1900.171,1639.296,102.054,1306.070
4,281.878,255.364,101.929,1279.742
5,288.287,269.001,101.834,1273.594
6,297.479,281.195,101.996,1268.742
7,306.943,292.629,101.767,1266.957
8,319.535,306.051,101.868,1266.630
9,331.025,315.697,101.854,1258.023
10,344.831,325.262,101.849,1253.695
11,357.681,338.590,101.802,1255.595
12,371.035,348.441,101.869,1252.982
13,383.841,360.435,101.823,1252.002
14,397.444,370.537,101.685,1251.630
15,410.535,382.707,101.761,1253.252
16,423.077,392.606,102.041,1256.194
17,437.394,403.438,101.977,1257.462
18,449.319,413.366,101.891,1258.661
19,460.217,422.661,101.888,1258.582
20,473.518,432.521,101.849,1255.225
21,484.559,442.820,101.814,1251.082
22,496.989,451.900,101.787,1251.359
23,507.831,459.653,101.700,1254.825
24,518.885,469.663,101.770,1252.416
25,528.641,478.194,101.730,1252.869
26,541.234,489.004,101.838,1251.720
27,553.503,495.772,101.781,1251.068
28,563.664,504.132,101.552,1249.648
29,573.208,512.345,102.067,1249.937
30,581.780,520.007,101.951,1249.733
31,592.504,527.741,101.886,1245.699
32,602.535,534.530,101.774,1246.588
33,613.413,542.242,101.876,1243.417
34,620.032,549.575,101.794,1244.752
35,633.500,555.576,101.949,1245.915
36,639.623,560.792,101.910,1246.279
37,648.647,570.380,101.796,1245.913
38,656.721,576.782,101.833,1243.762
39,665.818,582.794,101.850,1240.215
40,674.782,589.353,101.623,1237.859
41,684.073,595.098,101.810,1240.273
42,693.265,602.219,101.741,1239.265
43,698.548,605.035,101.946,1234.323
44,704.653,612.777,101.830,1235.801
45,714.478,617.912,101.796,1242.384
46,721.091,623.649,101.748,1240.430
47,731.260,630.393,101.851,1241.209
48,737.761,636.621,101.899,1239.143
49,743.917,642.223,101.712,1239.216
50,751.196,646.550,101.813,1238.558
51,759.509,653.151,101.865,1236.967
52,765.622,661.098,101.776,1241.266
53,773.277,666.281,101.762,1238.039
54,777.700,668.771,101.786,1238.386
55,785.700,677.235,101.878,1238.165
56,790.648,682.086,101.676,1235.370
57,798.227,686.258,101.740,1239.005
58,803.908,691.347,101.804,1239.271
59,810.260,696.775,101.632,1235.476
60,818.660,701.814,101.638,1236.144
61,825.946,707.277,101.778,1236.893
62,829.338,711.004,101.910,1237.030
63,836.523,714.044,101.876,1237.721
64,842.090,719.017,101.870,1237.803
65,850.459,723.112,101.636,1235.148
66,854.082,727.511,101.796,1236.198
67,860.790,731.094,101.606,1240.427
68,865.636,734.102,101.663,1240.761
69,870.606,736.858,101.810,1239.138
70,874.971,743.325,101.713,1241.163
71,885.097,748.139,101.847,1233.578
72,889.247,752.172,101.727,1232.732
73,894.073,755.367,101.764,1231.688
74,898.900,760.756,101.698,1231.112
75,906.961,765.914,101.658,1232.510
76,910.720,768.944,101.677,1230.334
77,915.876,773.077,101.767,1232.202
78,920.715,779.586,101.706,1233.653
79,927.039,783.065,101.574,1234.892
80,931.256,785.900,101.701,1235.725
81,938.081,789.419,101.796,1234.253
82,938.676,793.375,101.633,1232.951
