 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,409.083,3596.691,100.260,546.359
2,405.381,3573.421,100.210,540.227
3,402.521,3567.841,100.205,541.755
4,171.261,444.147,100.209,533.166
5,180.828,442.401,100.222,530.786
6,190.007,444.982,100.333,530.117
7,199.617,452.949,100.091,530.673
8,207.330,463.421,100.213,532.771
9,214.847,473.594,100.313,530.349
10,221.810,483.676,100.241,528.383
11,226.807,492.939,100.262,528.006
12,233.276,505.575,100.283,526.935
13,239.645,518.033,100.247,528.364
14,245.252,531.677,100.226,528.612
15,249.687,544.926,100.257,528.589
16,255.041,559.171,100.265,529.492
17,259.468,572.065,100.212,528.617
18,263.735,583.893,100.229,529.418
19,267.594,598.164,100.289,528.678
20,270.625,611.787,100.186,528.941
21,273.960,624.733,100.205,528.430
22,276.638,636.202,100.168,526.180
23,280.649,647.851,100.263,528.065
24,281.796,661.019,100.223,528.666
25,283.706,674.463,100.318,525.372
26,286.140,686.395,100.440,527.393
27,290.555,702.093,100.110,529.392
28,291.716,709.052,100.332,529.085
29,293.411,723.130,100.276,527.840
30,295.060,734.825,100.208,528.100
31,298.953,744.437,100.214,527.694
32,300.492,756.010,100.135,529.118
33,300.590,767.579,100.070,525.808
34,303.301,776.819,100.380,525.058
35,304.126,787.590,100.336,524.995
36,306.265,795.834,100.241,527.735
37,306.970,807.667,100.160,525.299
38,308.191,815.866,100.341,524.636
39,308.995,828.494,100.089,524.186
40,311.253,838.331,100.371,524.721
41,312.339,848.759,100.320,524.293
42,311.515,857.287,100.249,523.823
43,313.066,864.724,100.268,523.726
44,313.888,876.313,100.337,523.608
45,313.490,884.800,100.340,522.917
46,316.006,892.755,100.153,522.302
47,318.520,901.829,100.265,523.302
48,317.119,913.346,100.287,521.937
49,318.990,916.864,100.186,520.867
50,319.052,926.130,100.161,519.790
51,318.841,936.401,100.185,519.461
52,321.149,944.108,100.198,519.403
53,321.549,950.185,100.201,519.851
54,322.804,957.710,100.110,519.715
55,321.758,965.515,100.160,519.130
56,322.056,975.564,100.295,520.680
57,323.946,983.641,100.261,521.316
58,324.130,993.027,100.331,520.870
59,325.581,999.840,100.123,521.539
60,325.900,1007.783,100.234,521.175
61,327.242,1018.086,100.160,521.093
62,327.086,1021.543,100.201,520.423
63,326.028,1029.567,100.202,520.588
64,327.683,1035.984,100.364,522.282
65,327.609,1044.912,100.428,522.409
66,328.413,1050.803,100.437,523.125
67,327.728,1057.800,100.343,522.759
68,329.310,1065.302,100.275,521.230
69,329.822,1072.553,100.259,523.106
70,330.453,1080.506,100.386,522.221
71,331.014,1084.288,100.236,520.937
72,330.838,1090.505,100.213,521.073
73,331.776,1097.789,100.253,521.812
74,331.290,1102.778,100.400,521.992
75,332.807,1109.428,100.258,522.340
76,333.208,1118.691,100.306,522.687
77,334.193,1123.637,100.114,521.091
78,334.354,1129.730,100.097,521.386
79,333.823,1138.074,100.184,520.007
80,334.810,1140.649,100.115,521.409
81,336.029,1148.761,100.309,522.130
82,335.947,1154.691,100.218,520.465
83,337.090,1159.209,100.244,520.872
84,335.740,1164.277,100.172,520.057
85,336.441,1172.157,100.306,521.442
86,336.738,1176.028,100.308,522.346
87,336.202,1182.510,100.338,521.970
88,337.747,1187.224,100.241,520.908
89,336.121,1193.020,100.206,521.790
90,336.923,1194.813,100.363,520.334
91,338.739,1203.213,100.131,522.098
92,338.550,1204.691,100.265,521.741
93,338.837,1215.836,100.328,522.067
94,339.959,1214.901,100.142,522.267
95,339.252,1222.462,100.308,519.359
96,338.594,1226.243,100.299,520.184
97,338.959,1232.893,100.200,521.714
98,340.629,1236.422,100.082,520.768
99,340.766,1243.695,100.358,521.163
100,340.024,1247.542,100.115,521.011
101,339.223,1251.309,100.121,518.838
102,339.997,1256.321,100.169,518.357
103,338.985,1258.627,100.150,518.044
104,340.028,1266.185,100.140,516.898
105,337.797,1274.006,100.113,517.213
106,339.454,1278.260,100.180,518.128
107,339.768,1280.993,100.308,516.114
108,338.810,1284.291,100.073,518.450
109,340.011,1288.603,100.106,518.712
110,340.459,1295.556,100.192,519.108
111,340.667,1297.278,100.034,518.348
