 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,1097.403,2324.188,102.694,858.614
2,1102.858,2330.339,102.688,865.287
3,1100.443,2333.995,102.423,864.857
4,230.445,388.362,102.505,845.244
5,257.924,393.849,102.525,836.154
6,284.829,407.795,102.441,832.947
7,313.128,426.900,102.636,837.571
8,335.418,445.110,102.475,838.243
9,357.945,462.787,102.608,834.235
10,381.155,479.737,102.383,836.649
11,400.857,500.292,102.532,838.475
12,420.548,519.157,102.277,839.317
13,439.604,537.006,102.519,836.030
14,456.268,553.716,102.395,834.730
15,470.263,572.358,102.555,835.654
16,488.983,591.161,102.436,834.579
17,505.102,609.214,102.537,836.264
18,519.888,626.871,102.465,836.951
19,533.103,644.179,102.458,837.131
20,544.417,661.571,102.381,836.405
21,558.899,677.585,102.433,838.611
22,568.904,692.464,102.376,840.561
23,579.521,708.482,102.310,840.211
24,588.256,719.576,102.536,836.372
25,599.818,738.092,102.523,836.183
26,608.127,751.520,102.322,838.299
27,618.389,766.621,102.452,833.301
28,626.265,778.418,102.497,834.320
29,633.048,790.080,102.505,831.433
30,641.583,806.969,102.412,832.342
31,648.207,817.667,102.477,834.323
32,654.293,827.566,102.487,831.754
33,662.599,841.042,102.400,832.396
34,667.802,851.942,102.350,829.735
35,674.890,865.742,102.428,830.963
36,680.688,876.829,102.340,830.641
37,685.467,886.251,102.321,828.487
38,692.958,897.933,102.478,827.901
39,699.183,909.029,102.505,829.789
40,705.121,922.423,102.608,831.794
41,710.096,932.487,102.594,831.800
42,712.257,938.378,102.342,829.324
43,716.915,948.479,102.323,828.593
44,723.430,959.946,102.436,826.755
45,727.491,969.051,102.306,827.243
46,731.377,978.454,102.348,824.788
47,733.739,985.516,102.431,825.710
48,740.206,998.591,102.300,829.596
49,747.786,1008.080,102.414,833.918
50,750.848,1022.145,102.395,830.811
51,753.453,1030.819,102.268,830.098
52,757.622,1038.071,102.394,831.947
53,762.500,1048.596,102.323,832.754
54,764.755,1057.318,102.345,834.753
55,767.716,1062.729,102.038,832.957
56,769.018,1069.566,102.176,830.089
57,772.331,1074.932,102.245,825.956
58,773.619,1082.053,102.273,826.042
59,777.802,1092.975,102.442,828.470
60,782.071,1104.878,102.368,832.047
61,784.410,1109.937,102.370,830.848
62,791.467,1120.948,102.390,832.564
63,794.433,1128.162,102.482,831.837
64,797.303,1138.876,102.453,833.194
65,798.507,1146.809,102.278,834.632
66,800.859,1151.822,102.382,833.876
67,802.503,1155.869,102.359,832.094
68,802.200,1162.277,102.359,831.958
69,805.597,1169.915,102.266,830.389
70,811.138,1177.677,102.436,830.370
71,812.937,1185.367,102.426,831.789
72,814.587,1190.828,102.370,830.407
73,817.308,1196.810,102.339,831.922
74,819.208,1202.616,102.382,829.639
75,819.853,1208.605,102.309,829.597
76,824.385,1216.487,102.223,830.547
77,827.513,1222.785,102.228,831.340
78,827.720,1227.741,102.312,829.656
79,830.647,1232.303,102.267,830.650
80,832.953,1238.510,102.281,833.425
81,831.394,1244.574,102.344,829.660
82,832.267,1248.645,102.018,831.411
83,834.032,1255.017,102.214,830.907
84,838.526,1263.550,102.415,832.863
85,841.700,1269.182,102.262,834.338
