 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,363.251,229.084,100.675,176.637
2,356.966,226.991,100.865,175.705
3,358.865,227.080,100.794,175.787
4,123.348,113.238,100.567,173.666
5,123.846,113.447,100.756,172.522
6,124.417,113.878,100.642,171.718
7,125.466,114.371,100.783,171.325
8,126.378,114.933,100.648,172.253
9,128.196,115.783,100.641,172.569
10,128.669,116.562,100.707,171.703
11,130.014,117.408,100.585,171.273
12,131.268,118.182,100.947,171.728
13,132.531,118.440,100.718,172.306
14,133.628,119.545,100.795,171.863
15,134.726,120.205,100.706,172.851
16,135.560,120.897,100.673,173.087
17,136.176,121.765,100.686,172.126
18,137.763,122.453,100.761,172.759
19,138.412,123.205,100.925,172.150
20,139.059,123.829,100.578,171.754
21,140.340,124.301,100.665,172.169
22,140.992,124.725,100.738,171.737
23,142.445,125.062,100.689,170.945
24,143.419,125.844,100.758,172.057
25,144.435,126.215,100.584,171.293
26,144.876,127.004,100.634,171.164
27,146.017,127.752,100.640,170.886
28,146.728,127.959,100.707,171.511
29,148.090,128.358,100.674,171.470
30,148.667,128.997,100.775,171.254
31,149.155,130.228,100.711,171.676
32,150.406,130.607,100.602,171.843
33,151.688,131.043,100.703,171.896
34,151.829,132.012,100.725,172.328
35,153.361,132.508,100.485,171.585
36,154.185,132.939,100.677,171.425
37,155.904,133.188,100.709,172.057
38,156.568,133.687,100.745,172.132
39,156.426,134.299,100.709,172.941
40,157.426,134.883,100.682,172.232
41,158.418,134.999,100.682,171.754
42,158.722,135.218,100.843,171.572
43,158.998,135.169,100.672,171.459
44,159.832,135.979,100.745,170.680
45,160.349,135.769,100.656,169.728
46,160.436,135.962,100.645,169.524
47,161.083,137.399,100.656,169.013
48,161.556,136.966,100.601,169.326
49,162.911,137.300,100.605,169.218
50,162.943,137.831,100.578,169.428
51,163.917,138.467,100.678,169.094
52,165.171,138.821,100.709,169.683
53,166.186,139.349,100.847,169.604
54,165.856,140.049,100.564,170.241
55,166.179,140.577,100.551,169.981
56,166.712,140.415,100.692,169.221
57,167.809,141.062,100.774,169.667
58,167.879,140.991,100.769,169.277
59,168.444,141.632,100.569,169.403
60,168.815,141.606,100.677,169.885
61,169.833,142.574,100.891,169.901
62,171.125,142.863,100.788,170.251
63,171.360,142.783,100.700,170.423
64,172.350,143.669,100.642,170.987
65,173.488,144.138,100.689,170.577
66,173.477,144.468,100.557,171.164
67,174.015,144.940,100.656,171.303
68,174.185,145.147,100.392,170.609
69,174.587,145.378,100.736,169.928
70,174.540,145.324,100.674,168.955
71,173.531,144.766,100.555,169.063
72,175.028,145.873,100.679,168.851
73,177.061,145.568,100.673,169.860
74,177.368,147.344,100.583,169.377
75,177.957,147.015,100.665,168.655
76,179.382,147.204,100.670,170.000
77,179.588,147.849,100.606,170.170
78,181.089,147.995,100.595,170.594
79,181.044,148.882,100.596,170.215
80,182.420,149.829,100.823,170.369
81,182.283,149.250,100.907,170.159
82,183.495,150.382,100.540,171.074
83,184.520,150.125,100.710,171.112
84,184.891,150.598,100.682,170.998
85,184.718,151.890,100.735,171.388
86,186.554,152.259,100.737,171.594
87,186.633,152.452,100.864,171.806
88,187.830,152.818,100.673,172.388
89,188.277,153.721,100.601,171.662
90,189.129,153.286,100.771,171.304
91,188.789,154.049,100.529,170.616
92,188.860,153.808,100.676,170.993
93,190.103,154.316,100.755,170.842
94,190.503,154.651,100.836,170.680
95,190.672,155.012,100.747,170.848
96,191.266,155.578,100.811,171.833
97,192.264,155.343,100.794,171.724
98,193.020,156.455,100.794,170.850
99,193.554,156.460,100.735,171.825
100,194.180,156.242,100.669,171.546
101,194.470,156.842,100.839,171.088
102,194.638,157.189,100.776,171.102
103,196.234,157.716,100.783,172.058
104,197.090,158.381,100.747,171.922
105,198.852,158.652,100.681,172.492
106,199.595,159.055,100.793,173.303
107,199.652,159.595,100.719,172.491
108,200.514,159.426,100.707,173.079
109,201.014,159.199,100.735,172.521
110,201.262,160.749,100.770,172.972
111,202.429,159.990,100.714,172.975
112,202.257,160.051,100.668,171.998
113,201.655,159.611,100.606,172.641
114,202.042,160.164,100.728,172.048
115,201.670,160.158,100.771,171.579
116,202.607,160.844,100.625,171.932
117,204.376,161.570,100.833,172.335
118,205.370,161.935,100.728,172.362
119,205.794,162.120,100.795,172.723
120,205.475,162.159,100.716,172.827
121,206.487,162.564,100.690,172.137
122,206.268,162.978,100.620,173.096
123,207.085,163.627,100.785,173.069
124,207.593,163.523,100.729,172.163
125,207.973,163.332,100.721,171.712
126,208.136,164.215,100.778,172.532
127,208.716,164.439,100.796,171.517
128,209.610,164.018,100.847,172.179
129,207.977,164.631,100.571,172.177
130,208.915,163.395,100.659,172.078
131,208.958,164.011,100.782,171.867
132,208.729,163.838,100.934,172.114
133,208.213,163.911,100.745,171.106
134,209.416,164.559,100.717,171.574
135,208.896,164.492,100.535,171.855
136,210.502,164.716,100.678,171.559
137,211.006,164.965,100.765,171.159
138,210.453,165.003,100.737,171.310
139,210.794,165.842,100.902,171.204
140,211.808,165.639,100.796,171.091
141,211.466,165.882,100.715,171.417
142,211.971,165.333,100.719,171.665
143,212.270,165.549,100.665,171.083
144,212.883,164.509,100.594,171.125
145,213.260,165.974,100.752,171.271
146,213.413,164.656,100.645,171.072
147,213.230,165.767,100.759,170.809
148,213.922,165.932,100.724,170.744
149,214.465,165.497,100.631,171.491
150,213.892,166.189,100.805,170.686
151,214.650,166.595,100.705,170.490
152,214.750,167.055,100.661,169.903
153,215.201,166.819,100.719,170.223
154,215.719,166.873,100.770,170.805
155,215.832,166.612,100.703,169.916
156,215.523,166.923,100.720,170.098
157,215.847,166.797,100.669,169.887
158,215.399,167.566,100.624,169.664
159,216.240,167.040,100.754,169.707
160,216.396,166.211,100.716,170.278
161,216.182,166.856,100.699,169.909
162,216.937,167.735,100.732,169.452
163,216.543,167.311,100.771,169.159
164,216.116,165.853,100.616,168.980
165,216.483,167.164,100.787,168.374
166,216.850,167.129,100.610,168.344
167,217.423,167.106,100.702,169.006
168,216.595,166.839,100.769,168.290
169,216.537,167.675,100.669,168.285
