 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,1268.875,1533.974,101.746,512.595
2,1234.092,1488.347,101.816,502.591
3,1232.524,1486.764,101.801,502.062
4,235.453,282.766,101.433,495.769
5,249.922,308.925,101.603,490.707
6,265.547,334.511,101.512,486.347
7,283.081,356.571,101.543,483.571
8,300.939,378.609,101.430,482.663
9,317.357,399.377,101.583,480.560
10,332.993,417.250,101.511,479.570
11,351.067,438.230,101.492,480.529
12,369.373,459.223,101.642,480.476
13,385.599,478.510,101.670,482.545
14,400.505,494.134,101.663,482.196
15,415.046,508.617,101.378,483.238
16,429.909,523.631,101.516,481.762
17,442.272,536.079,101.614,480.239
18,454.772,553.474,101.514,481.085
19,472.673,571.277,101.721,485.242
20,486.236,587.742,101.526,487.888
21,500.523,596.626,101.782,484.535
22,508.841,609.694,101.518,485.301
23,523.733,624.737,101.644,486.346
24,536.031,639.036,101.573,487.487
25,545.085,647.570,101.523,487.561
26,556.451,659.768,101.746,489.041
27,570.980,676.188,101.637,491.452
28,581.535,687.699,101.722,492.460
29,588.400,693.332,101.698,489.752
30,595.901,704.454,101.551,490.305
31,606.288,715.740,101.437,489.718
32,619.346,730.531,101.556,491.769
33,628.689,740.205,101.660,490.840
34,635.848,745.790,101.677,491.688
35,642.419,752.983,101.675,489.859
36,652.085,764.945,101.503,491.507
37,657.017,769.888,101.488,491.202
38,662.281,773.916,101.635,489.412
39,667.718,777.756,101.737,488.466
40,672.160,782.732,101.653,487.311
41,675.345,785.137,101.612,485.964
42,673.447,785.748,101.628,481.564
43,670.630,780.769,101.429,479.994
44,675.027,783.445,101.477,477.244
45,681.829,790.477,101.429,477.015
46,689.488,797.526,101.546,478.092
47,694.634,800.408,101.442,479.394
48,698.662,801.215,101.451,474.971
49,705.935,813.640,101.604,477.127
50,717.154,828.159,101.425,478.677
51,720.556,829.908,101.317,479.493
52,725.817,837.678,101.474,478.794
53,727.126,835.794,101.307,476.602
54,731.981,843.342,101.447,478.094
55,741.025,851.812,101.453,479.541
56,748.709,860.526,101.560,479.234
57,755.122,868.002,101.469,481.453
58,760.859,876.371,101.558,480.510
59,768.112,888.664,101.411,485.130
60,782.029,909.482,101.425,489.723
61,789.338,916.498,101.388,489.852
62,793.449,920.330,101.583,488.693
63,799.876,927.446,101.534,489.042
64,803.752,930.304,101.642,488.234
65,803.467,933.610,101.644,489.515
66,810.763,938.755,101.400,488.743
67,812.735,941.872,101.387,490.132
68,813.168,940.998,101.377,488.065
69,809.885,938.015,101.609,487.376
70,820.888,952.164,101.543,488.026
71,835.135,964.123,101.559,490.812
72,837.716,966.177,101.492,490.656
73,839.417,970.806,101.567,490.146
74,838.697,970.750,101.676,489.189
75,836.901,968.695,101.177,486.894
76,837.998,968.918,101.615,487.643
77,830.928,963.398,101.535,483.564
78,827.543,956.688,101.521,480.900
79,829.195,956.863,101.582,481.429
80,835.329,962.957,101.621,481.731
81,837.816,962.551,101.458,482.060
82,832.876,962.109,101.460,480.177
83,840.472,964.675,101.511,481.582
84,843.855,971.271,101.563,480.894
85,842.677,975.410,101.379,480.450
86,849.177,982.248,101.655,483.048
87,854.841,994.650,101.347,483.307
88,861.794,1000.613,101.464,485.233
89,868.128,1003.499,101.649,485.519
90,872.942,1014.849,101.350,488.299
91,876.728,1015.522,101.277,485.103
92,879.007,1018.160,101.563,486.690
93,878.456,1015.917,101.359,483.517
94,880.870,1020.074,101.528,485.792
95,879.219,1016.353,101.433,483.624
96,873.562,1013.090,101.518,482.107
97,875.123,1015.600,101.477,483.138
98,880.997,1018.375,101.426,481.921
99,883.589,1027.064,101.405,484.907
100,892.381,1034.659,101.557,485.443
101,895.809,1043.053,101.651,485.292
102,898.071,1045.940,101.582,484.722
103,893.002,1037.005,101.489,484.193
104,899.490,1042.119,101.559,484.158
105,910.221,1060.570,101.562,489.534
106,921.186,1072.691,101.511,492.694
107,927.333,1078.422,101.432,491.391
108,936.513,1095.067,101.470,495.813
109,940.400,1097.971,101.613,494.113
110,943.532,1098.445,101.562,494.682
111,938.955,1092.945,101.564,493.936
112,936.339,1090.713,101.343,491.778
113,935.954,1090.900,101.351,491.638
114,939.402,1096.034,101.388,490.947
115,944.491,1103.593,101.419,492.967
116,946.245,1104.614,101.438,492.147
117,950.390,1108.621,101.605,494.053
118,949.654,1107.606,101.597,492.545
119,962.012,1120.024,101.535,496.057
120,963.283,1126.755,101.557,494.953
121,959.764,1121.097,101.363,494.457
122,958.751,1122.366,101.588,494.124
123,961.171,1120.958,101.548,493.491
124,958.625,1118.331,101.356,491.179
125,955.714,1108.931,101.676,489.314
126,949.668,1103.753,101.370,486.084
127,940.976,1093.991,101.531,485.908
128,939.581,1091.852,101.382,483.186
129,939.117,1093.005,101.511,483.847
130,943.376,1099.447,101.484,485.662
131,951.238,1110.219,101.448,487.236
132,948.650,1104.612,101.550,485.762
133,943.882,1098.120,101.463,485.527
134,952.737,1106.991,101.463,485.736
135,957.320,1112.197,101.518,486.667
136,962.715,1122.400,101.436,487.629
137,964.230,1125.585,101.443,488.273
138,957.281,1116.421,101.582,487.963
139,954.300,1112.654,101.438,484.190
140,951.223,1110.823,101.666,482.646
141,956.781,1116.628,101.453,482.843
142,956.197,1113.296,101.590,483.791
143,954.293,1113.260,101.540,483.152
144,950.104,1105.554,101.547,480.382
145,951.209,1108.326,101.516,481.882
146,954.469,1108.952,101.474,480.874
147,955.698,1113.310,101.593,482.055
148,960.166,1117.134,101.512,483.048
149,972.353,1134.224,101.544,485.902
150,976.134,1138.449,101.406,485.630
151,975.229,1140.555,101.572,486.013
152,973.918,1142.089,101.623,486.313
153,976.830,1143.679,101.562,486.361
154,981.352,1150.958,101.399,487.177
155,971.258,1140.182,101.522,484.081
156,970.232,1135.422,101.357,481.824
157,966.382,1132.302,101.453,481.432
158,969.091,1136.571,101.405,483.039
159,978.742,1148.406,101.547,483.536
160,980.535,1147.488,101.458,484.496
161,977.785,1150.878,101.347,484.620
162,982.147,1150.146,101.462,483.789
163,984.574,1154.234,101.545,485.113
164,983.575,1155.167,101.441,484.580
165,987.970,1156.426,101.593,485.283
166,987.963,1158.835,101.453,487.271
167,986.896,1155.493,101.368,485.347
168,987.241,1153.589,101.384,483.767
169,983.116,1152.105,101.417,483.866
170,978.603,1145.089,101.379,480.630
171,963.626,1128.419,101.481,477.566
172,962.061,1128.995,101.409,479.594
173,964.526,1129.996,101.443,476.963
174,960.361,1129.357,101.481,476.983
175,968.436,1137.962,101.516,477.662
176,967.416,1134.124,101.456,475.686
177,968.053,1134.600,101.335,475.890
178,970.038,1137.992,101.385,476.808
179,972.971,1140.382,101.618,477.224
180,975.389,1146.257,101.535,479.447
181,976.201,1147.799,101.320,478.641
182,977.169,1150.821,101.529,478.376
183,977.253,1146.126,101.438,476.774
184,977.225,1148.939,101.467,477.491
185,975.490,1143.292,101.339,475.882
186,974.065,1140.252,101.387,477.830
187,968.978,1139.078,101.457,474.463
188,967.425,1132.965,101.301,475.923
189,972.559,1141.792,101.413,476.005
190,978.063,1150.517,101.575,478.058
191,975.044,1142.627,101.422,476.062
192,972.862,1141.109,101.538,475.347
193,968.767,1135.124,101.386,473.617
194,969.132,1133.135,101.432,473.584
195,971.776,1135.611,101.402,473.430
196,970.233,1136.619,101.441,472.498
197,966.759,1132.984,101.486,472.030
198,970.328,1135.129,101.479,474.208
199,977.499,1146.126,101.427,475.090
200,980.445,1150.854,101.436,476.131
201,979.116,1146.360,101.374,475.289
202,969.762,1137.253,101.473,473.166
203,975.355,1143.486,101.454,476.280
204,984.564,1156.396,101.494,475.642
205,994.643,1171.606,101.449,478.363
206,995.693,1176.370,101.234,479.619
207,994.706,1169.563,101.377,477.110
