 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,126.211,123.644,99.670,291.207
2,125.952,123.364,99.770,295.029
3,125.490,122.806,99.778,295.279
4,106.043,107.472,99.751,296.483
5,109.116,110.160,99.753,294.065
6,111.330,112.320,99.825,293.463
7,113.413,113.702,99.731,291.449
8,114.960,114.738,99.963,289.777
9,115.736,115.388,99.784,288.414
10,116.719,115.711,99.709,289.129
11,117.624,116.139,99.829,289.359
12,118.272,116.665,99.761,290.487
13,118.560,116.796,99.860,288.031
14,118.990,117.604,99.738,285.447
15,119.673,118.168,99.941,285.416
16,119.629,118.368,99.742,285.817
17,119.361,117.922,99.761,286.864
18,120.044,118.828,99.875,284.241
19,120.490,118.593,99.821,284.036
20,120.033,118.755,99.725,285.560
21,120.471,119.189,99.676,284.821
22,120.653,119.671,99.865,284.387
23,120.885,119.465,99.712,282.886
24,121.121,119.196,99.699,283.195
25,121.605,119.564,99.695,282.977
26,120.921,119.271,99.802,281.168
27,121.189,119.796,99.781,278.860
28,121.450,119.769,99.787,283.241
29,121.876,120.023,99.682,282.058
30,121.960,119.871,99.699,282.371
31,121.523,120.122,99.681,282.764
32,121.580,120.473,99.582,280.625
33,121.374,119.983,99.704,277.257
34,121.253,119.853,99.713,277.395
35,121.426,120.188,99.619,280.698
36,122.041,119.962,99.694,280.630
37,121.787,120.284,99.735,279.450
38,122.309,120.207,99.710,278.415
39,122.712,120.632,99.860,275.206
40,121.420,119.966,99.730,272.885
41,122.287,120.215,99.664,274.912
42,121.831,120.460,99.729,276.449
43,121.276,120.171,99.782,278.816
44,122.038,120.163,99.767,279.622
45,122.014,119.971,99.738,279.026
46,121.665,120.500,99.629,279.359
47,121.933,120.397,99.732,277.806
48,121.791,120.709,99.647,277.738
49,121.261,120.662,99.796,277.951
50,121.603,120.887,99.676,278.068
51,121.978,120.451,99.734,279.057
52,122.218,120.202,99.767,281.406
53,121.892,120.617,99.684,281.926
54,122.109,120.523,99.638,284.225
55,122.034,120.128,99.695,285.384
56,122.124,120.285,99.671,286.705
57,122.094,119.964,99.598,286.000
58,122.178,120.071,99.851,287.266
59,122.024,120.214,99.839,286.997
60,122.393,119.970,99.668,286.096
61,122.576,120.059,99.734,285.037
62,122.423,120.140,99.712,286.199
63,122.515,120.220,99.787,285.913
64,122.167,120.258,99.711,283.143
65,122.245,120.994,99.719,283.380
66,121.879,120.184,99.676,284.738
67,121.475,120.188,99.627,285.075
68,121.308,120.244,99.800,284.979
69,121.950,120.764,99.781,282.931
70,121.976,120.544,99.760,283.953
71,122.165,120.448,99.697,285.981
72,122.385,120.533,99.681,285.166
73,122.130,120.422,99.725,283.677
74,122.099,120.449,99.606,280.134
75,122.260,120.767,99.753,280.911
76,122.913,120.041,99.767,284.312
77,122.792,120.171,99.641,283.617
78,122.828,120.496,99.607,282.943
79,121.655,120.641,99.744,285.244
80,122.130,120.370,99.703,286.435
81,122.091,120.411,99.544,287.178
82,122.718,119.899,99.794,286.576
83,122.235,120.329,99.743,283.752
84,122.157,120.300,99.699,287.912
85,122.232,119.881,99.734,290.410
86,122.524,120.718,99.740,289.783
87,122.574,120.559,99.768,290.609
88,122.479,120.614,99.596,291.633
89,122.791,120.629,99.732,293.129
