 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,220.978,197.985,99.903,184.822
2,218.166,197.244,99.929,183.356
3,217.081,194.954,99.900,182.664
4,122.506,120.601,99.954,180.291
5,133.642,127.366,99.884,179.935
6,141.723,132.839,100.028,178.782
7,149.054,138.591,99.940,178.931
8,154.061,141.764,99.794,178.475
9,158.896,145.198,99.877,178.330
10,162.660,148.309,99.777,178.460
11,166.167,150.740,99.916,179.539
12,170.393,153.347,99.853,180.131
13,171.701,154.546,99.905,179.606
14,175.713,156.140,100.046,180.244
15,177.368,158.535,99.939,179.880
16,179.322,159.813,99.869,179.787
17,180.767,160.929,99.958,179.388
18,182.020,162.661,99.898,180.535
19,183.004,163.508,99.824,181.313
20,184.221,164.706,99.930,180.855
21,184.480,164.817,99.828,180.869
22,186.157,165.207,99.840,180.547
23,188.235,166.969,99.871,180.504
24,189.421,166.846,99.842,179.982
25,190.234,168.549,99.813,179.581
26,190.994,169.070,99.795,179.829
27,191.528,169.521,99.814,179.818
28,191.891,170.437,99.696,179.350
29,192.163,171.124,99.975,179.941
30,192.826,172.305,99.947,180.112
31,193.773,172.661,100.047,178.782
32,194.283,172.866,99.763,178.408
33,194.168,172.291,99.893,178.835
34,194.988,173.067,100.007,178.724
35,194.195,172.554,99.860,179.185
36,193.952,172.608,99.932,179.188
37,194.946,172.790,99.896,178.986
38,195.141,173.434,99.916,178.718
39,194.759,172.743,99.705,178.903
40,194.944,173.233,99.935,178.068
41,195.650,172.902,99.831,178.916
42,195.927,173.287,99.782,179.860
43,195.161,174.674,99.781,179.550
44,196.006,174.429,100.018,179.360
45,197.151,175.315,99.791,178.914
46,197.161,174.940,99.886,179.006
47,197.283,175.357,99.848,178.847
48,197.650,175.888,99.768,179.355
49,197.442,175.929,99.961,178.645
50,197.092,177.177,99.872,179.372
51,196.317,176.323,99.767,178.672
52,197.241,175.360,99.811,179.083
53,197.186,175.289,99.822,179.661
54,197.666,176.369,99.956,179.777
55,198.945,176.287,99.931,179.628
56,198.799,176.968,99.744,178.763
57,198.694,175.334,99.879,179.606
58,197.565,176.069,99.758,178.997
59,198.300,176.557,100.027,180.195
60,198.547,176.873,99.818,180.400
61,198.346,176.893,99.919,180.078
62,198.735,178.344,99.839,178.459
63,197.800,177.555,99.788,178.029
64,198.767,177.603,99.841,178.484
65,199.507,178.138,99.818,177.873
66,200.532,178.076,99.839,177.687
67,200.608,178.424,99.782,177.420
68,201.014,178.363,99.732,176.698
69,200.994,179.855,99.681,177.107
70,201.901,180.188,99.833,177.655
71,201.992,179.598,99.758,177.574
72,202.221,179.108,99.767,177.539
73,202.612,179.867,99.770,178.330
74,201.425,179.440,99.746,179.301
75,201.122,180.394,99.768,178.740
76,201.253,179.701,99.960,177.762
77,202.338,180.340,99.759,177.308
78,201.834,179.772,99.963,177.374
79,201.481,179.550,99.813,178.025
80,201.470,179.052,99.825,178.319
81,201.729,178.956,99.782,177.223
82,200.624,180.302,99.724,177.846
83,201.541,180.415,99.779,177.823
84,201.092,180.629,99.738,178.798
85,200.619,180.135,99.755,178.709
86,199.863,179.906,99.881,179.472
87,200.530,179.147,99.769,178.381
88,200.124,179.868,99.807,179.339
89,200.993,180.233,100.002,178.983
90,200.880,180.262,99.732,179.261
91,201.630,180.290,99.897,178.981
92,201.533,180.675,99.829,179.334
93,200.952,180.516,99.719,178.961
