 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,207.950,247.256,101.189,491.592
2,203.645,244.445,101.066,480.747
3,202.206,242.384,101.319,476.423
4,119.741,130.579,101.218,465.986
5,126.133,145.556,101.152,462.277
6,132.239,155.628,101.194,460.154
7,137.983,163.869,101.140,462.071
8,141.905,171.695,101.363,463.631
9,145.784,177.564,101.300,461.370
10,150.120,182.312,101.259,461.229
11,152.922,187.702,101.251,459.771
12,155.686,190.244,100.946,460.657
13,158.247,192.305,101.264,460.356
14,160.300,196.612,100.991,460.372
15,162.705,199.112,101.147,462.702
16,164.687,202.204,101.157,459.694
17,165.957,203.551,101.054,459.763
18,166.970,206.049,101.274,460.604
19,168.350,207.093,101.324,459.825
20,168.576,209.803,101.156,459.148
21,170.876,209.264,101.207,458.708
22,170.834,210.576,101.114,457.053
23,172.720,211.207,101.177,455.754
24,173.253,211.950,101.204,455.290
25,174.949,213.589,101.084,455.449
26,174.880,215.602,101.213,458.838
27,176.252,216.759,101.147,459.412
28,176.454,216.504,101.135,461.309
29,176.971,217.430,101.098,460.028
30,177.530,216.604,101.224,458.149
31,177.641,217.143,101.211,457.063
32,178.746,217.752,101.364,455.536
33,179.005,218.018,101.242,456.438
34,178.977,218.288,101.256,456.804
35,179.058,218.308,101.279,456.345
36,180.020,218.921,101.157,456.364
37,180.771,219.459,101.219,454.088
38,181.288,219.519,101.196,451.622
39,181.195,219.837,101.133,453.664
40,182.563,219.946,101.143,453.908
41,182.640,219.535,101.226,454.594
42,182.266,220.588,101.193,455.081
43,182.761,221.168,101.335,451.887
44,182.762,220.027,101.227,451.475
45,183.367,221.367,101.189,451.228
46,184.182,222.336,101.339,452.954
47,185.036,222.090,101.114,453.574
48,185.728,222.500,101.275,453.324
49,184.737,221.739,101.168,453.053
50,184.972,222.263,101.112,450.864
51,186.429,223.209,101.229,451.963
52,185.736,221.340,101.138,452.129
53,186.216,222.688,101.110,451.288
54,185.954,222.112,101.167,450.326
55,186.937,223.686,101.076,451.276
56,187.393,222.901,101.207,450.114
57,187.025,224.018,101.137,447.771
58,188.397,223.905,101.319,447.812
59,187.083,224.725,101.274,449.429
60,187.306,223.657,101.120,451.827
61,187.244,224.422,101.181,451.818
62,188.313,225.403,101.277,452.533
63,187.845,225.397,100.958,451.406
64,188.715,224.032,101.147,450.361
65,188.673,225.293,101.158,451.872
66,189.503,225.259,101.073,453.405
67,188.612,225.183,101.115,452.539
68,189.197,224.975,101.171,450.626
69,188.581,224.753,101.189,453.288
70,189.414,225.457,101.182,450.974
71,189.022,226.418,101.238,449.767
72,189.242,224.947,101.242,452.564
73,189.943,224.541,101.093,452.533
74,190.241,225.851,101.193,451.090
75,189.975,226.358,101.124,449.169
76,189.807,224.640,101.153,449.334
77,189.540,226.269,101.187,447.685
78,188.925,224.636,101.065,448.389
79,188.759,224.434,101.252,448.131
80,190.286,222.759,101.190,446.895
