 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,352.503,392.768,100.374,307.775
2,345.017,386.167,100.499,299.802
3,344.100,381.429,100.408,296.780
4,132.752,145.880,100.421,290.041
5,143.683,154.250,100.381,289.980
6,153.376,163.086,100.362,288.346
7,162.176,171.060,100.405,285.558
8,168.636,177.324,100.297,284.441
9,177.354,184.776,100.171,283.337
10,183.620,191.402,100.159,284.356
11,189.441,196.404,100.288,284.291
12,194.625,202.131,100.270,283.471
13,199.885,207.827,100.286,283.063
14,204.575,211.623,100.265,282.742
15,208.759,215.924,100.371,283.096
16,212.625,221.791,100.293,282.493
17,216.375,223.912,100.267,282.368
18,218.410,226.909,100.135,280.874
19,221.741,231.500,100.172,280.386
20,225.150,232.785,100.206,281.049
21,227.759,236.515,100.168,279.855
22,228.706,240.430,100.327,278.289
23,230.775,241.306,100.489,277.075
24,231.869,243.270,100.120,276.764
25,233.841,247.098,100.331,275.731
26,236.598,250.210,100.384,273.476
27,238.224,252.063,100.122,273.251
28,239.107,254.974,100.250,273.449
29,241.262,257.080,100.202,273.692
30,242.767,258.317,100.318,273.603
31,244.650,258.712,100.247,274.441
32,246.878,262.167,100.318,274.112
33,248.410,264.496,100.110,274.469
34,248.870,266.784,100.142,275.850
35,251.081,268.427,100.307,276.013
36,255.848,273.663,100.381,279.600
37,256.874,274.264,100.218,280.314
38,255.940,272.827,100.253,276.260
39,257.876,274.575,100.362,276.916
40,257.610,275.219,100.100,275.475
41,258.265,277.452,100.258,276.606
42,262.393,280.524,100.233,280.399
43,264.029,282.862,100.224,280.150
44,266.053,283.005,100.150,280.500
45,265.154,284.772,100.227,280.915
46,266.288,283.603,100.240,280.398
47,267.611,284.452,100.358,277.934
48,269.394,286.362,100.304,278.254
49,270.032,288.679,100.311,278.509
50,269.231,289.412,100.278,277.494
51,269.291,290.592,100.203,278.577
52,270.246,290.888,100.212,278.854
53,269.994,291.001,100.199,277.811
54,271.142,293.209,100.313,277.641
55,273.713,293.761,100.225,278.778
56,274.427,292.418,100.156,277.107
57,272.935,292.498,99.999,275.833
58,274.855,296.349,100.142,277.079
59,276.857,296.283,100.324,278.956
60,276.465,295.881,100.256,279.734
61,276.858,297.139,100.151,281.026
62,276.208,297.014,100.198,278.200
63,276.130,296.616,100.237,277.272
64,274.147,297.937,100.223,274.421
65,275.380,297.101,100.168,274.367
66,277.727,300.180,100.262,277.382
67,279.347,300.469,100.232,277.845
68,278.058,299.160,100.167,278.419
69,279.798,300.941,100.229,276.891
