 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,230.723,135.591,100.265,124.452
2,229.481,134.809,100.468,124.380
3,228.968,134.785,100.188,124.239
4,114.822,103.566,100.171,123.354
5,116.560,104.278,100.156,123.135
6,118.122,105.164,100.176,123.176
7,119.710,105.747,100.091,123.087
8,121.564,106.387,100.182,123.036
9,122.888,106.912,100.281,122.595
10,124.036,107.687,100.131,122.261
11,126.039,108.149,100.144,122.688
12,127.015,108.290,100.147,123.418
13,128.666,109.001,100.256,123.161
14,129.718,109.643,100.200,122.958
15,131.146,110.186,100.374,122.842
16,132.124,110.479,100.214,122.628
17,133.616,111.018,100.288,123.218
18,134.579,111.563,100.250,123.207
19,135.526,111.724,100.292,123.204
20,136.360,111.839,100.201,122.894
21,138.242,112.797,100.281,123.061
22,138.723,112.816,100.183,123.027
23,139.594,113.369,100.063,123.301
24,140.206,113.013,100.138,123.142
25,141.181,113.742,100.251,123.263
26,141.838,114.161,100.231,122.925
27,142.877,114.509,100.184,123.049
28,143.819,114.687,100.227,123.069
29,144.143,115.179,100.060,123.279
30,145.313,115.017,100.424,123.334
31,146.100,115.356,100.341,123.118
32,147.196,115.679,100.137,123.292
33,148.522,116.149,100.249,122.771
34,149.001,116.748,100.121,123.337
35,149.766,116.981,100.168,123.123
36,150.465,117.086,100.149,122.720
37,150.768,117.055,100.293,122.779
38,151.351,117.216,100.152,122.587
39,151.808,117.380,100.206,122.236
40,152.462,118.165,100.346,122.510
41,153.391,117.858,100.134,122.436
42,153.951,117.970,100.276,122.987
43,154.560,117.943,99.971,122.530
44,155.210,117.677,100.154,123.108
45,155.826,118.338,100.201,122.733
46,156.243,118.186,100.197,122.797
47,157.279,118.407,100.117,122.797
48,158.449,118.858,100.133,122.447
49,158.532,118.915,100.241,122.660
50,158.865,119.087,100.182,122.625
51,158.853,119.330,100.065,122.836
52,159.544,119.376,100.253,123.208
53,160.392,119.530,100.040,123.164
54,160.828,119.523,100.173,123.265
55,160.991,119.445,100.112,123.023
56,161.467,119.875,100.086,122.334
57,162.287,119.799,100.146,123.312
58,162.656,119.904,99.994,122.725
59,163.791,119.801,100.146,122.898
60,163.494,120.200,100.176,123.594
61,163.482,120.646,100.240,122.960
62,164.397,120.568,100.163,122.630
63,164.722,120.947,100.042,123.159
64,164.623,120.777,100.176,122.529
65,165.038,121.200,100.177,122.792
66,165.368,121.406,100.336,122.685
67,166.355,121.081,100.199,122.812
68,166.940,121.362,100.213,122.785
69,167.886,120.974,100.274,122.822
70,167.176,121.590,100.205,122.712
71,167.683,121.429,100.149,122.822
72,168.215,121.806,100.127,122.550
73,168.389,121.760,100.115,122.653
74,168.902,121.448,100.318,122.386
75,168.860,122.017,100.137,122.186
76,169.620,122.045,100.206,122.684
77,169.886,121.984,100.166,122.770
78,170.587,122.093,100.114,122.242
79,170.408,122.147,100.303,122.370
80,171.030,122.358,100.126,122.299
81,171.053,121.950,100.190,122.454
82,171.268,122.366,100.175,122.364
83,171.935,122.579,100.272,122.457
84,172.265,122.465,100.058,122.144
85,172.491,122.509,100.121,122.139
86,172.950,122.312,100.404,122.041
87,173.137,122.958,100.156,122.051
88,173.079,122.827,100.093,122.459
89,173.147,122.499,100.230,122.394
90,173.948,122.929,100.110,122.379
91,174.253,122.467,100.018,122.633
92,174.971,122.422,100.191,122.074
93,175.267,122.511,100.058,122.068
94,175.253,122.641,100.176,122.212
95,175.147,122.571,100.054,121.687
96,174.609,122.916,100.120,122.275
97,175.300,122.771,100.134,121.735
98,175.335,122.808,100.169,122.019
