 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,229.701,205.490,99.683,210.274
2,227.989,202.943,99.830,207.256
3,227.836,203.359,99.900,207.136
4,116.888,113.270,99.799,202.317
5,120.181,116.331,99.735,202.733
6,123.616,119.220,99.807,203.706
7,127.441,122.552,99.894,202.989
8,130.495,125.835,99.656,203.382
9,133.864,128.277,99.768,203.112
10,136.790,130.697,99.866,203.325
11,140.186,134.099,99.772,201.935
12,142.998,136.761,99.833,202.176
13,145.048,138.688,99.803,201.947
14,147.618,139.818,99.738,201.606
15,148.738,141.462,99.752,201.418
16,150.556,142.698,99.626,202.034
17,152.727,144.714,99.811,203.035
18,154.462,146.070,99.890,202.629
19,156.906,147.790,99.840,202.029
20,158.848,148.958,99.806,201.873
21,160.441,150.440,99.769,201.818
22,161.635,152.138,99.908,202.078
23,162.690,153.364,99.672,201.991
24,165.006,154.388,99.797,201.222
25,166.185,154.983,99.817,201.323
26,167.150,155.959,99.894,201.959
27,167.900,156.628,99.784,201.461
28,169.061,158.114,99.735,200.441
29,169.856,158.770,99.747,200.759
30,171.236,159.949,99.962,201.048
31,172.025,160.099,99.811,201.650
32,173.112,160.614,99.837,201.489
33,171.924,161.169,99.797,202.069
34,173.494,161.702,99.808,200.813
35,173.741,163.197,99.811,200.244
36,175.117,164.174,99.783,200.334
37,175.680,164.837,99.771,198.945
38,176.263,165.614,99.744,199.527
39,176.148,166.815,99.745,198.894
40,177.818,166.312,99.776,199.727
41,178.156,167.053,99.835,199.027
42,179.385,167.059,99.863,199.270
43,179.972,167.959,99.900,199.159
44,179.653,167.857,99.779,199.416
45,181.631,168.288,99.789,199.909
46,182.678,169.195,99.851,200.441
47,182.418,169.553,99.771,200.270
48,183.180,170.267,99.750,200.031
49,183.760,170.025,99.691,199.592
50,184.381,170.848,99.824,200.613
51,184.268,171.112,99.913,199.963
52,184.870,170.503,99.659,200.243
53,186.116,171.083,99.757,200.115
54,184.962,171.829,99.764,201.201
55,185.605,171.555,99.827,200.597
56,186.369,171.743,99.836,200.586
57,187.087,171.499,99.903,201.253
58,187.629,170.948,99.774,201.026
59,187.615,171.861,99.881,200.634
60,188.028,173.172,99.774,200.647
61,189.206,173.093,99.949,200.556
62,188.355,173.176,99.742,201.334
63,188.757,173.463,99.756,201.935
64,189.960,173.602,99.885,201.083
65,189.642,174.264,99.810,201.690
