"jump","dataid"
0.0802723063991893,"SG-TPD54_F_1"
0.127179581649817,"SG-TPD54_F_1"
0.0590106433212218,"SG-TPD54_F_1"
0.0272209713244376,"SG-TPD54_F_1"
0.324513948458395,"SG-TPD54_F_1"
0.100676505870232,"SG-TPD54_F_1"
0.211150269305974,"SG-TPD54_F_1"
0.363781988588047,"SG-TPD54_F_1"
0.255233040466648,"SG-TPD54_F_1"
0.0759567828771306,"SG-TPD54_F_1"
0.0746929872310635,"SG-TPD54_F_1"
0.0499172531846296,"SG-TPD54_F_1"
0.228511701848204,"SG-TPD54_F_1"
0.175082900461126,"SG-TPD54_F_1"
0.244900792547537,"SG-TPD54_F_1"
0.0357252416515124,"SG-TPD54_F_1"
0.0548294547682823,"SG-TPD54_F_1"
0.112723316267542,"SG-TPD54_F_1"
0.0171144706579535,"SG-TPD54_F_1"
0.186143083371023,"SG-TPD54_F_1"
0.0899347052480822,"SG-TPD54_F_1"
0.0612573821811267,"SG-TPD54_F_1"
0.130118476817043,"SG-TPD54_F_1"
0.237624671205027,"SG-TPD54_F_1"
0.288971922698461,"SG-TPD54_F_1"
0.0833532734788253,"SG-TPD54_F_1"
0.0490238990021932,"SG-TPD54_F_1"
0.186560295593521,"SG-TPD54_F_1"
0.0838526381673082,"SG-TPD54_F_1"
0.150129602223707,"SG-TPD54_F_1"
0.176574711301759,"SG-TPD54_F_1"
0.0521757698877293,"SG-TPD54_F_1"
0.07857142997449,"SG-TPD54_F_1"
0.07857142997449,"SG-TPD54_F_1"
0.039285714987245,"SG-TPD54_F_1"
0,"SG-TPD54_F_1"
0.0631310617232263,"SG-TPD54_F_1"
0.311652790964961,"SG-TPD54_F_1"
0.0364046708154218,"SG-TPD54_F_1"
0.0107019128989821,"SG-TPD54_F_1"
0.0414066382991239,"SG-TPD54_F_1"
0.252738033052712,"SG-TPD54_F_1"
0.417369034406008,"SG-TPD54_F_1"
0.115208029614827,"SG-TPD54_F_1"
0.133106625718781,"SG-TPD54_F_1"
0.0783264870227652,"SG-TPD54_F_1"
0.0375106692184805,"SG-TPD54_F_1"
0.030055738165172,"SG-TPD54_F_1"
0.00663457368406611,"SG-TPD54_F_1"
0.0255342841921611,"SG-TPD54_F_1"
0.147634714193895,"SG-TPD54_F_1"
0.215787036530266,"SG-TPD54_F_1"
0.0726733910477621,"SG-TPD54_F_1"
0.0420496117113951,"SG-TPD54_F_1"
0.167015111459829,"SG-TPD54_F_1"
0.0571015189168667,"SG-TPD54_F_1"
0.0701672550656378,"SG-TPD54_F_1"
0.0535400643031944,"SG-TPD54_F_1"
0.0534085711492997,"SG-TPD54_F_1"
0.017187156166346,"SG-TPD54_F_1"
0.0678278116254481,"SG-TPD54_F_1"
0.0207961206382197,"SG-TPD54_F_1"
0.0398045633586445,"SG-TPD54_F_1"
0.0416492332303664,"SG-TPD54_F_1"
0.0107357402516747,"SG-TPD54_F_1"
0.0348720747138939,"SG-TPD54_F_1"
0.0278717978794192,"SG-TPD54_F_1"
0.0785714299744897,"SG-TPD54_F_1"
0.284283062532478,"SG-TPD54_F_1"
0.277493904559722,"SG-TPD54_F_1"
0.388694099866525,"SG-TPD54_F_1"
0.0722104612405519,"SG-TPD54_F_1"
0.0392110263850851,"SG-TPD54_F_1"
0.0290692440477295,"SG-TPD54_F_1"
0.0765147262433337,"SG-TPD54_F_1"
0.0572954073308228,"SG-TPD54_F_1"
0.0318433368712962,"SG-TPD54_F_1"
0.110486230841979,"SG-TPD54_F_1"
0.213994013649473,"SG-TPD54_F_1"
0.0658158525015748,"SG-TPD54_F_1"
0.23774248386154,"SG-TPD54_F_1"
0.147410666321016,"SG-TPD54_F_1"
0.132912516781976,"SG-TPD54_F_1"
0.331604738405494,"SG-TPD54_F_1"
0,"SG-TPD54_F_1"
0.152768916040963,"SG-TPD54_F_1"
0.127696474952997,"SG-TPD54_F_1"
0.022547004565302,"SG-TPD54_F_1"
0.0153989503002712,"SG-TPD54_F_1"
0.0625092695601993,"SG-TPD54_F_1"
0.0611531816692588,"SG-TPD54_F_1"
0.0153398920428838,"SG-TPD54_F_1"
0.0175692206225081,"SG-TPD54_F_1"
0.00712159243529929,"SG-TPD54_F_1"
0.0145170522757989,"SG-TPD54_F_1"
0.0241271505599135,"SG-TPD54_F_1"
0.0108489213980103,"SG-TPD54_F_1"
0.188761069826515,"SG-TPD54_F_1"
0.142711722131571,"SG-TPD54_F_1"
0.0787075941794056,"SG-TPD54_F_1"
0.242553766468207,"SG-TPD54_F_1"
0.00803466434661573,"SG-TPD54_F_1"
0.0606492231846476,"SG-TPD54_F_1"
0.00962948786897152,"SG-TPD54_F_1"
0.0276598207170117,"SG-TPD54_F_1"
0.117857144961735,"SG-TPD54_F_1"
0.23571428992347,"SG-TPD54_F_1"
0.15714285994898,"SG-TPD54_F_1"
0.117857144961735,"SG-TPD54_F_1"
0.290261959514802,"SG-TPD54_F_1"
0.177517036048621,"SG-TPD54_F_1"
0.196428574936225,"SG-TPD54_F_1"
0.039285714987245,"SG-TPD54_F_1"
0.15714285994898,"SG-TPD54_F_1"
0,"SG-TPD54_F_1"
0.039285714987245,"SG-TPD54_F_1"
0.039285714987245,"SG-TPD54_F_1"
0.15714285994898,"SG-TPD54_F_1"
0.275000004910715,"SG-TPD54_F_1"
0.15714285994898,"SG-TPD54_F_1"
0.039285714987245,"SG-TPD54_F_1"
0.07857142997449,"SG-TPD54_F_1"
0.07857142997449,"SG-TPD54_F_1"
0.15714285994898,"SG-TPD54_F_1"
0.310462335840307,"SG-TPD54_F_1"
0.07857142997449,"SG-TPD54_F_1"
0.039285714987245,"SG-TPD54_F_1"
0.307039651554978,"SG-TPD54_F_1"
0.32889863647947,"SG-TPD54_F_1"
0.0630203203702371,"SG-TPD54_F_1"
0.0910422699049803,"SG-TPD54_F_1"
0.0665766776929392,"SG-TPD54_F_1"
0.0180052870657628,"SG-TPD54_F_1"
0.0296508325417385,"SG-TPD54_F_1"
0.030096925182175,"SG-TPD54_F_1"
0.00683410775158013,"SG-TPD54_F_1"
0.0389960731783248,"SG-TPD54_F_1"
0.0186932746482209,"SG-TPD54_F_1"
0.0255647308609022,"SG-TPD54_F_1"
0.0391749865338607,"SG-TPD54_F_1"
0.0276089898536005,"SG-TPD54_F_1"
0.0179199469271064,"SG-TPD54_F_1"
0.148215674499583,"SG-TPD54_F_1"
0.112799641962163,"SG-TPD54_F_1"
0.103593708144611,"SG-TPD54_F_1"
0.106830279947898,"SG-TPD54_F_1"
0.0116603336946128,"SG-TPD54_F_1"
0.162668569300521,"SG-TPD54_F_1"
0.176308102442303,"SG-TPD54_F_1"
0.0548106569400126,"SG-TPD54_F_1"
0.0216682039954649,"SG-TPD54_F_1"
0.0923722462989449,"SG-TPD54_F_1"
0.288443866722326,"SG-TPD54_F_1"
0.319172534904341,"SG-TPD54_F_1"
0.0651048430597615,"SG-TPD54_F_1"
0.0410750260450644,"SG-TPD54_F_1"
0.0475439521028351,"SG-TPD54_F_1"
0.0262329068339104,"SG-TPD54_F_1"
0.0516029779247146,"SG-TPD54_F_1"
0.0312927139158332,"SG-TPD54_F_1"
0.0605591094016093,"SG-TPD54_F_1"
0.0325056533325177,"SG-TPD54_F_1"
0.102284914532566,"SG-TPD54_F_1"
0.0226894157659693,"SG-TPD54_F_1"
0.299945117318503,"SG-TPD54_F_1"
0.151628471482274,"SG-TPD54_F_1"
0.0454399905377853,"SG-TPD54_F_1"
0.121144568847601,"SG-TPD54_F_1"
0.37068369406764,"SG-TPD54_F_1"
0.0775012031608265,"SG-TPD54_F_1"
0.0972282316308004,"SG-TPD54_F_1"
0.018195738678231,"SG-TPD54_F_1"
0.0485498768958643,"SG-TPD54_F_1"
0.0794348103686598,"SG-TPD54_F_1"
0.0116659224043496,"SG-TPD54_F_1"
0.0640039027136133,"SG-TPD54_F_1"
0.0550145298701534,"SG-TPD54_F_1"
0.0947052453124949,"SG-TPD54_F_1"
0.0360000857841147,"SG-TPD54_F_1"
0.0371168383951075,"SG-TPD54_F_1"
0.00322195686250549,"SG-TPD54_F_1"
0.0428190956751735,"SG-TPD54_F_1"
0.0771329959601467,"SG-TPD54_F_1"
0.060204094699181,"SG-TPD54_F_1"
0.0685956120840443,"SG-TPD54_F_1"
0.19467727970882,"SG-TPD54_F_1"
0.220575126479835,"SG-TPD54_F_1"
0.333435065794003,"SG-TPD54_F_1"
0.363575876978977,"SG-TPD54_F_1"
0.161640987966732,"SG-TPD54_F_1"
0.0758058982017052,"SG-TPD54_F_1"
0.0667574494565756,"SG-TPD54_F_1"
0.0930304164115641,"SG-TPD54_F_1"
0.119973024769543,"SG-TPD54_F_1"
0.161323118347227,"SG-TPD54_F_1"
0.00883011685802228,"SG-TPD54_F_1"
0.00896123641259454,"SG-TPD54_F_1"
0.0127945118167299,"SG-TPD54_F_1"
0.148268180499847,"SG-TPD54_F_1"
0.00834785205280856,"SG-TPD54_F_1"
0.0399299636482752,"SG-TPD54_F_1"
0.0173979519995433,"SG-TPD54_F_1"
0.0312173280968344,"SG-TPD54_F_1"
0.0583630650108269,"SG-TPD54_F_1"
0.0528835893789129,"SG-TPD54_F_1"
0.0878455292561621,"SG-TPD54_F_1"
0.0878455292561621,"SG-TPD54_F_1"
0,"SG-TPD54_F_1"
0,"SG-TPD54_F_1"
0,"SG-TPD54_F_1"
0.039285714987245,"SG-TPD54_F_1"
0.039285714987245,"SG-TPD54_F_1"
0,"SG-TPD54_F_1"
0.11870489481991,"SG-TPD54_F_1"
0.0875876823994448,"SG-TPD54_F_1"
0.0544670379969528,"SG-TPD54_F_1"
0.0542045948983103,"SG-TPD54_F_1"
0.0511401771092477,"SG-TPD54_F_1"
0.0750116114418323,"SG-TPD54_F_1"
0,"SG-TPD54_F_1"
0,"SG-TPD54_F_1"
0.0439334209806592,"SG-TPD54_F_1"
0.0111699673846259,"SG-TPD54_F_1"
0.0153030719624853,"SG-TPD54_F_1"
0.0130808781943912,"SG-TPD54_F_1"
0.0141560916302192,"SG-TPD54_F_1"
0.0397741790188944,"SG-TPD54_F_1"
0.0473110008062784,"SG-TPD54_F_1"
0.0361334727943437,"SG-TPD54_F_1"
0.0588181160288768,"SG-TPD54_F_1"
0.0150829061498539,"SG-TPD54_F_1"
0.0387495312318766,"SG-TPD54_F_1"
0.0589121859059925,"SG-TPD54_F_1"
0.0553281999533156,"SG-TPD54_F_1"
0.0732509047292828,"SG-TPD54_F_1"
0.0349578518569697,"SG-TPD54_F_1"
0.0217604658040865,"SG-TPD54_F_1"
0.0177156279378748,"SG-TPD54_F_1"
0.049699403932579,"SG-TPD54_F_1"
0.0354427876052891,"SG-TPD54_F_1"
0.00630134370282045,"SG-TPD54_F_1"
0.126499289579021,"SG-TPD54_F_1"
0.213719813003224,"SG-TPD54_F_1"
0.0801776572436598,"SG-TPD54_F_1"
0.218834238142957,"SG-TPD54_F_1"
0.244315105108358,"SG-TPD54_F_1"
0.206334511758182,"SG-TPD54_F_1"
0.11916103022425,"SG-TPD54_F_1"
0.346780912224303,"SG-TPD54_F_1"
0.179148599363568,"SG-TPD54_F_1"
0,"SG-TPD54_F_1"
0.0980905653582476,"SG-TPD54_F_1"
0.411862444858927,"SG-TPD54_F_1"
0.0503058554870675,"SG-TPD54_F_1"
0.0198139344234719,"SG-TPD54_F_1"
0.249093468593178,"SG-TPD54_F_1"
0.0584987683989315,"SG-TPD54_F_1"
0.120630230173592,"SG-TPD54_F_1"
0.0626323286957033,"SG-TPD54_F_1"
0.0870519363645883,"SG-TPD54_F_1"
0.0670056853838077,"SG-TPD54_F_1"
0.081424892156655,"SG-TPD54_F_1"
0.125106226752199,"SG-TPD54_F_1"
0.0536179778508768,"SG-TPD54_F_1"
0.205202543702745,"SG-TPD54_F_1"
0.133633959590107,"SG-TPD54_F_1"
0,"SG-TPD54_F_1"
0.039285714987245,"SG-TPD54_F_1"
0,"SG-TPD54_F_1"
0.039285714987245,"SG-TPD54_F_1"
0.039285714987245,"SG-TPD54_F_1"
0.0515184992834778,"SG-TPD54_F_1"
0.0195369183749099,"SG-TPD54_F_1"
0.0187218445772076,"SG-TPD54_F_1"
0.219114574029373,"SG-TPD54_F_1"
0.0296598934960498,"SG-TPD54_F_1"
0.021985669938287,"SG-TPD54_F_1"
0.0253971305638926,"SG-TPD54_F_1"
0.0115953199626212,"SG-TPD54_F_1"
0.057131470783602,"SG-TPD54_F_1"
0.0780395197165951,"SG-TPD54_F_1"
0.0983299540557594,"SG-TPD54_F_1"
0.122589455847452,"SG-TPD54_F_1"
0.0419799441961083,"SG-TPD54_F_1"
0.0875316603055606,"SG-TPD54_F_1"
0.0803270288835316,"SG-TPD54_F_1"
0.0228521735479941,"SG-TPD54_F_1"
0.395314857346628,"SG-TPD54_F_1"
0.0636581741053199,"SG-TPD54_F_1"
0.105820976500112,"SG-TPD54_F_1"
0.382420831828408,"SG-TPD54_F_1"
0.329027694593304,"SG-TPD54_F_1"
0.0741603100626861,"SG-TPD54_F_1"
0.016407879771845,"SG-TPD54_F_1"
0.0256533468981983,"SG-TPD54_F_1"
0.319891581399207,"SG-TPD54_F_1"
0.0468857313370683,"SG-TPD54_F_1"
0.0742466520078304,"SG-TPD54_F_1"
0.0855503857172758,"SG-TPD54_F_1"
0,"SG-TPD54_F_1"
0.124047701905184,"SG-TPD54_F_1"
0.0287626834919706,"SG-TPD54_F_1"
0.0506606304907976,"SG-TPD54_F_1"
0.0197781737851658,"SG-TPD54_F_1"
0.062040160959216,"SG-TPD54_F_1"
0.0348587383658471,"SG-TPD54_F_1"
0.124268470476297,"SG-TPD54_F_1"
0.163830081873804,"SG-TPD54_F_1"
0.172910761795832,"SG-TPD54_F_1"
0.0447575020675195,"SG-TPD54_F_1"
0.0888405823122068,"SG-TPD54_F_1"
0.0371277924261569,"SG-TPD54_F_1"
0.389565955637919,"SG-TPD54_F_1"
0.402593007562394,"SG-TPD54_F_1"
0.0716741284351751,"SG-TPD54_F_1"
0.321239241428514,"SG-TPD54_F_1"
0.453734489662532,"SG-TPD54_F_1"
0.381231045277512,"SG-TPD54_F_1"
0.304324586897321,"SG-TPD54_F_1"
0.122267002258724,"SG-TPD54_F_1"
0.110404884038918,"SG-TPD54_F_1"
0.17896118356358,"SG-TPD54_F_1"
0.0825704863283828,"SG-TPD54_F_1"
0.0467795393389215,"SG-TPD54_F_1"
0.028198045205911,"SG-TPD54_F_1"
0.206560793962418,"SG-TPD54_F_1"
0.0240904614828325,"SG-TPD54_F_1"
0.471693478454977,"SG-TPD54_F_1"
0.039285714987245,"SG-TPD54_F_1"
0.288157077012355,"SG-TPD54_F_1"
0.0785714299744897,"SG-TPD54_F_1"
0.0409637834358555,"SG-TPD54_F_1"
0.138177939185281,"SG-TPD54_F_1"
0.114029753622163,"SG-TPD54_F_1"
0.452483777876624,"SG-TPD54_F_1"
0.127097596302014,"SG-TPD54_F_1"
0.468880044730038,"SG-TPD54_F_1"
0.281648057950595,"SG-TPD54_F_1"
0.359609964033801,"SG-TPD54_F_1"
0.123268192716775,"SG-TPD54_F_1"
0.0696192165806254,"SG-TPD54_F_1"
0.10307057350335,"SG-TPD54_F_1"
0.045417099238586,"SG-TPD54_F_1"
0.0538885193490347,"SG-TPD54_F_1"
0.0122656672080021,"SG-TPD54_F_1"
0.0179018334214972,"SG-TPD54_F_1"
0.103327272386543,"SG-TPD54_F_1"
0.300063601204715,"SG-TPD54_F_1"
0.0701110746258872,"SG-TPD54_F_1"
0.0324053948773487,"SG-TPD54_F_1"
0.078329019750312,"SG-TPD54_F_1"
0.0109167641525229,"SG-TPD54_F_1"
0.0349388922237556,"SG-TPD54_F_1"
0.148524559710313,"SG-TPD54_F_1"
0.0324597741077955,"SG-TPD54_F_1"
0.223882184650581,"SG-TPD54_F_1"
0.106080596757983,"SG-TPD54_F_1"
0.00349728233651761,"SG-TPD54_F_1"
0.0196570436664321,"SG-TPD54_F_1"
0.0615824849277783,"SG-TPD54_F_1"
0.0831734746753276,"SG-TPD54_F_1"
0.33154062601607,"SG-TPD54_F_1"
0.153946008690773,"SG-TPD54_F_1"
0.137609369971393,"SG-TPD54_F_1"
0.0453409327510985,"SG-TPD54_F_1"
0.0505543214031524,"SG-TPD54_F_1"
0.025974663692845,"SG-TPD54_F_1"
0.0237232718047464,"SG-TPD54_F_1"
0.399196235070062,"SG-TPD54_F_1"
0.0323480257130948,"SG-TPD54_F_1"
0.0439145864157138,"SG-TPD54_F_1"
0.0410064501469505,"SG-TPD54_F_1"
0.00907495315114587,"SG-TPD54_F_1"
0.126252034318471,"SG-TPD54_F_1"
0.29063058997013,"SG-TPD54_F_1"
0.143433432519828,"SG-TPD54_F_1"
0.354508118353946,"SG-TPD54_F_1"
0.145347730556184,"SG-TPD54_F_1"
0.10331810374941,"SG-TPD54_F_1"
0.0780249105354524,"SG-TPD54_F_1"
0.0513742752128643,"SG-TPD54_F_1"
0.0259665733143132,"SG-TPD54_F_1"
0.117857144961735,"SG-TPD54_F_1"
0.07857142997449,"SG-TPD54_F_1"
0.0288363281278605,"SG-TPD54_F_1"
0.0381270418513424,"SG-TPD54_F_1"
0.152334705065017,"SG-TPD54_F_1"
0.335258115753091,"SG-TPD54_F_1"
0.124094816221617,"SG-TPD54_F_1"
0.216081183524411,"SG-TPD54_F_1"
0.0809850093822054,"SG-TPD54_F_1"
0.0374631228159088,"SG-TPD54_F_1"
0.0312544890498097,"SG-TPD54_F_1"
0.025807962874703,"SG-TPD54_F_1"
0.0453409611539531,"SG-TPD54_F_1"
0.0259059616707935,"SG-TPD54_F_1"
0.0250398953008753,"SG-TPD54_F_1"
0.0126572589589868,"SG-TPD54_F_1"
0.0225346881195249,"SG-TPD54_F_1"
0.0287378191414253,"SG-TPD54_F_1"
0.0189528069908662,"SG-TPD54_F_1"
0.0287937996747687,"SG-TPD54_F_1"
0.0314659625655957,"SG-TPD54_F_1"
0.0120693469755137,"SG-TPD54_F_1"
0.0401893741545102,"SG-TPD54_F_1"
0.0328453150022286,"SG-TPD54_F_1"
0.0573493851775339,"SG-TPD54_F_1"
0.043977180762254,"SG-TPD54_F_1"
0.0204185417304198,"SG-TPD54_F_1"
0.012365816130306,"SG-TPD54_F_1"
0.0202551539806603,"SG-TPD54_F_1"
0.0218741137472456,"SG-TPD54_F_1"
0.0414424769515203,"SG-TPD54_F_1"
0.281798104361683,"SG-TPD54_F_1"
0.065647379878592,"SG-TPD54_F_1"
0.129782979875653,"SG-TPD54_F_1"
0.105709211335668,"SG-TPD54_F_1"
0.0203951527363106,"SG-TPD54_F_1"
0.0492915101179225,"SG-TPD54_F_1"
0.0733839254259473,"SG-TPD54_F_1"
0.0868830552955674,"SG-TPD54_F_1"
0.0574282324397726,"SG-TPD54_F_1"
0.0720775445855996,"SG-TPD54_F_1"
0.0126596806674362,"SG-TPD54_F_1"
0.0283064772860684,"SG-TPD54_F_1"
0.0244664800215497,"SG-TPD54_F_1"
0.0237943687019031,"SG-TPD54_F_1"
0.0263766818944166,"SG-TPD54_F_1"
0.0177619687166282,"SG-TPD54_F_1"
0.0495017008718973,"SG-TPD54_F_1"
0.0413578954305248,"SG-TPD54_F_1"
0.0217801485957215,"SG-TPD54_F_1"
0.114292900603539,"SG-TPD54_F_1"
0.403141378520902,"SG-TPD54_F_1"
0.299326413382182,"SG-TPD54_F_1"
0.138632505904128,"SG-TPD54_F_1"
0.0674340790196866,"SG-TPD54_F_1"
0.0257185909156093,"SG-TPD54_F_1"
0.0741453270175577,"SG-TPD54_F_1"
0.0505419281458901,"SG-TPD54_F_1"
0.137385269868761,"SG-TPD54_F_1"
0.0460402292495835,"SG-TPD54_F_1"
0.198565368062878,"SG-TPD54_F_1"
0.0640424626290337,"SG-TPD54_F_1"
0.17033130511742,"SG-TPD54_F_1"
0.0758495296572749,"SG-TPD54_F_1"
0.0567128619689578,"SG-TPD54_F_1"
0.024743450975871,"SG-TPD54_F_1"
0.0435740628481938,"SG-TPD54_F_1"
0.0371748255810148,"SG-TPD54_F_1"
0.0181222365936371,"SG-TPD54_F_1"
0.122948442013556,"SG-TPD54_F_1"
0.110839070352274,"SG-TPD54_F_1"
0,"SG-TPD54_F_1"
0.0277825301293067,"SG-TPD54_F_1"
0.0440095202166159,"SG-TPD54_F_1"
0.086473853989103,"SG-TPD54_F_1"
0.135515479956149,"SG-TPD54_F_1"
0.0205076688576762,"SG-TPD54_F_1"
0.0380890866350584,"SG-TPD54_F_1"
0.0981835587974197,"SG-TPD54_F_1"
0.135466879236671,"SG-TPD54_F_1"
0.0290129652335492,"SG-TPD54_F_1"
0.0400210984733943,"SG-TPD54_F_1"
0.038691518579445,"SG-TPD54_F_1"
0.0423017588469598,"SG-TPD54_F_1"
0.0339975741307491,"SG-TPD54_F_1"
0.11327267567347,"SG-TPD54_F_1"
0.0541210329379835,"SG-TPD54_F_1"
0.182893641598786,"SG-TPD54_F_1"
0.039285714987245,"SG-TPD54_F_1"
0.039285714987245,"SG-TPD54_F_1"
0,"SG-TPD54_F_1"
0.039285714987245,"SG-TPD54_F_1"
0.039285714987245,"SG-TPD54_F_1"
0.0785714299744897,"SG-TPD54_F_1"
0.192365734335684,"SG-TPD54_F_1"
0.123729786002328,"SG-TPD54_F_1"
0.0503020486145521,"SG-TPD54_F_1"
0.0556414902425645,"SG-TPD54_F_1"
0.0532207583005638,"SG-TPD54_F_1"
0.0327017652324017,"SG-TPD54_F_1"
0.0647300844185894,"SG-TPD54_F_1"
0.0332891465571559,"SG-TPD54_F_1"
0.0278238581063765,"SG-TPD54_F_1"
0.00300563667498929,"SG-TPD54_F_1"
0.0458795014395418,"SG-TPD54_F_1"
0.0467626058859091,"SG-TPD54_F_1"
0.0341510755642655,"SG-TPD54_F_1"
0.0326799248012942,"SG-TPD54_F_1"
0.00306937339716414,"SG-TPD54_F_1"
0.0274255532948673,"SG-TPD54_F_1"
0.0349839374693571,"SG-TPD54_F_1"
0.0429956570208394,"SG-TPD54_F_1"
0.0576215836805111,"SG-TPD54_F_1"
0.0281901539970343,"SG-TPD54_F_1"
0.0269478701883558,"SG-TPD54_F_1"
0.00979963427593442,"SG-TPD54_F_1"
0.0562586398349735,"SG-TPD54_F_1"
0.0411256860941907,"SG-TPD54_F_1"
0.0272319487180322,"SG-TPD54_F_1"
0.0267635578176478,"SG-TPD54_F_1"
0.0148252135341012,"SG-TPD54_F_1"
0.00708860454634052,"SG-TPD54_F_1"
0.105031809210887,"SG-TPD54_F_1"
0.0754031103617931,"SG-TPD54_F_1"
0.0472502133143089,"SG-TPD54_F_1"
0.029341107425905,"SG-TPD54_F_1"
0.0166924809209841,"SG-TPD54_F_1"
0.13831620228692,"SG-TPD54_F_1"
0.0855782638115365,"SG-TPD54_F_1"
0.176748971908778,"SG-TPD54_F_1"
0.179920012626777,"SG-TPD54_F_1"
0.325743518220799,"SG-TPD54_F_1"
0.342781761079466,"SG-TPD54_F_1"
0.0157298190747286,"SG-TPD54_F_1"
0.0531601360711757,"SG-TPD54_F_1"
0.1254449706533,"SG-TPD54_F_1"
0.0360422030760112,"SG-TPD54_F_1"
0.0518832655810195,"SG-TPD54_F_1"
0.105847077137098,"SG-TPD54_F_1"
0.115179313770839,"SG-TPD54_F_1"
0.231655917902661,"SG-TPD54_F_1"
0.04040474318194,"SG-TPD54_F_1"
0.0538679353775703,"SG-TPD54_F_1"
0.105705318546489,"SG-TPD54_F_1"
0.0625360107225511,"SG-TPD54_F_1"
0.00819525236067517,"SG-TPD54_F_1"
0.0749987036064979,"SG-TPD54_F_1"
0.00790074531045228,"SG-TPD54_F_1"
0.0634493865904145,"SG-TPD54_F_1"
0.0510809688648422,"SG-TPD54_F_1"
0.0647235968515373,"SG-TPD54_F_1"
0.0155357357284072,"SG-TPD54_F_1"
0.0988181472783562,"SG-TPD54_F_1"
0.0441022591239443,"SG-TPD54_F_1"
0.0341388802009095,"SG-TPD54_F_1"
0.0614572618219002,"SG-TPD54_F_1"
0.0306024516616708,"SG-TPD54_F_1"
0.0380517245082493,"SG-TPD54_F_1"
0.205285180742621,"SG-TPD54_F_1"
0.0509781507971793,"SG-TPD54_F_1"
0.0245548625393682,"SG-TPD54_F_1"
0.0203571753866448,"SG-TPD54_F_1"
0.0419579349534092,"SG-TPD54_F_1"
0.0773963929112673,"SG-TPD54_F_1"
