PARENT-ID,ID,LENGTH,START,END,CLASS,(FIT) D,X (COG),Y (COG),FRACT. DIM.,TRAPPEDNESS,EFFICENCY,STRAIGHTNESS,SPEED,KURTOSIS,(FIT) ALPHA,GAUSSIANITY,Asymmetry,MSDRatio,Loc. noise_sigma,Fit Goodness,Alpha Fit Goodness,Confidence
27,51,20,4,23,NORM. DIFFUSION,1.86E-2,3.574,3.422,1.814,0.878,0.035,0.234,0.253,1.778,0.734,-0.062,0.315,0.368,0.021,0.666,0.808,0.569
34,66,13,5,17,NORM. DIFFUSION,3.164E-11,4.197,1.440,1.947,0.927,9.737E-4,0.041,0.057,2.708,6.799E-12,0.224,0.196,0.813,0.035,-0.087,-0.087,0.634
40,72,11,9,19,NORM. DIFFUSION,4.381E-10,7.891,2.771,1.771,-0.227,0.056,0.301,0.435,1.264,2.537E-12,0.151,0.388,0.006,0.052,-0.125,-0.125,0.496
41,73,19,2,20,NORM. DIFFUSION,3.454E-2,0.661,3.004,1.897,-0.227,7.371E-4,0.035,0.084,1.669,0.430,-0.016,0.470,0.219,0.063,0.233,0.343,0.509
43,78,20,29,48,NORM. DIFFUSION,3.624E-3,2.696,2.994,2.267,0.574,0.002,0.055,0.072,2.286,8.605E-12,0.167,0.303,0.075,0.023,0.013,-0.048,0.562
47,91,14,14,27,NORM. DIFFUSION,8.111E-2,4.743,4.740,1.926,0.964,0.015,0.151,0.331,1.296,0.892,-0.027,0.224,0.121,0.058,0.988,0.993,0.762
50,98,11,12,22,NORM. DIFFUSION,2.47E-2,7.407,2.073,1.383,0.804,0.030,0.263,0.340,1.321,0.649,1.948,0.596,0.185,0.032,0.713,0.854,0.520
56,108,16,33,48,NORM. DIFFUSION,1.933E-2,4.717,2.773,1.943,0.634,8.803E-4,0.034,0.045,2.970,0.537,0.022,0.041,0.012,0.024,0.504,0.350,0.604
71,114,11,27,37,NORM. DIFFUSION,6.763E-2,7.338,2.051,1.656,0.460,0.004,0.080,0.136,2.294,0.855,0.657,0.663,4.900,0.028,0.787,0.760,0.686
75,116,24,28,51,NORM. DIFFUSION,9.352E-2,3.750,3.348,1.535,0.558,0.072,0.329,0.793,1.695,0.856,0.107,0.367,0.119,0.020,0.920,0.970,0.586
76,118,13,26,38,NORM. DIFFUSION,3.347E-2,3.855,7.311,1.480,0.919,0.106,0.404,0.484,1.620,1.098,-0.063,0.490,0.265,0.012,0.955,0.965,0.600
83,125,12,35,46,NORM. DIFFUSION,7.791E-3,0.923,3.117,1.491,0.739,0.115,0.454,0.471,1.801,0.479,0.372,0.277,-0.018,0.006,0.291,0.498,0.539
85,127,19,53,71,NORM. DIFFUSION,6.293E-3,5.156,6.278,1.753,0.665,0.004,0.087,0.136,2.612,0.171,0.432,0.290,1.522,0.024,0.008,0.016,0.634
86,128,12,32,43,NORM. DIFFUSION,1.404E-2,3.450,7.137,1.928,0.615,0.026,0.216,0.437,3.566,0.238,1.050,0.094,0.782,0.044,0.720,0.772,0.470
88,133,29,52,80,NORM. DIFFUSION,1.024E-2,4.372,5.501,1.907,0.894,0.011,0.127,0.154,2.202,0.607,0.404,0.237,0.056,0.034,0.335,0.615,0.650
94,143,28,39,66,NORM. DIFFUSION,3.775E-2,0.153,6.579,1.844,0.468,0.017,0.162,0.338,1.814,0.492,0.387,0.203,0.518,0.044,0.376,0.564,0.605
95,147,12,43,54,NORM. DIFFUSION,7.552E-2,0.907,7.887,1.708,0.994,0.071,0.317,0.900,1.731,0.597,-0.050,0.301,0.097,0.053,0.155,0.247,0.450
96,149,15,46,60,NORM. DIFFUSION,2.46E-11,3.179,1.981,1.800,0.927,0.074,0.310,0.440,3.384,1.969E-10,0.087,0.034,0.975,0.028,-0.071,-0.071,0.509
99,151,11,44,54,NORM. DIFFUSION,2.069E-2,2.858,2.120,1.838,0.814,0.055,0.327,0.585,1.047,0.384,0.753,0.190,0.039,0.037,0.682,0.827,0.540
102,160,16,57,72,NORM. DIFFUSION,2.356E-2,5.235,2.545,1.929,0.280,0.004,0.078,0.143,2.723,0.499,0.342,0.032,0.257,0.026,0.680,0.770,0.578
104,161,11,46,56,NORM. DIFFUSION,3.801E-2,5.895,5.865,1.707,0.831,0.054,0.317,0.673,1.222,0.495,0.903,0.036,-0.060,0.055,0.705,0.845,0.540
105,163,11,58,68,NORM. DIFFUSION,8.16E-3,7.804,0.073,1.617,0.954,0.040,0.258,0.304,1.427,0.398,0.695,0.380,0.129,0.013,-0.004,0.113,0.556
106,165,15,47,61,NORM. DIFFUSION,1.628E-2,2.595,0.923,1.833,0.967,0.042,0.244,0.283,2.384,0.753,-0.136,0.081,0.351,0.015,0.464,0.703,0.651
115,167,17,53,69,NORM. DIFFUSION,1.645E-1,0.612,5.174,1.688,0.791,0.019,0.171,0.425,1.486,1.014,0.699,0.139,-0.040,0.066,0.860,0.874,0.616
117,170,10,64,73,NORM. DIFFUSION,8.491E-2,0.964,2.944,1.731,0.106,0.073,0.321,0.835,3.342,0.665,0.607,0.318,-0.099,0.075,0.763,0.682,0.611
118,177,12,87,98,NORM. DIFFUSION,3.171E-3,3.793,3.443,1.809,0.763,0.028,0.184,0.223,1.812,0.260,-0.407,0.180,0.391,0.017,0.037,0.142,0.545
123,180,15,54,68,NORM. DIFFUSION,5.613E-2,7.840,2.837,1.646,0.785,0.020,0.187,0.326,1.480,0.877,0.389,0.320,0.307,0.023,0.561,0.782,0.553
125,185,15,64,78,NORM. DIFFUSION,2.294E-1,1.075,7.797,1.676,0.977,0.007,0.096,0.343,2.533,0.479,-0.089,0.206,7.000,0.064,0.237,0.016,0.682
137,189,15,65,79,NORM. DIFFUSION,2.694E-2,2.565,2.125,2.102,0.992,0.001,0.041,0.049,3.557,0.585,0.899,0.261,0.049,0.020,0.459,0.118,0.603
139,192,13,68,80,NORM. DIFFUSION,2.354E-1,1.015,0.455,1.783,0.915,0.004,0.075,0.234,1.592,1.066,-0.144,0.458,0.093,0.079,0.991,0.994,0.661
143,206,17,72,88,NORM. DIFFUSION,4.497E-3,3.285,1.918,2.245,0.927,0.003,0.074,0.060,3.300,0.459,-0.133,0.103,0.175,0.024,0.552,0.618,0.660
147,209,13,74,86,NORM. DIFFUSION,7.761E-2,5.372,0.243,1.565,0.869,0.096,0.373,0.592,2.903,1.240,0.297,0.050,-0.104,0.039,0.970,0.994,0.662
151,213,12,83,94,NORM. DIFFUSION,5.44E-2,1.637,1.903,1.711,0.527,0.048,0.277,0.621,0.997,0.587,0.674,0.273,0.112,0.052,0.865,0.880,0.562
152,215,31,78,108,NORM. DIFFUSION,4.146E-2,5.083,2.625,1.493,0.618,0.046,0.289,0.346,1.263,1.020,1.986,0.385,-0.041,0.016,0.886,0.967,0.607
159,218,11,82,92,NORM. DIFFUSION,4.569E-2,4.549,5.524,1.638,0.951,0.043,0.246,0.366,2.720,1.107,0.335,0.372,-0.042,0.042,0.926,0.961,0.615
171,223,13,81,93,NORM. DIFFUSION,3.709E-2,7.517,1.086,1.879,0.771,0.041,0.246,0.401,1.536,0.670,0.302,0.323,0.340,0.045,0.670,0.685,0.550
176,228,10,96,105,NORM. DIFFUSION,9.293E-2,6.528,1.348,1.851,0.795,0.006,0.116,0.227,2.443,0.844,0.306,0.470,3.717,0.046,0.883,0.875,0.574
178,233,15,92,106,NORM. DIFFUSION,2.473E-2,4.629,2.715,2.132,0.972,0.006,0.106,0.206,1.510,0.422,0.998,0.139,0.189,0.045,0.434,0.506,0.589
183,244,11,98,108,NORM. DIFFUSION,1.344E-1,0.342,5.051,1.890,0.982,7.158E-4,0.032,0.068,1.225,1.280,-0.104,0.295,0.099,0.043,0.987,0.997,0.730
186,246,12,101,112,NORM. DIFFUSION,9.689E-2,4.560,5.573,2.020,1.000,0.004,0.081,0.138,3.516,1.168,0.285,0.197,0.778,0.049,0.876,0.934,0.616
188,249,22,113,134,NORM. DIFFUSION,8.33E-2,2.862,2.213,1.833,0.966,0.008,0.109,0.253,2.618,0.893,0.192,0.113,0.039,0.053,0.739,0.903,0.681
189,255,16,110,125,NORM. DIFFUSION,2.403E-2,0.403,3.543,1.984,0.701,0.042,0.255,0.365,2.029,0.706,-0.017,0.095,0.213,0.015,0.761,0.887,0.531
194,260,17,106,122,NORM. DIFFUSION,1.518E-1,5.529,5.826,1.553,0.884,0.049,0.314,0.661,1.433,1.069,1.321,0.201,0.061,0.052,0.627,0.875,0.555
196,262,14,115,128,NORM. DIFFUSION,3.081E-2,3.551,3.520,2.412,0.427,0.004,0.074,0.117,1.709,0.752,0.061,0.012,0.048,0.038,0.738,0.758,0.570
197,263,19,111,129,NORM. DIFFUSION,6.785E-2,6.627,0.808,1.864,0.924,0.010,0.123,0.227,1.776,0.956,0.086,0.116,0.107,0.027,0.859,0.945,0.635
198,264,14,117,130,NORM. DIFFUSION,6.07E-2,1.754,1.917,1.644,0.910,0.002,0.054,0.105,1.303,0.854,0.174,0.348,0.108,0.063,0.898,0.959,0.583
200,267,12,119,130,NORM. DIFFUSION,1.072E-1,4.500,2.600,1.658,0.952,0.026,0.203,0.391,1.292,1.224,0.544,0.186,-0.059,0.035,0.805,0.941,0.658
205,269,11,121,131,NORM. DIFFUSION,1.099E-2,1.389,2.396,1.811,-0.227,0.020,0.178,0.366,1.850,0.060,0.030,0.492,1.341,0.072,0.036,-0.112,0.516
217,275,12,133,144,NORM. DIFFUSION,3.97E-2,7.023,1.087,1.633,0.878,0.063,0.310,0.350,2.581,1.203,0.522,0.222,-0.030,0.031,0.950,0.984,0.546
224,282,11,143,153,NORM. DIFFUSION,1.445E-1,5.607,5.447,1.875,0.965,0.013,0.131,0.340,1.286,1.125,-0.132,0.154,-0.061,0.064,1.000,0.999,0.752
228,289,18,147,164,NORM. DIFFUSION,1.194E-2,5.260,7.749,2.086,0.882,0.001,0.045,0.040,1.413,0.817,0.073,0.248,0.045,0.007,0.973,0.981,0.593
231,290,12,152,163,NORM. DIFFUSION,2.505E-2,4.493,2.213,1.671,-0.227,0.082,0.361,0.586,1.257,0.381,0.078,0.202,0.053,0.037,0.463,0.232,0.520
234,300,16,157,172,NORM. DIFFUSION,6.871E-3,7.143,3.447,1.767,0.732,0.021,0.183,0.163,1.303,0.590,0.045,0.125,0.211,0.005,0.719,0.870,0.621
237,306,11,159,169,NORM. DIFFUSION,4.62E-2,7.411,2.658,1.521,0.739,0.032,0.242,0.476,1.597,0.628,0.918,0.525,-0.018,0.044,0.909,0.962,0.619
238,311,12,166,177,NORM. DIFFUSION,9.287E-12,3.603,3.487,1.744,-0.026,0.017,0.154,0.185,1.820,1.333E-11,-0.068,0.464,0.211,0.037,-0.105,-0.105,0.513
241,312,14,161,174,NORM. DIFFUSION,1.048E-1,2.217,3.403,1.810,0.966,0.006,0.093,0.216,1.788,0.828,0.188,0.296,4.662E-4,0.025,0.643,0.669,0.696
248,324,10,178,187,NORM. DIFFUSION,6.835E-2,3.032,2.348,1.865,0.383,0.022,0.179,0.302,1.415,0.967,-0.025,0.066,Infinity,0.038,0.758,0.704,0.677
253,331,12,181,192,NORM. DIFFUSION,5.977E-3,5.247,7.773,1.897,0.632,0.038,0.228,0.138,1.652,0.896,-0.333,0.129,-0.018,0.009,0.767,0.847,0.675
255,334,12,196,207,NORM. DIFFUSION,2.15E-2,1.957,5.247,1.643,0.991,0.027,0.215,0.247,1.619,0.882,0.238,0.530,0.368,0.031,0.593,0.789,0.506
257,339,12,187,198,NORM. DIFFUSION,9.114E-2,0.047,6.573,1.593,0.840,0.020,0.183,0.350,1.512,1.064,0.066,0.316,0.100,0.033,0.952,0.979,0.600
264,342,16,199,214,NORM. DIFFUSION,3.644E-2,7.043,5.572,2.066,0.921,0.004,0.072,0.136,2.334,0.732,-0.140,0.074,0.319,0.041,0.493,0.757,0.714
287,359,11,257,267,NORM. DIFFUSION,1.555E-2,3.796,3.400,1.778,0.601,0.014,0.144,0.152,1.594,0.728,-0.063,0.482,0.240,0.025,0.908,0.898,0.824
292,361,11,279,289,NORM. DIFFUSION,6.396E-3,6.022,7.156,1.643,-0.227,0.010,0.119,0.152,2.821,0.061,-0.242,0.309,-0.105,0.026,0.062,-0.119,0.573
294,366,11,277,287,NORM. DIFFUSION,7.179E-2,1.862,2.745,1.795,0.004,0.065,0.350,0.680,1.678,0.674,1.252,0.129,0.168,0.042,0.673,0.552,0.602
297,368,11,281,291,NORM. DIFFUSION,1.112E-1,5.102,2.025,2.024,0.990,0.026,0.197,0.347,2.307,1.361,-0.017,0.037,0.073,0.052,0.953,0.983,0.847
