PARENT-ID,ID,LENGTH,START,END,CLASS,(FIT) D,X (COG),Y (COG),FRACT. DIM.,TRAPPEDNESS,EFFICENCY,STRAIGHTNESS,SPEED,KURTOSIS,(FIT) ALPHA,GAUSSIANITY,Asymmetry,MSDRatio,Loc. noise_sigma,Fit Goodness,Alpha Fit Goodness,Confidence
165,221,16,89,104,SUBDIFFUSION,1.313E-2,6.972,3.007,1.729,0.886,0.018,0.165,0.187,3.584,0.746,0.100,0.465,-0.054,0.029,0.569,0.569,0.681
174,225,11,87,97,SUBDIFFUSION,3.953E-2,1.156,7.102,2.368,0.980,0.035,0.222,0.616,2.377,0.525,-0.134,0.058,0.354,0.067,0.729,0.729,0.646
177,231,14,98,111,SUBDIFFUSION,7.071E-3,3.591,2.669,2.774,0.999,0.004,0.077,0.117,2.294,0.299,0.012,0.040,0.212,0.039,0.318,0.318,0.639
181,239,12,99,110,SUBDIFFUSION,1.343E-2,0.083,6.483,1.984,0.389,0.014,0.140,0.396,2.060,0.153,-0.057,0.106,0.310,0.081,0.017,0.017,0.661
182,241,15,103,117,SUBDIFFUSION,2.569E-3,3.304,1.917,2.459,0.629,0.004,0.070,0.069,1.955,0.363,-0.271,0.170,0.127,0.032,0.230,0.230,0.627
188,248,13,100,112,SUBDIFFUSION,6.545E-3,2.889,2.025,1.970,0.976,0.014,0.166,0.227,3.190,0.278,1.062,0.344,0.411,0.049,-0.026,-0.026,0.498
191,257,11,102,112,SUBDIFFUSION,4.372E-2,1.207,7.767,1.940,0.078,0.019,0.167,0.481,1.454,0.546,-0.195,0.067,0.032,0.018,0.609,0.609,0.458
219,278,11,143,153,SUBDIFFUSION,7.309E-3,5.182,0.193,2.064,-0.002,0.005,0.083,0.152,1.721,0.261,-0.117,0.352,0.987,0.050,0.670,0.670,0.533
222,280,12,138,149,SUBDIFFUSION,5.653E-3,3.657,3.430,2.561,-0.227,0.003,0.061,0.087,2.194,0.362,0.492,0.116,2.618,0.042,0.127,0.127,0.642
225,284,12,143,154,SUBDIFFUSION,1.88E-3,5.167,5.980,2.428,-0.227,0.023,0.187,0.195,1.616,0.159,-0.049,0.041,0.527,0.027,0.002,0.002,0.506
235,304,18,159,176,SUBDIFFUSION,1.654E-3,3.389,6.864,2.056,0.984,0.014,0.144,0.144,2.525,0.058,0.268,0.209,0.146,0.021,-0.050,-0.050,0.565
244,315,13,167,179,SUBDIFFUSION,8.795E-4,6.883,0.508,3.219,0.817,0.012,0.128,0.127,1.626,4.863E-12,-0.242,0.005,1.522,0.032,-0.087,-0.087,0.703
251,326,11,175,185,SUBDIFFUSION,1.744E-3,3.284,7.389,2.072,-0.227,0.032,0.206,0.280,2.781,4.714E-11,0.102,0.266,0.453,0.039,-0.125,-0.125,0.558
253,332,11,193,203,SUBDIFFUSION,8.581E-4,5.316,7.782,2.478,0.865,0.015,0.160,0.096,1.964,0.197,0.111,0.052,1.000,0.012,0.424,0.424,0.604
255,333,16,180,195,SUBDIFFUSION,3.685E-3,2.020,5.218,1.875,-0.227,6.127E-4,0.035,0.064,7.451,3.851E-12,1.122,0.326,0.124,0.070,-0.065,-0.065,0.477
259,340,15,184,198,SUBDIFFUSION,4.089E-3,3.787,2.336,2.267,0.810,0.003,0.063,0.069,2.096,0.360,0.486,0.123,0.820,0.037,0.492,0.492,0.560
268,345,28,207,234,SUBDIFFUSION,4.013E-3,2.764,1.873,2.599,-0.149,0.002,0.059,0.091,2.456,0.036,1.057,0.146,0.988,0.051,-0.021,-0.021,0.618
271,347,11,218,228,SUBDIFFUSION,4.85E-3,2.375,3.389,2.477,0.809,0.003,0.074,0.152,2.889,2.069E-12,-0.189,0.020,3.543,0.067,-0.125,-0.125,0.612
272,348,18,218,235,SUBDIFFUSION,1.049E-2,1.144,5.989,3.091,1.000,0.009,0.111,0.243,1.579,0.186,-0.045,0.003,0.521,0.047,0.108,0.108,0.652
273,351,15,213,227,SUBDIFFUSION,5.96E-3,2.099,2.477,2.203,0.582,0.001,0.047,0.097,5.921,2.445E-11,0.443,0.107,2.501,0.073,-0.071,-0.071,0.599
275,355,11,228,238,SUBDIFFUSION,1.102E-2,5.065,6.124,1.874,0.575,0.036,0.233,0.561,2.468,0.157,0.088,0.388,0.010,0.067,0.231,0.231,0.572
285,357,15,252,266,SUBDIFFUSION,1.108E-3,5.989,7.248,2.440,0.680,0.008,0.111,0.109,1.710,3.428E-12,-0.039,0.212,2.729,0.020,-0.071,-0.071,0.648
286,358,18,254,271,SUBDIFFUSION,3.566E-3,4.744,0.236,2.371,0.969,0.009,0.114,0.126,2.158,0.288,-0.003,0.383,1.363,0.034,0.201,0.201,0.554
298,369,11,279,289,SUBDIFFUSION,4.142E-3,2.549,1.629,2.364,0.911,0.002,0.059,0.068,2.169,0.336,0.433,0.099,0.914,0.028,0.665,0.665,0.846
