PARENT-ID,ID,LENGTH,START,END,CLASS,(FIT) D,X (COG),Y (COG),FRACT. DIM.,TRAPPEDNESS,EFFICENCY,STRAIGHTNESS,SPEED,KURTOSIS,(FIT) ALPHA,GAUSSIANITY,Asymmetry,MSDRatio,Loc. noise_sigma,Fit Goodness,Alpha Fit Goodness,Confidence
20,54,21,0,20,SUBDIFFUSION,3.991E-4,2.790,2.034,2.754,0.982,0.005,0.094,0.048,2.190,1.122E-10,0.067,0.073,0.800,0.018,-0.042,-0.042,0.600
20,56,30,33,62,SUBDIFFUSION,8.836E-4,2.771,2.032,2.635,0.973,0.001,0.039,0.023,2.113,0.222,-0.201,0.029,0.369,0.018,0.234,0.234,0.605
23,66,64,0,63,SUBDIFFUSION,3.339E-3,1.511,2.592,1.970,0.496,0.011,0.130,0.111,2.245,0.467,0.221,0.337,0.497,0.028,0.775,0.775,0.622
25,71,13,0,12,SUBDIFFUSION,1.068E-2,2.563,3.049,2.631,-0.227,0.000,0.000,0.000,1.617,0.581,-0.063,0.085,0.240,0.039,0.598,0.598,0.700
25,73,17,40,56,SUBDIFFUSION,2.421E-3,2.459,2.941,2.222,0.990,0.029,0.218,0.190,3.000,0.279,-0.173,0.088,0.737,0.019,0.275,0.275,0.619
25,75,23,73,95,SUBDIFFUSION,1.095E-2,1.831,2.979,2.867,1.000,0.004,0.074,0.138,1.888,0.285,0.516,0.198,0.164,0.039,0.196,0.196,0.561
37,105,28,0,27,SUBDIFFUSION,4.869E-4,4.791,5.006,2.921,-0.227,0.004,0.081,0.050,1.815,2.551E-12,0.222,0.163,0.973,0.023,-0.028,-0.028,0.624
37,107,17,42,58,SUBDIFFUSION,6.063E-4,4.762,4.953,2.687,-0.227,0.010,0.124,0.085,1.950,5.034E-12,-0.111,0.017,0.925,0.022,-0.059,-0.059,0.617
50,150,19,8,26,SUBDIFFUSION,5.006E-4,3.078,6.884,2.902,-0.227,0.002,0.050,0.038,2.932,9.436E-13,0.025,0.020,0.717,0.028,-0.049,-0.049,0.620
52,154,14,3,16,SUBDIFFUSION,5.389E-3,6.911,7.146,2.551,-0.227,0.012,0.133,0.165,1.698,0.412,-0.232,0.062,0.791,0.042,0.604,0.604,0.647
55,158,12,6,17,SUBDIFFUSION,5.496E-3,0.243,7.383,1.982,1.000,0.000,0.000,0.000,3.105,0.473,0.019,0.276,1.436,0.025,0.109,0.109,0.567
56,160,27,0,26,SUBDIFFUSION,8.603E-4,2.067,7.413,2.375,-0.227,0.000,0.000,0.000,3.763,2.072E-11,0.041,0.072,0.198,0.027,-0.029,-0.029,0.644
60,170,19,29,47,SUBDIFFUSION,1.513E-3,4.960,7.960,2.187,0.775,0.000,0.000,0.000,2.615,0.061,0.867,0.693,0.291,0.027,-0.035,-0.035,0.564
71,195,13,15,27,SUBDIFFUSION,6.373E-3,2.151,3.649,2.250,-0.227,0.001,0.048,0.113,2.113,1.332E-11,0.071,0.137,0.931,0.071,-0.087,-0.087,0.604
72,197,11,7,17,SUBDIFFUSION,1.674E-3,7.378,3.727,1.685,0.681,0.041,0.260,0.288,2.442,1.333E-11,-0.233,0.596,-0.026,0.037,-0.125,-0.125,0.552
74,200,12,16,27,SUBDIFFUSION,2.513E-3,2.230,1.767,2.451,0.747,0.026,0.185,0.195,3.440,0.259,0.003,0.240,0.188,0.030,0.172,0.172,0.591
74,205,11,70,80,SUBDIFFUSION,3.892E-3,2.240,1.731,2.415,0.971,0.002,0.058,0.068,1.747,0.305,-0.040,0.172,0.400,0.035,0.266,0.266,0.615
75,207,12,9,20,SUBDIFFUSION,2.977E-4,7.443,3.067,2.370,-0.227,0.033,0.250,0.124,2.022,3.704E-11,0.613,0.008,0.406,0.018,-0.105,-0.105,0.564
76,209,10,28,37,SUBDIFFUSION,3.682E-3,6.376,4.212,2.781,0.984,0.020,0.173,0.239,1.833,0.160,-0.016,0.144,Infinity,0.049,-0.014,-0.014,0.603
79,216,19,10,28,SUBDIFFUSION,3.116E-3,7.855,7.552,2.916,-0.227,0.005,0.092,0.156,2.244,1.471E-11,0.412,0.069,3.824,0.062,-0.049,-0.049,0.632
81,220,21,13,33,SUBDIFFUSION,7.08E-3,5.493,7.423,2.467,0.813,0.019,0.146,0.207,1.980,0.429,-0.328,0.327,0.222,0.027,0.263,0.263,0.612
84,229,11,14,24,SUBDIFFUSION,2.652E-2,7.200,1.196,1.748,0.814,0.053,0.272,0.693,3.815,0.450,0.153,0.097,0.083,0.059,0.605,0.605,0.579
85,231,12,15,26,SUBDIFFUSION,3.263E-3,6.347,1.773,2.324,-0.227,0.004,0.071,0.138,2.032,2.994E-12,0.066,0.406,3.164,0.061,-0.105,-0.105,0.666
88,234,16,17,32,SUBDIFFUSION,1.489E-3,4.000,4.745,2.850,-0.227,0.005,0.076,0.101,2.471,2.435E-11,-0.278,0.182,0.365,0.043,-0.065,-0.065,0.705
93,243,12,27,38,SUBDIFFUSION,2.37E-3,5.363,6.737,2.265,0.036,0.012,0.135,0.185,1.872,1.887E-9,0.025,0.172,0.101,0.032,-0.105,-0.105,0.729
94,245,17,18,34,SUBDIFFUSION,6.73E-4,1.621,7.668,2.480,0.060,0.002,0.060,0.043,2.699,2.467E-11,-0.023,0.093,0.404,0.025,-0.059,-0.059,0.599
94,247,10,45,54,SUBDIFFUSION,1.547E-3,1.604,7.648,1.578,0.451,0.017,0.175,0.107,3.428,0.375,-1.132E-14,0.406,1.133,0.012,0.998,0.998,0.598
95,248,12,18,29,SUBDIFFUSION,1.189E-3,6.787,2.950,2.272,0.832,0.012,0.131,0.087,1.925,0.288,-0.027,0.193,0.648,0.022,0.608,0.608,0.604
103,260,11,26,36,SUBDIFFUSION,1.91E-3,7.433,3.069,2.085,-0.227,0.005,0.095,0.068,2.162,0.390,-0.054,0.427,0.286,0.028,0.195,0.195,0.788
110,275,14,29,42,SUBDIFFUSION,8.654E-3,6.240,1.677,2.352,-0.227,0.007,0.108,0.282,1.229,2.349E-11,0.181,0.421,0.506,0.077,-0.083,-0.083,0.649
111,277,12,27,38,SUBDIFFUSION,2.291E-2,0.163,2.323,2.277,0.998,0.009,0.119,0.315,2.659,0.310,0.642,0.142,0.444,0.078,-0.011,-0.011,0.507
115,281,13,25,37,SUBDIFFUSION,6.527E-3,0.163,4.434,2.565,-0.227,0.004,0.080,0.160,1.999,0.121,0.275,0.204,0.736,0.070,0.039,0.039,0.611
116,283,18,37,54,SUBDIFFUSION,3.176E-3,5.471,5.893,2.357,-0.227,0.011,0.117,0.170,2.053,0.175,-0.314,0.183,0.538,0.047,0.098,0.098,0.606
122,291,21,36,56,SUBDIFFUSION,6.148E-3,1.400,6.324,2.011,-0.227,0.016,0.154,0.170,2.136,0.534,0.145,0.162,0.356,0.037,0.676,0.676,0.683
122,293,34,76,109,SUBDIFFUSION,4.147E-3,1.273,6.308,2.027,0.940,0.002,0.051,0.074,2.450,0.135,0.987,0.186,0.638,0.052,0.056,0.056,0.575
125,297,30,31,60,SUBDIFFUSION,6.186E-3,7.721,6.609,2.444,0.996,6.242E-4,0.032,0.052,3.426,0.143,0.674,0.154,0.226,0.045,0.011,0.011,0.631
128,302,14,32,45,SUBDIFFUSION,9.836E-3,1.594,1.583,2.728,1.000,0.014,0.131,0.148,1.949,0.711,-0.133,0.021,0.679,0.021,0.822,0.822,0.602
133,314,11,46,56,SUBDIFFUSION,3.554E-3,0.131,7.396,2.532,-0.227,9.372E-4,0.041,0.068,1.759,1.078E-11,0.378,0.343,1.292,0.061,-0.125,-0.125,0.569
135,323,18,44,61,SUBDIFFUSION,1.051E-1,7.482,3.629,1.733,0.953,0.049,0.267,0.651,3.579,0.942,-0.004,0.274,-0.024,0.047,0.909,0.909,0.579
137,329,10,74,83,SUBDIFFUSION,1.614E-2,0.428,2.436,2.102,0.368,0.063,0.302,0.650,1.695,0.403,-0.086,0.058,0.571,0.068,0.854,0.854,0.512
139,332,13,38,50,SUBDIFFUSION,1.153E-3,0.000,4.702,2.064,-0.227,0.000,0.000,0.000,2.773,9.300E-12,0.333,0.693,1.550,0.023,-0.087,-0.087,0.484
147,340,29,72,100,SUBDIFFUSION,3.364E-3,3.698,6.299,2.593,-0.227,0.003,0.071,0.097,8.204,0.055,0.897,0.014,0.347,0.052,-0.016,-0.016,0.633
149,344,30,40,69,SUBDIFFUSION,6.562E-3,2.900,0.044,2.203,0.614,0.006,0.101,0.126,4.172,0.368,0.344,0.128,0.652,0.039,0.495,0.495,0.588
151,349,10,55,64,SUBDIFFUSION,3.25E-2,0.212,3.000,1.779,0.782,0.052,0.286,0.590,2.008,0.646,0.056,0.240,2.400,0.068,1.000,1.000,0.570
160,369,63,51,113,SUBDIFFUSION,1.126E-3,3.474,0.288,2.596,-0.227,0.000,0.000,0.000,6.986,5.046E-13,1.354,0.102,1.142,0.036,-0.009,-0.009,0.622
162,371,11,46,56,SUBDIFFUSION,2.794E-3,1.702,2.945,2.055,0.982,0.000,0.000,0.000,2.708,0.150,0.383,0.383,0.850,0.029,-0.078,-0.078,0.608
167,381,17,59,75,SUBDIFFUSION,6.34E-3,1.718,0.028,1.955,-0.050,0.029,0.206,0.485,3.296,2.035E-11,0.589,0.365,2.405,0.083,-0.059,-0.059,0.541
170,391,12,61,72,SUBDIFFUSION,5.312E-4,7.157,7.427,2.319,-0.070,0.006,0.090,0.062,1.970,1.012E-11,-0.120,0.122,0.345,0.017,-0.105,-0.105,0.592
170,393,44,83,126,SUBDIFFUSION,2.889E-2,6.721,7.520,1.949,0.368,0.011,0.129,0.271,1.329,0.618,0.384,0.339,0.227,0.060,0.843,0.843,0.600
172,396,49,73,121,SUBDIFFUSION,6.231E-3,0.194,4.908,2.063,0.984,0.005,0.091,0.095,2.515,0.465,0.419,0.473,0.230,0.023,0.749,0.749,0.572
172,399,10,143,152,SUBDIFFUSION,5.598E-3,0.280,4.940,1.783,0.402,0.100,0.381,0.441,2.347,0.467,0.547,0.134,0.022,0.031,0.936,0.936,0.636
177,400,11,52,62,SUBDIFFUSION,1.977E-3,6.349,2.564,1.755,-0.227,0.001,0.055,0.068,6.235,9.953E-12,0.491,0.443,4.400,0.048,-0.125,-0.125,0.408
180,405,50,65,114,SUBDIFFUSION,2.494E-3,7.687,6.350,2.327,0.757,0.002,0.048,0.050,2.824,0.220,-0.022,0.109,0.316,0.028,0.200,0.200,0.654
180,407,98,151,248,SUBDIFFUSION,5.933E-3,7.614,6.488,2.620,0.995,0.001,0.048,0.065,3.471,0.260,0.633,0.037,0.376,0.042,0.485,0.485,0.608
189,417,24,56,79,SUBDIFFUSION,4.287E-3,5.455,6.775,2.639,-0.227,5.208E-4,0.031,0.059,2.703,5.606E-12,0.511,0.289,0.913,0.075,-0.036,-0.036,0.550
190,418,28,57,84,SUBDIFFUSION,1.027E-3,2.071,7.396,2.500,0.053,0.003,0.067,0.050,3.788,0.150,-0.145,0.038,0.047,0.028,0.014,0.014,0.678
194,422,14,53,66,SUBDIFFUSION,9.273E-3,4.629,0.623,2.310,0.884,0.001,0.047,0.074,4.434,0.368,0.614,7.443E-4,0.908,0.059,0.211,0.211,0.585
197,425,13,58,70,SUBDIFFUSION,9.505E-3,2.997,5.892,2.318,0.842,0.002,0.064,0.127,3.056,0.188,0.588,0.077,5.100,0.073,0.120,0.120,0.659
199,426,16,60,75,SUBDIFFUSION,1.388E-2,6.278,4.215,1.924,-0.227,0.024,0.206,0.345,7.947,0.493,0.613,0.060,0.050,0.053,0.207,0.207,0.592
202,429,12,66,77,SUBDIFFUSION,3.438E-3,1.723,2.993,1.666,-0.227,0.067,0.354,0.618,5.677,1.077E-12,0.438,0.201,0.426,0.049,-0.105,-0.105,0.540
204,435,12,67,78,SUBDIFFUSION,3.819E-3,3.233,6.627,2.033,-0.227,0.064,0.296,0.450,1.833,0.176,-0.099,0.174,0.073,0.033,0.042,0.042,0.427
207,437,12,72,83,SUBDIFFUSION,4.2E-3,4.943,7.960,2.750,-0.227,0.001,0.043,0.062,1.738,0.194,0.504,0.693,0.331,0.044,-0.049,-0.049,0.649
211,440,15,66,80,SUBDIFFUSION,6.954E-4,2.483,5.125,2.743,-0.227,0.002,0.052,0.049,3.415,5.677E-12,0.049,0.005,5.371,0.039,-0.071,-0.071,0.626
215,442,11,70,80,SUBDIFFUSION,3.745E-3,1.800,6.880,2.818,-0.227,0.004,0.071,0.136,1.919,1.149E-11,-0.181,0.163,0.709,0.057,-0.125,-0.125,0.624
216,444,56,78,133,SUBDIFFUSION,1.664E-3,0.285,7.472,2.150,-0.227,0.002,0.059,0.063,3.115,0.076,0.217,0.150,0.918,0.034,0.048,0.048,0.627
219,450,12,71,82,SUBDIFFUSION,2.77E-3,7.513,6.610,2.708,-0.227,0.005,0.085,0.138,1.408,4.311E-12,0.036,0.350,0.352,0.053,-0.105,-0.105,0.608
221,453,11,72,82,SUBDIFFUSION,1.205E-2,2.055,5.436,2.133,0.967,0.052,0.266,0.481,1.316,0.414,-0.108,0.139,0.477,0.050,0.358,0.358,0.500
225,459,24,75,98,SUBDIFFUSION,1.269E-2,0.187,1.795,2.502,0.960,7.745E-4,0.034,0.066,2.368,0.346,0.242,0.111,0.350,0.047,0.628,0.628,0.579
228,463,14,77,90,SUBDIFFUSION,7.229E-3,1.294,1.749,1.991,0.534,0.022,0.189,0.305,3.159,0.272,1.038,0.172,2.621,0.031,0.403,0.403,0.613
236,473,13,117,129,SUBDIFFUSION,4.126E-3,2.062,3.089,2.574,0.813,0.003,0.061,0.057,2.180,0.574,-0.219,0.015,0.078,0.026,0.877,0.877,0.592
241,483,21,120,140,SUBDIFFUSION,1.417E-2,0.484,5.276,2.207,0.923,0.009,0.113,0.198,1.936,0.490,0.192,0.252,0.297,0.038,0.759,0.759,0.647
243,485,12,87,98,SUBDIFFUSION,9.631E-4,3.403,4.670,2.718,-0.227,0.030,0.220,0.195,1.313,6.197E-12,0.272,0.160,0.648,0.019,-0.105,-0.105,0.634
244,488,14,88,101,SUBDIFFUSION,5.74E-3,7.817,7.506,2.581,0.265,0.002,0.055,0.074,1.793,0.366,-0.176,0.324,0.525,0.044,0.199,0.199,0.603
247,489,14,84,97,SUBDIFFUSION,1.383E-2,4.954,4.849,2.595,1.000,0.013,0.131,0.234,4.052,0.466,-0.284,8.845E-4,1.125,0.038,0.153,0.153,0.637
249,494,29,85,113,SUBDIFFUSION,4.294E-3,6.512,0.563,1.973,0.704,8.210E-4,0.036,0.049,3.022,0.202,0.095,0.226,0.190,0.047,0.092,0.092,0.651
250,495,18,85,102,SUBDIFFUSION,1.015E-2,0.609,2.693,2.115,-0.227,0.003,0.068,0.126,2.154,0.345,0.298,0.051,0.153,0.041,0.320,0.320,0.601
254,504,11,109,119,SUBDIFFUSION,4.446E-3,2.505,6.433,2.246,0.517,0.023,0.175,0.366,1.537,6.835E-12,-0.152,0.214,0.196,0.065,-0.125,-0.125,0.628
256,506,11,91,101,SUBDIFFUSION,1.458E-2,4.640,0.716,2.681,-0.227,0.010,0.120,0.245,2.179,0.438,-0.152,0.126,3.029,0.058,0.271,0.271,0.665
262,514,17,93,109,SUBDIFFUSION,5.774E-4,1.275,6.856,2.484,-0.227,0.004,0.075,0.060,4.058,1.923E-11,0.351,0.054,1.206,0.027,-0.059,-0.059,0.646
266,517,14,94,107,SUBDIFFUSION,4.625E-3,1.443,2.574,2.729,-0.227,0.001,0.043,0.074,2.450,0.157,0.414,0.159,2.042,0.047,0.147,0.147,0.520
266,519,22,121,142,SUBDIFFUSION,3.055E-3,1.411,2.529,1.840,0.244,0.025,0.199,0.183,2.378,0.383,0.290,0.278,0.168,0.021,0.521,0.521,0.568
269,523,14,105,118,SUBDIFFUSION,9.639E-4,1.403,7.951,2.553,-0.227,0.008,0.117,0.105,1.693,1.622E-11,0.380,0.024,0.092,0.033,-0.083,-0.083,0.565
274,529,13,101,113,SUBDIFFUSION,1.578E-3,3.077,5.942,2.361,-0.227,0.005,0.094,0.113,1.793,5.258E-13,0.165,0.216,3.022,0.042,-0.087,-0.087,0.498
276,530,26,98,123,SUBDIFFUSION,8.823E-4,2.835,2.008,3.649,-0.227,7.257E-4,0.031,0.027,2.417,0.020,0.098,0.090,0.978,0.029,-0.029,-0.029,0.690
282,545,35,107,141,SUBDIFFUSION,8.427E-4,2.026,7.433,2.430,0.324,7.326E-4,0.035,0.020,3.252,0.215,0.118,0.101,0.292,0.018,0.563,0.563,0.594
297,573,13,120,132,SUBDIFFUSION,1.903E-3,2.388,1.846,2.980,0.995,0.011,0.121,0.080,1.846,0.496,-0.429,0.011,0.578,0.016,0.304,0.304,0.574
306,591,13,117,129,SUBDIFFUSION,2.297E-2,6.609,0.618,2.006,0.828,0.010,0.143,0.283,4.219,0.468,0.230,0.094,0.429,0.080,0.825,0.825,0.606
307,593,13,117,129,SUBDIFFUSION,3.847E-3,6.363,1.529,2.181,-0.227,0.031,0.228,0.401,1.163,5.151E-12,1.029,0.529,0.368,0.067,-0.087,-0.087,0.594
308,598,11,126,136,SUBDIFFUSION,4.752E-3,2.545,6.673,2.173,-0.187,6.270E-4,0.032,0.068,4.555,2.620E-11,0.652,0.239,0.679,0.081,-0.125,-0.125,0.641
314,603,13,199,211,SUBDIFFUSION,4.016E-3,3.517,6.911,2.657,-0.227,0.013,0.149,0.289,1.859,5.103E-12,0.061,0.085,0.113,0.082,-0.087,-0.087,0.644
318,610,16,125,140,SUBDIFFUSION,1.395E-3,1.803,6.835,2.912,-0.227,0.004,0.076,0.064,1.857,0.259,-0.184,0.174,0.360,0.026,0.251,0.251,0.648
318,612,49,168,216,SUBDIFFUSION,3.084E-3,1.811,6.820,2.310,0.790,0.001,0.037,0.032,2.522,0.474,0.146,0.345,0.276,0.025,0.847,0.847,0.586
318,614,15,225,239,SUBDIFFUSION,1.247E-3,1.835,6.800,2.416,0.929,0.028,0.207,0.194,1.921,0.024,-0.211,0.133,0.705,0.030,-0.065,-0.065,0.614
321,626,14,136,149,SUBDIFFUSION,3.712E-3,7.634,0.949,2.145,0.899,0.016,0.167,0.262,2.482,2.297E-10,0.305,0.176,0.308,0.048,-0.083,-0.083,0.538
327,643,17,128,144,SUBDIFFUSION,1.219E-3,2.673,7.021,2.438,-0.227,0.011,0.123,0.134,3.130,1.820E-12,0.339,0.024,1.825,0.042,-0.059,-0.059,0.607
328,647,18,132,149,SUBDIFFUSION,9.309E-4,6.291,0.260,1.885,0.175,0.015,0.149,0.144,3.867,1.917E-11,0.165,0.122,0.837,0.033,-0.054,-0.054,0.668
334,660,25,133,157,SUBDIFFUSION,1.675E-3,2.509,5.120,3.444,0.806,0.005,0.080,0.090,1.708,0.062,-0.075,0.035,0.338,0.036,-0.006,-0.006,0.639
336,665,15,132,146,SUBDIFFUSION,1.232E-3,5.344,6.805,2.052,0.680,0.004,0.082,0.069,2.383,0.086,0.243,0.241,0.286,0.028,-0.048,-0.048,0.643
343,674,13,169,181,SUBDIFFUSION,5.661E-3,5.037,5.646,2.330,-0.227,0.004,0.080,0.160,2.160,0.042,0.039,0.137,2.073,0.077,-0.056,-0.056,0.748
351,688,14,149,162,SUBDIFFUSION,2.01E-3,1.694,2.974,2.919,0.637,0.005,0.083,0.074,1.690,0.304,-0.160,0.066,1.236,0.026,0.878,0.878,0.661
356,698,22,151,172,SUBDIFFUSION,1.184E-3,6.020,4.402,3.136,-0.227,0.010,0.122,0.130,2.462,1.947E-11,0.134,0.034,1.171,0.038,-0.039,-0.039,0.661
360,708,11,189,199,SUBDIFFUSION,1.279E-3,1.127,3.418,2.106,-0.227,0.023,0.176,0.204,1.830,4.869E-11,-0.156,0.159,0.436,0.037,-0.125,-0.125,0.683
362,709,17,147,163,SUBDIFFUSION,3.109E-3,2.692,7.064,2.433,0.934,8.285E-4,0.035,0.043,2.247,0.188,0.115,0.076,0.333,0.030,0.176,0.176,0.631
365,714,23,167,189,SUBDIFFUSION,2.826E-3,1.471,2.624,2.429,0.787,0.008,0.108,0.138,1.814,0.127,0.846,0.256,0.270,0.039,0.069,0.069,0.571
369,722,14,153,166,SUBDIFFUSION,1.756E-2,7.926,7.454,2.623,0.276,5.214E-4,0.028,0.052,2.100,0.527,0.216,0.060,0.643,0.057,0.590,0.590,0.631
370,726,12,153,164,SUBDIFFUSION,1.212E-3,1.267,7.523,2.857,-0.227,0.010,0.117,0.124,1.775,0.017,-0.328,0.197,0.573,0.042,-0.104,-0.104,0.630
379,741,12,167,178,SUBDIFFUSION,1.138E-3,6.893,1.390,2.272,-0.227,0.010,0.117,0.124,1.568,4.296E-10,-0.023,0.353,0.212,0.035,-0.105,-0.105,0.675
381,746,34,170,203,SUBDIFFUSION,1.374E-3,2.732,2.060,2.608,-0.227,2.280E-4,0.018,0.021,3.391,1.927E-11,0.249,0.018,0.260,0.038,-0.021,-0.021,0.611
383,749,20,172,191,SUBDIFFUSION,2.505E-3,1.432,6.306,2.422,-0.227,6.173E-4,0.032,0.051,4.486,2.182E-12,0.474,0.305,4.916,0.067,-0.048,-0.048,0.609
383,751,25,229,253,SUBDIFFUSION,4.829E-3,1.341,6.326,2.976,-0.227,0.001,0.040,0.063,2.458,0.225,-0.099,0.022,0.433,0.050,0.252,0.252,0.692
392,761,14,160,173,SUBDIFFUSION,2.357E-3,5.449,6.771,2.421,-0.227,7.680E-4,0.035,0.052,2.946,2.270E-12,0.680,0.137,0.422,0.063,-0.083,-0.083,0.619
399,770,11,170,180,SUBDIFFUSION,3.505E-3,7.764,3.047,2.138,0.961,0.020,0.197,0.204,1.170,0.251,0.114,0.116,0.545,0.032,0.192,0.192,0.460
400,771,14,169,182,SUBDIFFUSION,3.036E-3,7.363,2.977,2.572,0.988,0.004,0.072,0.074,1.761,0.367,-0.295,0.073,0.323,0.020,0.117,0.117,0.620
403,778,43,172,214,SUBDIFFUSION,3.852E-3,5.353,5.670,2.056,0.921,0.003,0.064,0.067,2.547,0.308,0.084,0.371,0.199,0.032,0.401,0.401,0.644
406,785,17,178,194,SUBDIFFUSION,3.802E-3,6.012,4.393,2.633,0.816,0.005,0.090,0.153,4.165,8.956E-11,0.235,0.044,1.562,0.053,-0.059,-0.059,0.697
410,789,50,179,228,SUBDIFFUSION,3.093E-3,4.852,5.134,2.302,-0.227,0.002,0.058,0.057,3.259,0.419,-0.031,0.275,0.258,0.035,0.568,0.568,0.642
416,804,12,180,191,SUBDIFFUSION,1.037E-3,3.610,0.940,2.518,-0.227,0.011,0.131,0.124,2.110,1.924E-10,0.124,0.094,0.048,0.025,-0.105,-0.105,0.580
427,817,11,182,192,SUBDIFFUSION,4.536E-3,6.484,0.491,1.420,0.256,0.095,0.506,0.830,6.185,1.093E-12,1.590,0.579,0.095,0.056,-0.125,-0.125,0.694
429,819,14,184,197,SUBDIFFUSION,1.623E-3,1.454,7.437,2.843,0.973,0.011,0.120,0.148,2.636,3.251E-10,-0.295,0.084,3.800,0.033,-0.083,-0.083,0.668
436,823,15,189,203,SUBDIFFUSION,3.02E-3,2.517,5.101,2.768,0.963,0.010,0.131,0.109,1.771,0.416,0.311,0.079,0.193,0.020,0.655,0.655,0.622
437,824,12,189,200,SUBDIFFUSION,1.35E-3,3.070,6.760,2.812,0.997,0.007,0.095,0.087,2.236,0.129,-0.083,0.106,4.164,0.025,-0.071,-0.071,0.668
439,825,17,185,201,SUBDIFFUSION,9.397E-3,6.440,1.635,2.447,-0.227,0.005,0.088,0.134,2.691,0.439,0.129,0.003,0.404,0.042,0.508,0.508,0.557
448,842,26,213,238,SUBDIFFUSION,1.652E-3,2.868,6.600,2.505,0.987,0.003,0.065,0.061,2.388,0.104,0.147,0.229,0.747,0.023,0.079,0.079,0.626
448,844,17,252,268,SUBDIFFUSION,4.349E-3,2.560,6.652,2.600,0.999,5.942E-4,0.030,0.060,4.164,1.036E-11,0.337,0.138,3.175,0.060,-0.059,-0.059,0.579
453,852,12,206,217,SUBDIFFUSION,3.222E-3,2.503,6.587,2.651,-0.227,0.009,0.112,0.138,1.423,0.254,-0.167,0.060,0.655,0.037,0.043,0.043,0.647
456,855,32,198,229,SUBDIFFUSION,1.943E-3,3.871,7.953,2.427,0.741,0.006,0.099,0.088,1.973,0.194,0.452,0.301,0.134,0.030,0.109,0.109,0.550
466,868,14,224,237,SUBDIFFUSION,2.804E-2,1.646,2.591,2.756,0.877,0.007,0.096,0.262,1.727,0.441,-0.071,0.053,0.128,0.086,0.388,0.388,0.646
468,878,17,209,225,SUBDIFFUSION,4.253E-3,0.075,4.362,2.785,-0.227,0.001,0.039,0.085,2.655,3.365E-12,-0.351,0.036,2.125,0.050,-0.059,-0.059,0.687
477,887,14,218,231,SUBDIFFUSION,2.36E-2,1.766,3.049,2.426,0.982,0.020,0.194,0.267,1.596,0.752,0.281,0.251,0.912,0.042,0.763,0.763,0.668
482,899,12,236,247,SUBDIFFUSION,7.354E-4,3.073,0.873,2.765,0.997,0.000,0.000,0.000,1.953,6.045E-11,-0.321,0.026,1.436,0.023,-0.105,-0.105,0.642
486,906,13,212,224,SUBDIFFUSION,2.11E-2,3.022,5.388,2.529,0.998,0.010,0.120,0.345,2.328,0.242,0.031,0.096,0.699,0.064,-0.012,-0.012,0.507
492,912,15,225,239,SUBDIFFUSION,3.377E-3,0.376,3.451,2.417,-0.227,4.796E-4,0.026,0.049,2.530,6.774E-12,-0.058,0.199,0.055,0.063,-0.071,-0.071,0.670
494,920,11,222,232,SUBDIFFUSION,2.821E-3,3.265,7.425,2.916,-0.227,0.014,0.139,0.136,1.494,0.371,-0.270,0.030,0.667,0.026,0.332,0.332,0.752
