PARENT-ID,ID,LENGTH,START,END,CLASS,(FIT) D,X (COG),Y (COG),FRACT. DIM.,TRAPPEDNESS,EFFICENCY,STRAIGHTNESS,SPEED,KURTOSIS,(FIT) ALPHA,GAUSSIANITY,Asymmetry,MSDRatio,Loc. noise_sigma,Fit Goodness,Alpha Fit Goodness,Confidence
100,255,16,20,35,NORM. DIFFUSION,4.577E-2,3.683,6.318,1.697,0.507,0.009,0.110,0.244,1.546,0.650,-0.140,0.435,0.118,0.054,0.784,0.860,0.597
107,265,11,24,34,NORM. DIFFUSION,2.455E-2,1.269,6.942,1.910,0.954,0.007,0.103,0.152,2.055,0.699,0.276,0.261,2.480,0.023,0.763,0.883,0.718
108,271,11,28,38,NORM. DIFFUSION,3.066E-2,4.615,0.309,1.630,0.964,0.105,0.411,0.518,1.164,0.993,0.093,0.475,-0.015,0.040,0.814,0.910,0.528
111,278,24,39,62,NORM. DIFFUSION,2.192E-2,0.172,2.397,2.318,0.998,0.002,0.053,0.084,1.714,0.552,0.721,0.144,0.700,0.025,0.483,0.559,0.603
114,280,15,25,39,NORM. DIFFUSION,1.139E-1,4.453,4.453,1.494,0.932,0.087,0.418,0.869,1.227,1.032,0.455,0.159,0.111,0.035,0.771,0.920,0.572
116,282,11,26,36,NORM. DIFFUSION,2.113E-11,5.415,5.902,1.642,0.453,0.070,0.370,0.561,1.123,1.536E-11,1.256,0.414,0.200,0.061,-0.125,-0.125,0.558
116,284,24,55,78,NORM. DIFFUSION,1.134E-1,5.590,5.593,1.749,0.952,0.027,0.199,0.423,1.148,1.117,0.136,0.307,-0.027,0.039,0.922,0.978,0.640
122,292,19,57,75,NORM. DIFFUSION,4.425E-3,1.377,6.381,1.767,0.836,0.002,0.053,0.053,2.466,0.331,0.360,0.227,0.556,0.031,0.185,0.388,0.584
129,305,13,35,47,NORM. DIFFUSION,2.325E-2,3.058,5.865,1.642,0.406,0.043,0.252,0.253,1.917,1.011,0.185,0.241,0.061,0.021,0.915,0.873,0.559
131,310,11,36,46,NORM. DIFFUSION,3.995E-2,0.102,2.891,1.879,0.611,0.054,0.291,0.548,1.389,0.616,0.684,0.274,0.083,0.049,0.931,0.912,0.630
132,311,11,33,43,NORM. DIFFUSION,4.19E-3,3.175,6.695,1.722,0.975,0.011,0.131,0.096,2.710,0.557,0.042,0.285,0.029,0.013,0.099,0.306,0.690
134,319,11,36,46,NORM. DIFFUSION,3.279E-2,4.491,7.945,2.358,0.283,0.001,0.044,0.068,2.471,0.645,0.046,0.043,2.640,0.051,0.708,0.610,0.543
136,325,11,40,50,NORM. DIFFUSION,3.051E-3,0.742,6.582,1.744,-0.014,0.009,0.118,0.347,2.166,0.035,0.258,0.450,1.908,0.035,0.085,0.223,0.564
137,328,34,40,73,NORM. DIFFUSION,3.333E-2,0.529,2.680,1.667,0.862,0.010,0.118,0.269,1.701,0.616,0.231,0.337,0.274,0.014,0.472,0.738,0.631
145,335,11,38,48,NORM. DIFFUSION,1.114E-2,5.167,1.596,1.691,0.427,0.045,0.324,0.304,2.593,0.488,1.767,0.542,0.200,0.026,0.874,0.828,0.616
146,336,17,38,54,NORM. DIFFUSION,4.954E-2,6.664,2.878,1.717,0.858,0.020,0.170,0.217,2.207,1.241,0.005,0.404,-0.042,0.035,0.954,0.976,0.597
147,339,29,43,71,NORM. DIFFUSION,1.09E-2,3.615,6.265,1.571,0.769,0.015,0.150,0.148,1.807,0.666,0.212,0.358,0.062,0.012,0.728,0.833,0.603
149,345,21,70,90,NORM. DIFFUSION,1.3E-2,2.937,0.082,2.158,0.942,0.006,0.090,0.076,1.205,0.915,0.182,0.205,-0.018,0.006,0.931,0.948,0.620
155,363,59,57,115,NORM. DIFFUSION,8.548E-3,2.977,6.820,2.037,0.985,8.976E-4,0.038,0.048,3.176,0.451,0.273,0.083,0.136,0.025,0.354,0.617,0.600
163,372,24,47,70,NORM. DIFFUSION,7.379E-3,7.787,7.600,1.824,0.998,0.005,0.105,0.118,7.310,0.304,1.389,0.055,0.652,0.037,0.046,0.123,0.540
166,379,15,51,65,NORM. DIFFUSION,1.191E-1,6.728,3.909,1.766,0.924,0.009,0.113,0.307,1.989,0.955,-0.174,0.120,0.060,0.043,0.945,0.982,0.634
168,385,18,59,76,NORM. DIFFUSION,2.544E-3,7.096,1.529,2.003,0.952,0.021,0.206,0.369,1.401,0.001,1.318,0.010,0.596,0.042,-0.043,-0.054,0.550
169,387,21,47,67,NORM. DIFFUSION,6.031E-2,4.082,4.194,1.629,0.967,0.037,0.260,0.454,1.365,0.938,0.499,0.199,0.049,0.055,0.776,0.906,0.572
170,392,10,73,82,NORM. DIFFUSION,1.839E-2,7.160,7.392,1.517,0.940,0.084,0.375,0.484,1.081,0.679,-0.098,0.373,5.244,0.024,0.331,0.594,0.601
170,394,13,127,139,NORM. DIFFUSION,6.755E-2,6.406,7.172,1.511,0.718,0.105,0.432,0.689,1.854,1.024,0.490,0.160,0.146,0.035,0.978,0.980,0.654
172,395,22,51,72,NORM. DIFFUSION,1.145E-2,0.278,4.891,1.772,0.986,2.859E-4,0.023,0.032,4.704,0.071,0.849,0.224,0.052,0.022,0.053,-0.037,0.606
178,401,12,52,63,NORM. DIFFUSION,1.205E-1,3.717,3.800,1.715,0.788,0.093,0.355,0.755,1.488,1.197,-0.119,0.008,-0.095,0.042,0.920,0.943,0.779
179,402,11,52,62,NORM. DIFFUSION,4.867E-2,2.127,5.516,1.443,-0.106,0.034,0.279,0.397,1.293,0.682,1.199,0.602,-0.020,0.013,0.663,0.535,0.524
180,406,36,115,150,NORM. DIFFUSION,1.308E-2,7.739,6.486,1.833,0.755,0.008,0.130,0.137,1.520,0.587,1.540,0.324,0.150,0.031,0.677,0.732,0.581
184,409,11,61,71,NORM. DIFFUSION,1.48E-1,2.182,0.640,1.891,0.990,0.035,0.247,0.616,1.640,1.037,0.308,0.186,0.110,0.063,0.974,0.986,0.589
185,411,12,69,80,NORM. DIFFUSION,5.332E-2,1.980,1.540,2.081,0.153,0.019,0.160,0.276,1.254,0.813,-0.201,0.123,0.042,0.041,0.742,0.697,0.575
192,419,12,55,66,NORM. DIFFUSION,4.071E-3,6.860,7.960,2.094,0.728,0.008,0.143,0.062,2.212,0.690,1.121,0.693,0.300,0.011,0.812,0.809,0.643
193,421,18,53,70,NORM. DIFFUSION,2.688E-2,3.376,4.847,2.148,0.981,4.340E-4,0.028,0.057,1.628,0.467,1.045,0.299,0.686,0.047,0.294,0.513,0.577
194,423,10,67,76,NORM. DIFFUSION,1.011E-2,4.660,0.612,2.137,0.953,0.033,0.207,0.214,1.369,0.705,0.125,0.230,0.005,0.020,0.870,0.938,0.621
199,427,18,76,93,NORM. DIFFUSION,5.122E-2,6.731,3.929,1.796,0.766,0.003,0.068,0.126,2.697,0.754,1.150,0.035,0.182,0.045,0.863,0.938,0.577
218,449,31,69,99,NORM. DIFFUSION,2.348E-2,7.343,2.836,2.150,1.000,4.371E-4,0.026,0.051,1.707,0.580,0.496,0.139,0.014,0.021,0.189,0.506,0.582
220,452,11,76,86,NORM. DIFFUSION,4.661E-2,7.360,3.596,1.965,-0.227,0.015,0.171,0.340,2.911,0.301,0.630,0.021,0.774,0.071,0.306,-0.014,0.503
222,454,11,73,83,NORM. DIFFUSION,2.397E-1,7.618,5.436,1.562,0.966,0.016,0.149,0.366,1.724,1.521,0.294,0.402,-0.090,0.055,0.997,1.000,0.754
223,456,14,77,90,NORM. DIFFUSION,4.281E-3,4.740,6.549,1.587,0.282,0.053,0.262,0.216,1.679,0.511,-0.230,0.446,0.008,0.018,0.895,0.941,0.590
231,467,16,78,93,NORM. DIFFUSION,1.534E-2,2.775,2.002,1.958,0.997,0.021,0.178,0.163,1.901,0.836,0.124,0.153,0.089,0.018,0.485,0.608,0.635
233,469,11,82,92,NORM. DIFFUSION,2.077E-2,5.367,5.753,1.483,0.766,0.065,0.299,0.430,2.052,0.713,-0.294,0.436,-0.107,0.027,0.653,0.820,0.584
233,471,11,107,117,NORM. DIFFUSION,2.319E-2,4.760,5.651,1.823,0.932,0.019,0.199,0.347,1.135,0.424,1.920,0.471,0.141,0.046,0.408,0.621,0.504
236,472,37,80,116,NORM. DIFFUSION,1.729E-2,2.291,3.062,1.889,0.888,5.299E-4,0.027,0.027,1.558,0.906,-0.183,0.235,0.018,0.013,0.874,0.941,0.580
240,475,11,80,90,NORM. DIFFUSION,8.855E-2,6.138,4.240,2.015,0.962,0.001,0.048,0.136,0.989,0.618,0.349,0.409,0.144,0.059,0.814,0.911,0.586
247,490,12,98,109,NORM. DIFFUSION,1.113E-3,4.927,4.970,1.758,-0.227,0.030,0.225,0.195,2.086,0.090,-0.065,0.286,0.099,0.027,0.042,-0.007,0.481
248,491,19,84,102,NORM. DIFFUSION,8.262E-3,1.819,6.777,1.936,0.958,0.014,0.138,0.113,2.208,0.819,-0.240,0.030,0.012,0.015,0.858,0.946,0.615
251,496,12,88,99,NORM. DIFFUSION,2.996E-2,6.347,1.567,1.939,0.042,0.003,0.082,0.138,1.089,0.329,0.454,0.577,0.248,0.068,0.444,0.283,0.598
254,502,14,87,100,NORM. DIFFUSION,6.767E-2,2.560,6.514,1.471,0.608,0.099,0.397,0.688,1.697,1.020,0.667,0.380,0.047,0.038,0.848,0.932,0.575
257,507,12,89,100,NORM. DIFFUSION,8.418E-2,1.853,1.913,1.799,0.973,0.024,0.187,0.437,2.082,0.888,-0.109,0.055,0.008,0.043,0.871,0.920,0.835
258,512,11,105,115,NORM. DIFFUSION,1.349E-2,0.280,0.785,1.644,0.863,0.030,0.209,0.204,1.752,0.847,-0.314,0.308,0.571,0.023,0.934,0.970,0.607
266,518,13,108,120,NORM. DIFFUSION,4.963E-3,1.452,2.569,1.815,0.979,0.026,0.232,0.127,2.240,0.756,0.387,0.154,-0.033,0.006,0.485,0.740,0.577
269,524,10,119,128,NORM. DIFFUSION,8.021E-3,1.428,7.952,2.048,-0.227,0.000,0.000,0.000,1.324,0.577,0.219,0.177,-0.002,0.021,0.569,0.331,0.523
270,526,21,96,116,NORM. DIFFUSION,2.582E-2,0.436,3.177,2.270,0.991,0.002,0.049,0.108,1.832,0.510,0.398,0.037,0.385,0.054,0.251,0.565,0.647
279,538,11,103,113,NORM. DIFFUSION,1.009E-1,7.385,7.375,1.505,0.768,0.155,0.462,1.036,2.755,1.049,-0.311,0.213,-0.101,0.083,0.998,0.999,0.560
286,553,13,121,133,NORM. DIFFUSION,8.045E-2,3.723,3.388,1.786,0.981,0.066,0.324,0.737,4.496,0.855,0.213,0.142,1.442,0.044,0.844,0.905,0.534
292,563,26,105,130,NORM. DIFFUSION,6.136E-2,1.014,5.657,1.764,0.969,0.008,0.110,0.257,2.145,0.756,0.053,0.167,0.089,0.034,0.772,0.891,0.612
294,567,27,105,131,NORM. DIFFUSION,4.379E-2,4.877,2.680,1.780,0.645,0.018,0.164,0.305,2.547,0.708,0.179,0.197,0.202,0.041,0.795,0.877,0.568
295,569,11,110,120,NORM. DIFFUSION,1.466E-1,1.265,0.840,2.008,0.999,0.047,0.259,0.760,1.410,1.014,-0.125,0.031,0.079,0.026,0.463,0.721,0.510
299,581,11,112,122,NORM. DIFFUSION,3.734E-2,6.571,3.567,1.506,0.920,0.024,0.184,0.245,1.540,1.127,-0.264,0.430,-7.494E-16,0.031,0.890,0.944,0.726
300,582,12,112,123,NORM. DIFFUSION,7.91E-2,3.430,4.500,1.773,-0.227,0.020,0.183,0.450,1.312,0.626,0.040,0.502,0.701,0.082,0.600,0.524,0.431
301,583,17,112,128,NORM. DIFFUSION,2.045E-2,6.421,4.127,1.890,0.700,0.004,0.083,0.175,2.167,0.236,0.775,0.379,2.159,0.030,0.100,0.025,0.593
303,586,13,115,127,NORM. DIFFUSION,4.387E-2,2.960,0.065,1.973,0.817,0.038,0.271,0.467,1.677,0.682,0.242,0.029,0.672,0.040,0.984,0.968,0.571
304,590,12,114,125,NORM. DIFFUSION,1.05E-1,5.893,4.457,1.939,0.930,6.887E-4,0.035,0.062,1.791,1.102,0.858,0.501,1.371,0.022,0.882,0.937,0.561
314,602,81,118,198,NORM. DIFFUSION,1.188E-2,3.535,7.237,2.030,0.878,0.001,0.049,0.077,1.661,0.513,0.792,0.219,0.505,0.032,0.545,0.760,0.588
316,605,12,123,134,NORM. DIFFUSION,3.511E-2,7.690,6.803,1.711,0.737,0.010,0.133,0.223,1.340,0.666,0.330,0.360,-0.029,0.034,0.750,0.888,0.684
317,606,18,127,144,NORM. DIFFUSION,8.994E-2,7.129,6.956,1.931,0.930,0.025,0.202,0.495,1.892,0.789,0.528,0.049,-0.025,0.047,0.544,0.745,0.558
318,611,27,141,167,NORM. DIFFUSION,8.255E-3,1.790,6.779,1.944,0.910,0.001,0.050,0.037,1.674,0.819,0.262,0.268,0.237,0.004,0.576,0.810,0.597
318,615,17,240,256,NORM. DIFFUSION,6.71E-3,1.925,6.828,1.964,0.640,0.006,0.094,0.095,2.036,0.422,0.124,0.409,1.331,0.012,0.182,0.200,0.625
320,621,23,126,148,NORM. DIFFUSION,6.77E-2,0.843,0.308,1.733,0.754,0.029,0.205,0.518,2.434,0.707,-0.046,0.120,0.137,0.034,0.869,0.927,0.560
323,632,17,135,151,NORM. DIFFUSION,1.08E-1,7.701,3.645,1.935,0.780,0.023,0.203,0.460,1.780,0.869,0.326,0.100,-0.004,0.056,0.913,0.934,0.604
323,634,15,168,182,NORM. DIFFUSION,6.72E-2,7.635,3.480,1.674,0.532,0.044,0.295,0.500,1.528,0.902,0.686,0.222,0.075,0.058,0.876,0.891,0.627
326,640,15,122,136,NORM. DIFFUSION,1.118E-1,0.581,2.653,1.755,0.946,0.020,0.182,0.418,1.566,0.919,0.108,0.219,-0.021,0.037,0.910,0.951,0.645
328,648,12,150,161,NORM. DIFFUSION,2.654E-2,6.240,0.140,1.987,0.646,0.012,0.143,0.276,1.556,0.447,0.146,0.032,-0.040,0.037,0.800,0.891,0.677
329,653,13,133,145,NORM. DIFFUSION,6.911E-2,2.323,0.840,1.863,0.975,0.057,0.301,0.457,1.348,1.208,0.043,0.020,0.079,0.039,0.975,0.990,0.586
330,654,11,124,134,NORM. DIFFUSION,8.318E-2,2.953,0.404,1.881,0.705,0.058,0.303,0.670,1.139,0.801,0.107,0.326,0.225,0.075,0.886,0.882,0.714
331,657,13,133,145,NORM. DIFFUSION,3.974E-2,0.612,3.655,1.672,0.762,0.029,0.201,0.484,1.795,0.565,-0.011,0.357,-0.002,0.053,0.639,0.826,0.475
335,663,11,131,141,NORM. DIFFUSION,3.297E-2,3.767,6.342,1.769,0.700,0.036,0.252,0.340,2.756,0.781,1.303,0.470,0.141,0.029,0.903,0.899,0.671
339,668,11,134,144,NORM. DIFFUSION,8.998E-2,6.131,4.295,1.638,0.930,0.098,0.390,0.736,0.965,1.130,0.145,0.493,0.056,0.034,1.000,1.000,0.522
342,669,43,135,177,NORM. DIFFUSION,1.175E-2,2.276,3.580,1.992,0.473,9.826E-4,0.044,0.069,4.801,0.438,1.523,0.116,0.039,0.033,0.219,0.512,0.605
343,673,21,148,168,NORM. DIFFUSION,1.345E-2,4.922,5.651,1.578,0.393,0.046,0.268,0.259,2.337,0.779,0.422,0.252,0.175,0.020,0.927,0.947,0.617
348,677,32,146,177,NORM. DIFFUSION,2.353E-2,0.289,7.539,2.217,0.998,0.004,0.075,0.187,2.252,0.422,0.498,0.058,0.410,0.050,0.395,0.611,0.611
349,684,19,172,190,NORM. DIFFUSION,1.241E-2,2.097,0.141,2.410,0.999,0.017,0.184,0.295,1.284,0.313,0.527,0.131,0.199,0.034,0.283,0.313,0.612
350,686,17,140,156,NORM. DIFFUSION,3.051E-2,2.136,1.212,1.969,0.785,0.004,0.077,0.180,2.354,0.446,0.675,0.384,0.668,0.045,0.386,0.564,0.645
352,689,15,144,158,NORM. DIFFUSION,2.249E-2,4.939,2.664,1.546,0.949,0.073,0.328,0.326,1.975,1.141,0.027,0.511,0.025,0.008,0.855,0.936,0.544
353,691,11,142,152,NORM. DIFFUSION,5.253E-2,6.673,3.745,1.473,0.944,0.002,0.056,0.136,2.171,0.508,0.181,0.485,1.836,0.064,0.066,0.248,0.552
355,694,23,152,174,NORM. DIFFUSION,6.501E-3,2.870,6.555,2.021,0.990,0.003,0.064,0.069,3.014,0.497,-0.038,0.028,0.126,0.015,0.495,0.658,0.598
357,699,11,147,157,NORM. DIFFUSION,1.822E-1,0.473,2.084,1.704,0.996,0.071,0.329,0.700,1.359,1.517,-0.138,0.110,0.149,0.052,0.988,0.985,0.610
358,702,16,149,164,NORM. DIFFUSION,3.995E-2,0.797,2.605,1.718,0.834,0.019,0.189,0.321,3.425,0.667,1.007,0.338,0.085,0.040,0.810,0.877,0.530
359,703,16,147,162,NORM. DIFFUSION,3.05E-2,3.220,3.342,2.066,0.998,0.010,0.145,0.203,1.143,0.741,1.105,0.228,0.132,0.011,0.551,0.769,0.509
360,706,20,150,169,NORM. DIFFUSION,5.851E-2,0.592,3.492,1.619,0.781,0.070,0.308,0.752,2.874,0.715,0.072,0.225,0.067,0.046,0.851,0.927,0.679
365,713,19,148,166,NORM. DIFFUSION,1.038E-2,1.423,2.644,1.989,0.983,0.005,0.094,0.119,1.917,0.454,0.375,0.146,0.067,0.019,0.303,0.451,0.624
366,716,11,149,159,NORM. DIFFUSION,1.232E-1,6.509,5.655,1.613,0.724,0.101,0.417,0.962,1.619,0.939,1.188,0.335,0.057,0.027,0.918,0.931,0.602
367,718,27,161,187,NORM. DIFFUSION,1.188E-1,6.987,7.683,1.445,0.908,0.080,0.341,0.837,1.937,0.917,0.274,0.462,0.105,0.051,0.632,0.806,0.659
368,719,35,148,182,NORM. DIFFUSION,7.166E-2,6.887,6.681,2.018,0.957,0.009,0.108,0.301,1.611,0.663,-0.004,0.080,0.153,0.045,0.769,0.893,0.629
383,750,37,192,228,NORM. DIFFUSION,2.367E-3,1.369,6.292,2.429,0.998,0.001,0.040,0.042,2.262,0.322,-0.037,0.103,0.173,0.016,0.253,0.487,0.636
390,758,15,161,175,NORM. DIFFUSION,1.645E-1,0.901,2.299,1.804,0.970,0.056,0.284,0.722,1.462,1.039,-0.022,0.022,-0.084,0.040,0.722,0.885,0.712
395,763,14,171,184,NORM. DIFFUSION,2.509E-2,5.426,7.409,2.201,0.996,0.008,0.117,0.157,1.947,0.742,0.112,0.302,0.985,0.031,0.815,0.869,0.547
396,767,13,175,187,NORM. DIFFUSION,4.479E-2,2.474,0.397,1.864,0.764,0.032,0.197,0.413,2.099,0.565,-0.270,0.339,-0.056,0.046,0.516,0.411,0.642
403,779,11,215,225,NORM. DIFFUSION,3.312E-2,5.302,5.691,2.045,-0.137,0.014,0.154,0.204,2.499,0.712,0.299,0.454,0.836,0.044,0.645,0.503,0.530
