 ,Time(s)
1,0.025
2,1.026
3,2.026
4,2.359
5,3.359
6,4.360
7,5.360
8,6.359
9,7.359
10,8.359
11,9.359
12,10.359
13,11.359
14,12.359
15,13.359
16,14.360
17,15.360
18,16.359
19,17.359
20,18.359
21,19.359
22,20.360
23,21.359
24,22.359
25,23.359
26,24.358
27,25.359
28,26.358
29,27.359
30,28.359
31,29.359
32,30.359
33,31.359
34,32.359
35,33.359
36,34.360
37,35.359
38,36.359
39,37.360
40,38.359
41,39.359
42,40.359
43,41.358
44,42.359
45,43.359
46,44.358
47,45.358
48,46.360
49,47.359
50,48.359
51,49.359
52,50.359
53,51.358
54,52.358
55,53.358
56,54.359
57,55.359
58,56.359
59,57.359
60,58.359
61,59.359
62,60.359
63,61.359
64,62.359
