 ,Time(s)
1,0.023
2,1.024
3,2.023
4,2.356
5,3.356
6,4.356
7,5.356
8,6.356
9,7.356
10,8.356
11,9.356
12,10.356
13,11.356
14,12.356
15,13.357
16,14.356
17,15.356
18,16.355
19,17.356
20,18.356
21,19.356
22,20.356
23,21.355
24,22.357
25,23.357
26,24.356
27,25.356
28,26.356
29,27.355
30,28.355
31,29.356
32,30.356
33,31.355
34,32.357
35,33.356
36,34.356
37,35.356
38,36.356
39,37.356
40,38.356
41,39.356
42,40.356
43,41.356
44,42.356
45,43.356
46,44.356
47,45.356
48,46.355
49,47.356
50,48.356
51,49.356
52,50.356
53,51.356
54,52.355
55,53.356
56,54.356
57,55.355
58,56.356
59,57.355
60,58.356
61,59.356
62,60.355
63,61.356
64,62.356
