 ,Time(s)
1,0.029
2,1.029
3,2.029
4,2.302
5,3.304
6,4.303
7,5.303
8,6.303
9,7.302
10,8.303
11,9.303
12,10.303
13,11.302
14,12.303
15,13.302
16,14.303
17,15.303
18,16.303
19,17.302
20,18.303
21,19.303
22,20.304
23,21.303
24,22.303
25,23.302
26,24.303
27,25.303
28,26.303
29,27.302
30,28.302
31,29.303
32,30.302
33,31.303
34,32.302
35,33.303
36,34.303
37,35.303
38,36.303
39,37.303
40,38.302
41,39.303
42,40.303
43,41.302
44,42.303
45,43.303
46,44.303
47,45.303
48,46.302
49,47.302
50,48.303
51,49.303
52,50.303
53,51.302
54,52.302
55,53.303
56,54.302
57,55.302
58,56.302
59,57.303
60,58.303
61,59.303
62,60.303
63,61.302
64,62.303
