 ,Time(s)
1,0.038
2,1.039
3,2.039
4,2.312
5,3.314
6,4.313
7,5.313
8,6.313
9,7.314
10,8.314
11,9.313
12,10.314
13,11.314
14,12.313
15,13.313
16,14.313
17,15.313
18,16.313
19,17.313
20,18.313
21,19.313
22,20.313
23,21.312
24,22.312
25,23.314
26,24.313
27,25.313
28,26.313
29,27.313
30,28.313
31,29.313
32,30.313
33,31.313
34,32.313
35,33.313
36,34.313
37,35.313
38,36.313
39,37.312
40,38.313
41,39.313
42,40.313
43,41.313
44,42.313
45,43.313
46,44.313
47,45.313
48,46.313
49,47.313
50,48.313
51,49.313
52,50.313
53,51.313
54,52.313
55,53.313
56,54.312
57,55.312
58,56.313
59,57.312
60,58.313
61,59.313
62,60.312
63,61.313
64,62.313
