 ,Time(s)
1,0.022
2,1.022
3,2.022
4,2.295
5,3.296
6,4.295
7,5.296
8,6.296
9,7.295
10,8.295
11,9.296
12,10.296
13,11.296
14,12.295
15,13.295
16,14.296
17,15.295
18,16.296
19,17.295
20,18.296
21,19.296
22,20.295
23,21.296
24,22.295
25,23.296
26,24.296
27,25.296
28,26.295
29,27.296
30,28.295
31,29.295
32,30.295
33,31.296
34,32.296
35,33.296
36,34.296
37,35.296
38,36.295
39,37.295
40,38.296
41,39.295
42,40.296
43,41.296
44,42.295
45,43.296
46,44.296
47,45.296
48,46.296
49,47.295
50,48.295
51,49.295
52,50.296
53,51.295
54,52.295
55,53.296
56,54.295
57,55.296
58,56.295
59,57.296
60,58.295
61,59.296
62,60.296
63,61.295
64,62.295
