 ,Time(s)
1,0.048
2,1.049
3,2.049
4,2.322
5,3.322
6,4.322
7,5.322
8,6.323
9,7.322
10,8.322
11,9.322
12,10.322
13,11.323
14,12.322
15,13.322
16,14.322
17,15.321
18,16.323
19,17.323
20,18.323
21,19.322
22,20.322
23,21.322
24,22.322
25,23.321
26,24.322
27,25.322
28,26.321
29,27.322
30,28.323
31,29.323
32,30.321
33,31.322
34,32.322
35,33.322
36,34.323
37,35.323
38,36.322
39,37.322
40,38.322
41,39.323
42,40.323
43,41.322
44,42.322
45,43.322
46,44.322
47,45.323
48,46.322
49,47.323
50,48.322
51,49.322
52,50.321
53,51.322
54,52.323
55,53.322
56,54.322
57,55.321
58,56.322
59,57.322
60,58.321
61,59.322
62,60.322
63,61.322
64,62.322
