 ,Time(s)
1,0.023
2,1.023
3,2.024
4,2.296
5,3.297
6,4.297
7,5.298
8,6.297
9,7.298
10,8.297
11,9.298
12,10.297
13,11.298
14,12.297
15,13.297
16,14.297
17,15.297
18,16.297
19,17.297
20,18.297
21,19.297
22,20.298
23,21.296
24,22.297
25,23.297
26,24.297
27,25.297
28,26.298
29,27.296
30,28.297
31,29.297
32,30.297
33,31.297
34,32.297
35,33.297
36,34.296
37,35.296
38,36.296
39,37.297
40,38.297
41,39.297
42,40.297
43,41.297
44,42.297
45,43.296
46,44.297
47,45.296
48,46.297
49,47.297
50,48.297
51,49.297
52,50.297
53,51.297
54,52.297
55,53.297
56,54.297
57,55.297
58,56.297
59,57.297
60,58.297
61,59.297
62,60.297
63,61.297
64,62.297
