 ,Time(s)
1,0.032
2,1.033
3,2.032
4,2.306
5,3.306
6,4.307
7,5.307
8,6.307
9,7.307
10,8.307
11,9.307
12,10.306
13,11.306
14,12.307
15,13.307
16,14.307
17,15.307
18,16.307
19,17.307
20,18.306
21,19.306
22,20.307
23,21.307
24,22.305
25,23.307
26,24.306
27,25.307
28,26.307
29,27.307
30,28.307
31,29.307
32,30.307
33,31.307
34,32.306
35,33.307
36,34.305
37,35.305
38,36.306
39,37.307
40,38.307
41,39.307
42,40.306
43,41.307
44,42.307
45,43.306
46,44.306
47,45.306
48,46.306
49,47.306
50,48.306
51,49.307
52,50.305
53,51.306
54,52.305
55,53.306
56,54.306
57,55.306
58,56.306
59,57.306
60,58.306
61,59.305
62,60.306
63,61.306
64,62.305
