 ,Time(s)
1,0.055
2,1.055
3,2.056
4,2.329
5,3.330
6,4.329
7,5.330
8,6.330
9,7.330
10,8.330
11,9.329
12,10.329
13,11.330
14,12.329
15,13.330
16,14.330
17,15.329
18,16.329
19,17.329
20,18.330
21,19.330
22,20.329
23,21.329
24,22.330
25,23.330
26,24.329
27,25.329
28,26.329
29,27.329
30,28.329
31,29.329
32,30.330
33,31.329
34,32.329
35,33.329
36,34.329
37,35.329
38,36.329
39,37.330
40,38.328
41,39.329
42,40.329
43,41.329
44,42.329
45,43.329
46,44.330
47,45.329
48,46.330
49,47.329
50,48.329
51,49.329
52,50.329
53,51.329
54,52.328
55,53.328
56,54.328
57,55.329
58,56.329
59,57.328
60,58.328
61,59.329
62,60.330
63,61.328
64,62.330
