 ,Time(s)
1,0.044
2,1.044
3,2.045
4,2.319
5,3.319
6,4.320
7,5.320
8,6.319
9,7.320
10,8.319
11,9.319
12,10.319
13,11.319
14,12.319
15,13.319
16,14.320
17,15.319
18,16.319
19,17.319
20,18.319
21,19.319
22,20.319
23,21.319
24,22.319
25,23.318
26,24.319
27,25.318
28,26.319
29,27.319
30,28.319
31,29.319
32,30.319
33,31.319
34,32.318
35,33.319
36,34.319
37,35.319
38,36.318
39,37.319
40,38.318
41,39.319
42,40.319
43,41.318
44,42.319
45,43.319
46,44.318
47,45.319
48,46.319
49,47.319
50,48.319
51,49.319
52,50.318
53,51.318
54,52.319
55,53.318
56,54.319
57,55.319
58,56.319
59,57.319
60,58.319
61,59.318
62,60.319
63,61.318
64,62.319
