 ,Time(s)
1,0.000
2,0.996
3,1.997
4,2.289
5,2.436
6,2.583
7,2.730
8,2.877
9,3.024
10,3.171
11,3.318
12,3.465
13,3.612
14,3.759
15,3.906
16,4.053
17,4.200
18,4.347
19,4.494
20,4.641
21,4.788
22,4.935
23,5.081
24,5.228
25,5.375
26,5.522
27,5.669
28,5.816
29,5.962
30,6.109
31,6.257
32,6.403
33,6.550
34,6.698
35,6.845
36,6.992
37,7.139
38,7.286
39,7.433
40,7.580
41,7.727
42,7.874
43,8.021
44,8.168
45,8.315
46,8.462
47,8.609
48,8.756
49,8.903
50,9.050
51,9.196
52,9.344
53,9.490
54,9.637
55,9.784
56,9.932
57,10.079
58,10.226
59,10.373
60,10.520
61,10.667
62,10.850
63,10.997
64,11.144
65,11.291
66,11.438
67,11.585
68,11.732
69,11.879
70,12.026
71,12.173
72,12.320
73,12.467
74,12.614
75,12.761
76,12.908
77,13.055
78,13.202
79,13.349
80,13.496
81,13.643
82,13.790
83,13.937
84,14.084
85,14.231
86,14.378
87,14.525
88,14.672
89,14.819
90,14.966
91,15.113
92,15.260
93,15.407
94,15.554
95,15.701
96,15.848
97,15.995
98,16.142
99,16.289
100,16.436
101,16.582
102,16.730
103,16.877
104,17.023
105,17.171
106,17.317
107,17.464
108,17.611
109,17.758
110,17.905
111,18.052
112,18.198
113,18.345
114,18.493
115,18.640
116,18.787
117,18.933
118,19.080
119,19.227
120,19.374
121,19.521
122,19.668
123,19.815
124,19.962
125,20.109
126,20.256
127,20.402
128,20.550
129,20.697
130,20.844
131,20.991
132,21.137
133,21.285
134,21.432
135,21.579
136,21.726
137,21.873
138,22.020
139,22.167
140,22.314
141,22.461
142,22.608
143,22.755
144,22.902
145,23.049
146,23.196
147,23.343
148,23.490
149,23.637
150,23.784
151,23.931
152,24.078
153,24.225
154,24.372
155,24.519
156,24.666
157,24.813
158,24.960
159,25.107
160,25.254
161,25.401
162,25.548
163,25.695
164,25.842
165,25.989
166,26.136
167,26.283
168,26.430
169,26.577
170,26.724
171,26.871
172,27.018
173,27.165
174,27.312
175,27.459
176,27.605
177,27.752
178,27.899
179,28.046
180,28.193
181,28.340
182,28.487
183,28.634
184,28.784
185,28.930
186,29.078
187,29.225
188,29.372
189,29.518
190,29.665
191,29.812
192,29.959
193,30.106
194,30.253
195,30.400
196,30.547
197,30.694
198,30.841
199,30.987
200,31.135
201,31.282
202,31.429
203,31.576
204,31.723
205,31.870
206,32.016
207,32.163
