 ,Time(s)
1,0.000
2,0.989
3,1.990
4,2.282
5,2.429
6,2.576
7,2.723
8,2.870
9,3.017
10,3.164
11,3.311
12,3.458
13,3.605
14,3.752
15,3.899
16,4.046
17,4.193
18,4.340
19,4.487
20,4.634
21,4.781
22,4.931
23,5.078
24,5.225
25,5.372
26,5.519
27,5.666
28,5.812
29,5.959
30,6.106
31,6.254
32,6.400
33,6.548
34,6.694
35,6.841
36,6.988
37,7.135
38,7.282
39,7.429
40,7.576
41,7.723
42,7.870
43,8.017
44,8.164
45,8.311
46,8.458
47,8.605
48,8.752
49,8.899
50,9.046
51,9.193
52,9.340
53,9.488
54,9.635
55,9.782
56,9.929
57,10.076
58,10.222
59,10.369
60,10.516
61,10.663
62,10.810
63,10.957
64,11.104
65,11.251
66,11.398
67,11.545
68,11.692
69,11.839
70,11.986
71,12.133
72,12.280
73,12.426
74,12.573
75,12.721
76,12.868
77,13.015
78,13.161
79,13.309
80,13.455
81,13.603
82,13.750
83,13.897
84,14.044
85,14.191
86,14.338
87,14.484
88,14.631
89,14.778
90,14.926
91,15.073
92,15.220
93,15.367
94,15.513
95,15.660
96,15.807
97,15.954
98,16.101
99,16.248
100,16.395
101,16.542
102,16.689
103,16.836
104,16.983
105,17.130
106,17.276
107,17.423
108,17.571
109,17.717
110,17.864
111,18.011
112,18.158
113,18.305
114,18.452
115,18.599
116,18.746
117,18.893
118,19.040
119,19.187
120,19.334
121,19.481
122,19.628
123,19.775
124,19.922
125,20.069
126,20.216
127,20.363
128,20.510
129,20.657
130,20.804
131,20.951
132,21.098
133,21.245
134,21.392
135,21.539
136,21.686
137,21.833
138,21.979
139,22.126
140,22.273
141,22.420
142,22.567
143,22.714
144,22.861
145,23.008
146,23.155
147,23.302
148,23.449
149,23.596
150,23.743
151,23.890
152,24.036
153,24.184
154,24.330
155,24.477
156,24.624
157,24.771
158,24.918
159,25.065
160,25.212
161,25.359
162,25.506
163,25.654
164,25.801
165,25.948
166,26.094
167,26.242
168,26.389
169,26.535
170,26.682
171,26.829
172,26.976
173,27.123
174,27.271
175,27.418
176,27.564
177,27.711
178,27.859
179,28.006
180,28.153
181,28.300
182,28.447
183,28.594
184,28.741
185,28.888
186,29.034
187,29.182
188,29.328
189,29.476
190,29.623
191,29.770
192,29.917
193,30.063
194,30.246
195,30.394
196,30.540
197,30.687
198,30.835
199,30.981
200,31.128
201,31.275
202,31.423
203,31.569
204,31.716
205,31.863
206,32.010
207,32.157
