 ,Time(s)
1,0.000
2,0.991
3,1.991
4,2.283
5,2.430
6,2.578
7,2.725
8,2.872
9,3.019
10,3.166
11,3.313
12,3.461
13,3.608
14,3.755
15,3.902
16,4.049
17,4.196
18,4.343
19,4.491
20,4.637
21,4.785
22,4.932
23,5.079
24,5.226
25,5.373
26,5.521
27,5.668
28,5.815
29,5.962
30,6.109
31,6.256
32,6.403
33,6.551
34,6.698
35,6.845
36,6.992
37,7.139
38,7.287
39,7.434
40,7.581
41,7.728
42,7.875
43,8.022
44,8.170
45,8.317
46,8.464
47,8.612
48,8.759
49,8.906
50,9.053
51,9.200
52,9.347
53,9.494
54,9.642
55,9.789
56,9.935
57,10.083
58,10.230
59,10.377
60,10.524
61,10.674
62,10.821
63,10.968
64,11.115
65,11.263
66,11.410
67,11.558
68,11.705
69,11.852
70,11.999
71,12.146
72,12.293
73,12.440
74,12.587
75,12.735
76,12.882
77,13.029
78,13.176
79,13.323
80,13.471
81,13.618
82,13.765
83,13.912
84,14.059
85,14.207
86,14.354
87,14.502
88,14.648
89,14.796
90,14.943
91,15.090
92,15.237
93,15.384
94,15.531
95,15.678
96,15.825
97,15.973
98,16.120
99,16.267
100,16.414
101,16.561
102,16.709
103,16.856
104,17.003
105,17.151
106,17.298
107,17.445
108,17.592
109,17.740
110,17.887
111,18.034
112,18.181
113,18.329
114,18.476
115,18.623
116,18.770
117,18.917
118,19.064
119,19.211
120,19.358
121,19.505
122,19.652
123,19.799
124,19.947
125,20.094
126,20.241
127,20.388
128,20.535
129,20.682
130,20.829
131,20.977
132,21.124
133,21.271
134,21.418
135,21.565
136,21.713
137,21.860
138,22.007
139,22.154
140,22.302
141,22.449
142,22.596
143,22.744
144,22.891
145,23.038
146,23.185
147,23.333
148,23.480
149,23.627
150,23.774
151,23.924
152,24.072
153,24.219
154,24.366
155,24.548
156,24.696
157,24.843
158,24.990
159,25.137
160,25.285
161,25.432
162,25.579
163,25.726
164,25.874
165,26.020
166,26.168
167,26.314
168,26.462
169,26.609
170,26.756
171,26.904
172,27.051
173,27.199
174,27.346
175,27.494
176,27.641
177,27.788
178,27.936
179,28.083
180,28.230
181,28.377
182,28.524
183,28.674
184,28.821
185,28.968
186,29.115
187,29.263
188,29.410
189,29.557
190,29.704
191,29.851
192,29.999
193,30.146
194,30.294
195,30.441
196,30.588
197,30.735
198,30.883
199,31.030
200,31.177
201,31.324
202,31.472
203,31.619
204,31.766
205,31.913
206,32.060
207,32.207
