 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,2097.382,1622.133,103.417,1932.721
2,2058.209,1594.446,103.248,1893.244
3,2053.381,1582.699,103.136,1883.929
4,494.199,503.722,103.234,1837.309
5,665.198,633.001,103.190,1813.152
6,800.804,735.029,102.944,1795.842
7,910.861,817.760,103.205,1801.998
8,1006.963,886.084,103.214,1805.766
9,1084.071,940.569,102.965,1801.544
10,1144.429,983.604,103.217,1790.359
11,1201.359,1018.876,103.239,1787.544
12,1247.976,1051.085,103.167,1784.771
13,1291.861,1078.583,103.042,1787.388
14,1327.063,1102.446,103.101,1783.690
15,1358.157,1122.505,102.959,1786.341
16,1387.761,1141.899,102.972,1779.964
17,1415.886,1155.910,103.062,1792.595
18,1440.532,1172.282,103.253,1790.170
19,1458.901,1187.696,102.981,1784.955
20,1475.606,1199.759,103.074,1776.794
21,1490.152,1208.723,103.012,1768.863
22,1502.220,1215.452,103.049,1762.510
23,1519.675,1223.686,103.185,1772.888
24,1528.223,1232.113,103.087,1759.217
25,1537.367,1240.562,102.937,1750.529
26,1544.797,1252.751,103.047,1747.568
27,1555.608,1260.353,103.152,1747.275
28,1562.801,1266.576,103.101,1752.239
29,1576.991,1272.395,102.987,1750.952
30,1585.253,1277.745,102.957,1755.430
31,1593.515,1281.131,103.108,1759.446
32,1602.150,1287.080,102.974,1759.519
33,1610.884,1288.873,103.033,1757.658
34,1614.935,1293.280,102.994,1760.705
35,1622.909,1296.396,102.986,1758.890
36,1629.611,1303.341,103.074,1762.641
37,1636.433,1306.713,102.985,1750.940
38,1636.373,1307.479,102.900,1751.529
39,1637.821,1311.774,103.164,1747.319
40,1637.228,1315.988,102.919,1748.792
41,1645.089,1316.827,103.039,1748.468
42,1651.575,1319.305,102.992,1748.090
43,1656.951,1320.923,102.876,1751.225
44,1656.016,1324.499,102.802,1749.411
45,1661.445,1325.241,103.074,1752.921
46,1666.199,1325.498,102.882,1751.081
47,1666.990,1327.588,102.837,1746.608
48,1667.050,1330.447,102.832,1743.913
49,1673.099,1330.222,103.162,1746.630
50,1677.830,1330.794,102.912,1743.524
51,1680.793,1335.884,103.004,1753.850
52,1684.632,1332.009,102.803,1755.926
53,1684.681,1335.338,102.959,1753.484
54,1689.215,1335.649,102.912,1756.300
55,1693.629,1338.240,102.924,1752.042
56,1697.904,1342.642,102.837,1761.306
57,1700.866,1343.055,102.980,1764.841
58,1705.983,1346.383,102.871,1772.957
59,1711.127,1343.775,102.852,1782.983
60,1715.691,1347.754,103.079,1777.632
61,1713.828,1346.872,103.073,1777.186
62,1715.253,1349.877,103.075,1774.213
63,1718.628,1348.252,103.013,1773.483
64,1721.127,1354.484,103.113,1781.527
65,1721.802,1355.085,103.074,1781.251
66,1724.461,1353.539,102.819,1781.847
67,1729.178,1353.020,102.912,1786.434
68,1724.359,1356.271,102.951,1777.713
69,1730.821,1354.171,102.850,1776.327
70,1727.920,1357.963,102.938,1781.993
71,1730.072,1357.649,103.127,1786.814
72,1733.670,1360.246,102.840,1790.947
73,1733.495,1359.372,103.041,1790.456
74,1737.222,1359.558,102.966,1787.412
75,1737.160,1362.051,102.724,1787.052
76,1735.676,1362.159,102.866,1783.401
77,1735.085,1363.347,102.937,1783.166
78,1736.621,1363.439,102.892,1788.192
79,1734.961,1364.043,102.979,1790.448
80,1735.676,1364.967,103.115,1787.521
81,1738.250,1365.773,102.855,1787.406
82,1738.889,1363.253,102.988,1784.571
83,1741.896,1360.474,102.866,1791.850
84,1744.520,1365.188,103.024,1793.921
85,1748.941,1367.585,102.877,1793.681
86,1745.182,1368.093,103.100,1791.401
87,1741.837,1367.432,103.001,1782.388
88,1742.907,1371.222,103.031,1781.026
89,1744.525,1371.405,103.014,1779.335
90,1744.791,1370.565,102.943,1778.164
91,1746.945,1373.464,102.884,1779.847
92,1748.099,1371.585,102.908,1777.419
93,1750.425,1372.934,102.924,1776.992
94,1742.036,1380.682,102.889,1774.630
95,1744.573,1375.755,102.775,1770.847
96,1741.932,1376.911,102.816,1767.050
97,1743.991,1372.717,102.930,1763.997
98,1740.991,1371.102,102.947,1762.265
99,1744.938,1370.870,102.942,1762.467
100,1747.600,1373.391,102.888,1764.133
101,1746.778,1374.798,102.982,1762.251
102,1747.584,1372.094,102.990,1763.450
103,1746.382,1372.222,102.901,1764.611
104,1749.571,1376.400,103.004,1768.058
105,1747.628,1377.643,102.979,1766.889
106,1746.269,1375.031,102.925,1766.316
107,1750.431,1373.696,102.778,1771.410
108,1743.536,1374.068,102.891,1758.769
109,1744.717,1375.345,102.921,1757.763
110,1749.286,1378.346,102.845,1756.381
111,1751.139,1378.547,102.912,1758.065
112,1749.947,1378.418,102.978,1754.857
113,1748.224,1378.698,103.041,1758.460
114,1749.953,1375.701,102.800,1754.840
115,1747.227,1379.395,103.041,1752.850
116,1751.580,1377.418,102.736,1755.077
117,1746.880,1380.928,102.894,1755.054
118,1747.028,1375.771,102.854,1747.580
119,1747.482,1373.982,102.891,1751.771
120,1753.135,1377.089,103.015,1754.580
121,1753.931,1379.099,102.798,1756.286
122,1759.540,1381.263,102.801,1757.765
123,1754.602,1378.379,102.805,1756.218
124,1757.344,1372.841,102.944,1751.569
125,1746.793,1376.290,102.911,1748.227
126,1750.468,1377.546,102.968,1749.213
127,1748.485,1382.382,102.885,1752.295
128,1750.055,1383.751,102.886,1749.975
129,1745.895,1382.996,102.862,1746.653
130,1737.832,1382.088,103.025,1731.280
131,1740.146,1383.422,102.819,1728.958
132,1740.284,1381.823,102.836,1724.062
133,1740.693,1380.326,103.033,1725.302
134,1740.815,1381.916,102.712,1723.822
135,1736.807,1381.454,102.722,1715.346
136,1735.667,1381.640,102.925,1716.536
137,1738.068,1379.897,102.883,1723.756
138,1737.972,1384.555,102.750,1728.195
139,1742.372,1384.376,102.887,1728.102
140,1738.030,1381.132,102.745,1730.200
141,1739.501,1385.233,102.678,1727.999
142,1742.422,1384.719,102.963,1735.465
143,1741.226,1382.769,102.795,1736.558
144,1742.531,1384.558,102.650,1731.794
145,1744.438,1379.573,102.758,1727.485
146,1746.386,1382.142,102.841,1732.554
147,1743.142,1379.935,102.771,1728.935
148,1742.781,1378.719,102.980,1727.483
149,1739.149,1378.314,102.854,1719.485
150,1730.042,1370.414,102.981,1713.703
151,1728.944,1371.283,102.876,1713.828
152,1731.297,1375.241,102.868,1712.472
153,1733.819,1374.347,102.775,1710.909
154,1732.891,1377.004,102.885,1712.151
155,1735.978,1378.429,102.827,1711.034
156,1738.411,1376.074,102.787,1713.601
157,1743.245,1378.370,102.810,1721.129
158,1742.547,1378.036,102.850,1723.009
159,1739.814,1376.005,102.733,1725.822
160,1737.100,1376.412,102.728,1717.092
161,1736.911,1377.073,102.748,1714.170
162,1738.700,1379.226,102.735,1716.099
163,1743.432,1380.607,102.657,1728.797
164,1746.006,1378.561,102.736,1734.904
165,1746.585,1375.845,102.943,1737.510
166,1746.658,1378.397,102.911,1735.449
167,1744.712,1380.637,102.824,1735.115
168,1744.097,1380.123,102.678,1733.183
169,1740.150,1381.652,102.722,1723.762
170,1740.521,1379.402,102.736,1712.453
171,1739.255,1376.941,102.872,1703.393
172,1730.803,1379.006,102.691,1700.547
173,1729.206,1380.089,102.776,1700.001
174,1730.262,1379.217,102.762,1704.995
175,1731.818,1375.922,102.854,1698.013
176,1727.622,1375.653,102.683,1691.842
177,1728.267,1374.044,102.769,1695.600
178,1726.771,1374.925,102.714,1696.335
179,1723.794,1374.321,102.984,1694.039
180,1724.027,1372.986,102.606,1693.520
181,1726.459,1375.448,102.737,1690.889
182,1728.378,1374.648,102.779,1697.522
183,1737.709,1377.747,102.637,1701.871
184,1739.072,1377.312,102.874,1703.159
185,1732.063,1374.943,102.854,1695.848
186,1729.207,1375.315,102.665,1693.948
187,1729.636,1374.144,102.747,1693.353
188,1731.594,1376.689,102.871,1696.077
189,1732.099,1375.971,102.696,1695.911
190,1733.773,1379.152,102.733,1703.096
191,1733.122,1378.905,102.684,1703.039
192,1732.958,1375.670,102.626,1698.398
193,1740.026,1374.384,102.679,1704.368
194,1736.275,1372.810,102.780,1710.785
195,1735.050,1372.676,102.630,1709.017
196,1735.954,1374.511,102.669,1703.114
197,1732.702,1372.718,102.764,1695.136
198,1732.668,1373.766,102.829,1695.253
199,1733.243,1374.351,102.759,1702.822
200,1740.388,1372.160,102.629,1707.543
201,1735.947,1372.555,102.707,1694.373
202,1728.715,1375.348,102.586,1689.155
203,1727.749,1372.121,102.773,1690.811
204,1722.418,1369.842,102.717,1689.416
205,1723.536,1368.124,102.678,1683.617
206,1721.817,1372.361,102.825,1679.981
207,1721.421,1371.488,102.765,1676.065
