 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,1424.009,955.486,102.869,1056.864
2,1390.434,937.113,102.920,1035.451
3,1375.273,933.691,102.880,1017.442
4,400.074,329.761,102.808,995.471
5,550.633,406.102,102.742,988.934
6,657.991,465.643,102.813,988.355
7,738.326,512.949,102.828,984.520
8,805.270,550.918,102.771,985.307
9,856.747,583.077,102.766,980.135
10,897.312,605.097,102.741,975.677
11,929.278,626.524,102.582,972.115
12,958.321,643.059,102.770,974.865
13,980.156,659.861,102.849,978.175
14,1004.845,674.672,102.840,978.190
15,1024.218,685.672,102.715,978.083
16,1040.033,698.312,102.803,980.228
17,1055.229,707.237,102.973,980.677
18,1071.335,719.330,102.893,986.441
19,1083.812,723.438,102.917,984.384
20,1087.633,730.716,102.712,981.213
21,1096.847,736.715,102.772,977.850
22,1105.922,742.222,102.617,977.383
23,1114.337,747.781,102.925,980.156
24,1120.376,753.718,102.606,979.562
25,1128.091,758.273,102.847,978.100
26,1130.622,765.327,102.800,975.669
27,1140.872,768.908,102.751,979.073
28,1147.815,771.495,102.775,979.719
29,1151.481,773.589,102.654,979.966
30,1152.699,777.516,102.717,976.422
31,1152.623,776.104,102.723,968.365
32,1156.188,782.489,102.887,969.709
33,1160.424,784.821,102.747,970.898
34,1165.337,787.042,102.571,971.655
35,1169.725,789.784,102.849,970.552
36,1166.901,793.824,102.752,969.482
37,1163.660,792.959,102.529,961.353
38,1167.850,796.735,102.862,959.232
39,1171.536,795.834,102.870,955.940
40,1174.290,795.733,102.762,955.018
41,1175.251,795.792,102.631,953.178
42,1183.301,796.450,102.859,957.475
43,1178.835,801.734,102.774,956.520
44,1178.157,802.077,102.694,961.328
45,1177.849,805.899,102.766,952.813
46,1181.836,807.415,102.596,952.371
47,1179.461,808.858,102.710,952.559
48,1183.490,810.346,102.584,953.747
49,1184.282,809.277,102.760,951.888
50,1184.049,807.303,102.747,948.682
51,1182.401,809.191,102.609,950.594
52,1183.575,809.852,102.656,949.794
53,1184.908,812.934,102.735,951.819
54,1191.558,812.054,102.631,948.077
55,1188.906,811.963,102.732,952.164
56,1191.626,812.426,102.710,951.606
57,1195.382,814.764,102.761,952.844
58,1196.040,816.730,102.608,958.484
59,1201.201,817.151,102.752,957.496
60,1200.898,817.149,102.641,957.070
61,1202.217,815.111,102.677,957.974
62,1202.709,816.761,102.718,957.131
63,1202.141,816.737,102.728,957.881
64,1200.937,819.530,102.599,957.883
65,1203.061,817.712,102.812,956.906
66,1204.876,818.964,102.568,959.928
67,1204.107,819.594,102.641,955.360
68,1205.138,822.759,102.633,954.764
69,1206.346,823.344,102.647,957.180
70,1207.170,823.858,102.750,956.397
71,1206.460,822.341,102.669,955.584
72,1205.172,823.582,102.862,955.235
73,1208.658,823.802,102.700,951.313
74,1210.496,824.947,102.642,951.630
75,1208.045,826.120,102.469,951.582
76,1207.326,827.104,102.672,950.627
77,1207.236,826.782,102.742,949.627
78,1206.275,825.710,102.747,946.472
79,1206.494,824.771,102.536,949.750
80,1208.253,824.337,102.769,952.944
81,1210.790,826.780,102.649,953.231
82,1212.479,824.299,102.642,958.082
83,1215.745,826.627,102.766,956.101
84,1216.908,828.520,102.649,959.500
85,1218.455,824.969,102.806,958.969
86,1219.430,826.118,102.784,959.327
87,1225.005,826.426,102.891,959.687
88,1221.459,828.894,102.629,964.323
89,1222.926,829.718,102.600,965.037
90,1224.804,829.075,102.656,964.081
91,1228.768,831.269,102.610,964.651
92,1225.219,830.484,102.724,965.819
93,1223.251,828.451,102.653,963.981
94,1224.891,829.136,102.677,962.139
95,1226.668,830.499,102.745,963.222
96,1225.666,831.687,102.762,960.693
97,1222.818,831.736,102.755,958.742
98,1222.757,828.645,102.588,957.570
99,1218.870,831.531,102.682,956.347
100,1221.683,829.202,102.762,956.974
101,1218.749,830.021,102.590,963.123
102,1223.722,830.818,102.811,963.170
103,1219.828,829.964,102.764,960.778
104,1221.874,829.846,102.629,956.600
105,1221.464,830.982,102.665,954.212
106,1219.479,832.691,102.585,957.265
107,1222.363,833.499,102.719,956.085
108,1218.607,832.294,102.466,951.999
109,1218.794,833.887,102.551,951.325
110,1215.389,833.842,102.562,946.962
111,1214.744,834.551,102.653,950.142
112,1222.068,831.633,102.710,951.327
113,1222.511,831.848,102.694,952.430
114,1224.566,831.284,102.612,958.099
115,1222.928,830.668,102.721,953.516
116,1223.886,831.391,102.620,952.773
117,1225.028,831.119,102.728,953.477
118,1224.288,833.465,102.606,957.976
119,1225.945,832.825,102.646,961.067
120,1225.554,832.856,102.687,959.594
121,1223.324,834.221,102.580,957.963
122,1223.575,832.209,102.602,959.770
123,1221.979,834.051,102.565,958.203
124,1221.870,832.979,102.652,956.433
125,1221.999,833.841,102.645,954.455
126,1220.155,833.735,102.551,953.365
127,1220.413,833.777,102.661,951.348
128,1219.434,833.262,102.566,950.859
129,1218.341,832.256,102.545,949.229
130,1221.356,829.082,102.850,947.266
131,1217.477,832.291,102.572,951.043
132,1218.014,830.818,102.605,948.143
133,1217.804,832.086,102.657,945.120
134,1217.071,834.947,102.637,945.480
135,1216.282,832.015,102.491,946.177
136,1221.653,832.059,102.629,947.614
137,1219.141,831.046,102.620,948.229
138,1222.290,833.924,102.619,947.756
139,1220.529,832.174,102.479,949.416
140,1222.748,833.321,102.676,949.421
141,1223.382,833.294,102.676,952.008
142,1221.459,836.574,102.509,950.084
143,1223.644,834.098,102.586,949.136
144,1221.030,833.789,102.605,952.896
145,1221.743,832.677,102.463,952.048
146,1225.015,831.985,102.676,954.613
147,1222.821,833.177,102.604,949.772
148,1225.938,832.097,102.508,947.793
149,1222.471,832.991,102.577,953.994
150,1220.108,831.854,102.517,953.006
151,1228.544,832.997,102.570,953.699
152,1223.318,831.953,102.619,956.790
153,1225.608,832.942,102.594,949.386
154,1221.687,830.947,102.653,945.236
155,1217.028,830.737,102.468,941.170
156,1213.864,829.327,102.637,938.433
157,1212.003,828.081,102.544,934.726
158,1211.241,831.220,102.511,934.018
159,1208.622,832.312,102.730,931.526
160,1210.549,831.180,102.673,934.577
161,1212.791,831.557,102.659,936.480
162,1215.542,832.258,102.482,942.690
163,1215.271,832.200,102.557,941.914
164,1215.746,831.827,102.597,944.429
165,1221.478,832.341,102.637,947.279
166,1217.972,830.769,102.802,945.364
167,1220.923,831.624,102.612,946.371
168,1217.935,829.167,102.698,943.951
169,1216.935,830.342,102.605,947.655
170,1218.335,830.638,102.711,950.580
171,1217.497,830.603,102.616,952.159
172,1223.121,828.033,102.757,952.646
173,1223.468,830.816,102.566,953.565
174,1224.955,828.271,102.493,955.021
175,1222.724,830.632,102.590,955.493
176,1220.217,828.814,102.627,953.765
177,1225.149,830.690,102.610,955.741
178,1224.759,831.043,102.563,953.603
179,1221.681,831.356,102.477,953.844
180,1219.806,829.359,102.696,949.262
181,1218.061,830.780,102.541,946.427
182,1221.302,832.724,102.570,949.681
183,1221.630,829.931,102.542,953.512
184,1221.855,831.273,102.547,948.106
185,1222.340,830.420,102.591,949.119
186,1219.635,828.156,102.689,947.323
187,1215.663,829.175,102.675,945.322
188,1216.704,827.565,102.611,943.679
189,1216.914,831.065,102.635,950.918
190,1218.916,831.079,102.558,950.045
191,1219.786,828.741,102.665,953.195
192,1219.707,829.796,102.787,952.204
193,1216.462,828.341,102.738,946.521
194,1218.395,831.655,102.582,938.092
195,1212.229,830.718,102.667,939.241
196,1214.369,830.080,102.607,938.502
197,1212.283,828.877,102.586,939.046
198,1209.641,828.313,102.697,940.498
199,1211.863,826.374,102.742,937.276
200,1207.146,831.375,102.705,934.006
201,1207.628,828.384,102.604,934.727
202,1209.412,830.648,102.646,933.286
203,1207.659,830.047,102.682,931.670
204,1207.007,828.555,102.593,933.781
205,1206.065,828.793,102.590,929.683
206,1204.646,830.318,102.747,927.098
207,1204.110,830.029,102.412,926.214
