 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,1085.489,1159.231,101.100,1372.015
2,1057.551,1131.747,101.293,1343.141
3,1046.691,1118.469,101.218,1319.016
4,396.044,451.472,101.207,1285.581
5,539.431,553.574,101.199,1272.696
6,622.458,626.698,101.048,1273.168
7,676.129,679.812,101.173,1270.401
8,716.076,723.446,101.136,1272.533
9,744.381,754.992,101.088,1270.041
10,766.337,779.409,101.018,1269.692
11,783.530,798.794,101.205,1262.004
12,796.346,816.812,100.984,1265.636
13,811.525,829.398,101.034,1262.049
14,822.374,846.729,100.998,1266.250
15,833.394,858.784,100.943,1266.069
16,845.431,866.562,101.132,1266.576
17,852.559,878.281,101.029,1269.599
18,858.971,885.937,101.107,1266.860
19,863.110,889.993,100.957,1264.537
20,870.558,896.028,101.104,1264.172
21,873.190,900.825,101.224,1268.594
22,876.505,906.442,101.227,1261.732
23,877.875,909.620,101.185,1265.191
24,879.494,915.237,101.177,1262.887
25,886.431,918.441,101.155,1261.336
26,890.944,917.875,101.140,1260.944
27,889.708,921.632,101.135,1262.370
28,895.392,924.563,101.146,1263.689
29,896.974,927.795,101.057,1265.135
30,897.663,930.791,101.194,1264.829
31,896.816,935.493,101.295,1261.129
32,896.915,936.651,101.177,1263.028
33,900.160,939.717,101.011,1265.264
34,904.013,942.571,101.159,1267.713
35,903.796,943.595,101.037,1265.928
36,902.252,942.640,101.138,1263.336
37,904.118,942.929,101.156,1262.012
38,907.864,948.999,101.093,1260.207
39,907.659,951.112,101.069,1261.490
40,903.746,951.249,101.140,1257.441
41,905.752,949.340,101.153,1254.439
42,906.449,950.173,100.911,1253.881
43,906.242,951.968,101.151,1256.199
44,906.602,954.946,101.057,1257.994
45,906.340,954.809,101.053,1251.369
46,907.670,953.115,101.092,1246.181
47,903.947,952.305,101.021,1243.228
48,905.629,951.301,101.189,1241.867
49,903.529,951.270,101.223,1243.582
50,904.729,949.597,100.963,1247.780
51,905.947,951.375,101.170,1249.112
52,907.440,955.423,101.065,1248.360
53,913.896,957.947,101.127,1254.187
54,911.600,960.170,101.018,1252.299
55,909.437,957.977,101.091,1248.803
56,909.378,960.790,101.030,1250.962
57,907.416,957.480,100.987,1247.426
58,905.635,955.938,100.971,1246.711
59,906.491,958.848,100.870,1246.713
60,905.811,960.071,101.140,1241.417
61,910.407,959.941,101.109,1242.531
62,911.376,961.656,101.041,1245.749
63,913.717,959.998,101.019,1242.878
64,912.147,958.902,101.153,1244.705
65,910.323,958.942,101.053,1245.242
66,912.366,959.679,101.110,1240.313
67,912.102,962.059,101.088,1237.539
68,912.594,961.523,101.117,1239.871
69,913.470,963.004,101.061,1243.489
70,917.622,966.663,101.075,1250.645
71,919.441,967.316,100.829,1252.448
72,914.965,966.183,101.053,1248.521
73,912.025,964.606,101.002,1248.273
74,914.519,965.401,101.018,1242.235
75,909.777,964.653,101.035,1238.979
76,911.857,962.645,100.887,1238.911
77,912.494,967.203,100.977,1238.110
78,916.424,968.690,101.343,1242.286
79,915.117,969.476,101.019,1241.735
80,917.595,972.226,101.073,1242.369
81,914.878,969.566,100.975,1239.464
82,910.107,968.882,101.156,1238.602
83,912.848,970.313,100.972,1242.100
84,915.155,973.625,100.968,1241.605
85,918.816,973.290,101.147,1243.080
86,915.144,971.336,101.070,1240.575
87,911.958,974.277,100.997,1240.048
88,913.802,969.123,101.028,1238.346
89,913.385,968.701,101.161,1236.627
90,912.860,968.739,101.021,1233.183
91,919.501,969.447,101.147,1239.081
92,912.422,971.121,101.073,1240.469
93,914.007,971.934,101.155,1242.354
94,920.653,973.076,101.217,1246.032
95,922.388,977.702,101.149,1249.532
96,922.230,979.036,101.111,1250.683
97,919.373,979.904,100.960,1251.791
98,922.821,978.071,101.009,1249.844
99,922.656,977.312,101.100,1250.845
100,918.059,978.832,101.194,1247.058
101,919.400,978.570,101.134,1244.187
102,917.698,976.261,101.051,1242.194
103,918.373,977.900,101.067,1250.716
104,921.108,979.641,101.124,1242.923
105,918.256,976.474,101.073,1241.567
106,916.451,973.852,101.154,1240.990
107,915.588,973.826,101.142,1244.896
108,917.317,976.728,100.905,1245.811
109,917.784,976.386,101.069,1243.108
110,914.955,976.628,100.834,1241.262
111,913.968,974.712,101.006,1234.968
112,909.907,974.725,101.189,1239.260
113,915.190,977.617,101.096,1235.447
114,915.875,978.745,101.135,1241.672
115,915.594,974.737,100.843,1239.096
116,917.082,976.241,101.006,1240.134
117,916.905,976.304,100.912,1240.532
118,919.424,976.921,101.133,1240.104
119,919.221,975.785,100.988,1239.649
120,919.007,976.228,101.054,1241.217
121,913.478,973.820,101.161,1236.538
122,914.859,972.899,101.090,1235.343
123,913.104,970.102,101.241,1233.820
124,911.342,974.948,101.080,1234.136
125,913.490,971.543,100.995,1235.054
126,910.877,969.033,101.012,1235.898
127,911.559,970.570,101.081,1228.717
128,908.590,970.933,100.971,1232.000
129,908.994,967.347,100.998,1223.949
130,911.132,967.618,101.049,1224.416
131,908.378,970.133,100.949,1217.847
132,904.721,964.357,101.120,1218.293
133,901.321,965.853,101.037,1218.332
134,903.810,966.151,101.106,1217.688
135,902.869,967.074,101.001,1215.268
136,903.612,966.245,101.051,1217.482
137,903.039,960.414,101.142,1209.382
138,898.910,964.615,101.061,1206.604
139,899.718,964.787,101.053,1212.508
140,898.717,963.601,101.119,1210.927
141,899.827,962.607,100.957,1211.097
142,899.556,961.226,101.166,1209.503
143,902.802,962.110,100.831,1208.006
144,900.625,960.476,101.046,1209.925
145,896.708,962.984,100.973,1207.899
146,897.137,960.901,100.838,1209.841
147,899.704,959.591,101.227,1207.439
148,898.506,960.406,100.971,1209.222
149,902.350,963.031,101.082,1205.832
150,899.497,966.274,101.011,1212.571
151,899.451,963.786,100.936,1213.661
152,894.879,961.703,100.947,1207.527
153,894.010,962.900,101.199,1203.911
154,892.814,956.899,101.147,1198.187
155,889.660,953.853,100.900,1200.135
156,888.579,955.641,101.008,1197.149
157,889.221,953.960,100.946,1200.952
158,889.375,951.879,100.924,1197.744
159,887.098,949.992,100.994,1192.782
160,884.305,953.400,100.910,1191.459
161,885.534,950.416,101.077,1196.148
162,887.804,953.800,101.006,1195.162
163,885.888,953.413,101.051,1197.821
164,884.600,947.482,101.048,1189.236
165,884.392,948.028,100.853,1192.906
166,882.042,947.829,101.000,1191.416
167,884.015,944.472,100.901,1190.165
168,882.006,946.900,101.189,1187.052
169,881.724,947.947,101.093,1186.003
170,879.222,945.011,101.080,1186.094
171,885.421,945.077,101.017,1183.928
172,876.969,943.938,101.079,1182.511
173,878.418,945.617,100.871,1189.847
174,881.741,942.688,101.105,1186.305
175,883.571,948.478,100.834,1192.721
176,885.841,947.180,101.018,1193.173
177,882.110,946.337,100.969,1187.088
178,878.810,943.241,100.912,1189.012
179,885.853,949.635,101.054,1186.394
180,882.532,951.674,100.975,1192.923
181,880.080,945.617,101.127,1192.152
182,879.007,947.210,101.067,1187.330
183,877.086,944.602,100.979,1180.376
184,876.932,945.763,100.979,1179.911
185,881.034,948.451,100.999,1188.327
186,882.694,952.036,100.968,1190.191
187,883.366,947.394,101.045,1186.797
188,881.319,948.795,100.829,1189.073
189,881.526,949.884,100.991,1183.246
190,877.285,946.821,100.890,1181.193
191,876.839,939.807,101.187,1180.968
192,882.594,944.119,100.996,1185.851
193,883.305,949.317,101.020,1186.697
194,891.139,949.813,100.862,1187.845
195,892.607,951.262,100.874,1191.453
196,888.776,953.634,100.809,1191.603
197,887.612,951.053,100.957,1193.729
198,888.787,951.725,101.028,1191.652
199,887.339,948.778,100.984,1191.169
200,889.053,950.751,101.024,1190.724
201,886.341,951.049,100.872,1188.427
202,886.437,951.207,101.168,1186.987
203,884.234,947.535,100.984,1187.217
204,881.347,947.981,100.982,1183.614
205,879.611,949.948,101.054,1180.622
206,878.478,946.235,101.090,1179.124
