 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,649.921,1162.321,135.640,541.378
2,638.291,1137.649,134.531,532.700
3,630.536,1133.699,134.489,530.684
4,220.547,417.041,133.438,514.398
5,278.434,503.500,132.860,511.845
6,320.378,571.128,132.359,509.686
7,351.856,621.485,132.200,506.849
8,380.507,669.333,133.071,507.312
9,400.270,706.462,132.292,507.404
10,417.100,733.237,132.491,505.057
11,429.369,756.875,132.048,504.341
12,441.747,775.698,132.150,503.885
13,451.985,797.122,132.077,503.189
14,460.875,811.359,132.014,503.482
15,470.011,827.117,131.736,503.385
16,478.535,841.388,131.884,501.565
17,482.708,856.573,132.075,502.715
18,489.537,866.234,131.882,502.439
19,493.676,877.528,131.842,501.235
20,496.927,886.436,132.151,502.445
21,501.607,889.910,132.286,502.956
22,505.521,902.124,132.583,502.414
23,511.199,908.382,131.997,502.305
24,512.887,917.006,131.809,502.065
25,517.900,923.853,131.564,502.514
26,517.163,922.753,131.610,501.158
27,522.499,926.710,131.968,503.703
28,526.923,934.895,132.313,500.818
29,526.758,936.660,131.652,502.465
30,527.771,942.791,131.723,503.712
31,532.985,944.739,131.279,502.921
32,533.100,947.935,131.818,500.984
33,533.717,950.431,131.879,501.897
34,534.694,952.767,131.984,501.449
35,537.277,952.610,131.782,501.527
36,538.166,954.544,131.461,503.759
37,538.661,957.428,132.042,503.961
38,538.391,962.521,131.959,502.869
39,539.086,963.219,131.717,503.076
40,541.273,962.128,131.836,499.538
41,540.942,963.548,131.578,500.277
42,542.946,966.297,132.074,500.814
43,542.603,970.028,131.665,499.598
44,543.455,975.852,132.074,500.780
45,540.747,973.668,131.473,499.845
46,541.511,975.806,132.503,499.703
47,544.812,975.414,131.759,498.508
48,544.456,976.735,132.339,497.277
49,544.066,978.964,131.979,497.833
50,544.407,981.008,132.067,497.406
51,543.819,983.111,131.713,498.816
52,543.509,983.578,131.458,497.349
53,542.676,980.356,131.674,495.771
54,545.235,986.268,131.494,496.611
55,544.994,987.445,131.692,495.819
56,544.707,991.261,131.441,496.870
57,543.579,990.513,131.785,495.169
58,542.860,994.162,131.429,494.240
59,542.730,995.438,131.617,495.053
60,542.978,994.366,131.382,495.998
61,544.769,994.357,131.419,497.094
62,545.194,996.069,131.590,495.285
63,545.670,993.860,131.640,494.419
64,546.867,997.265,131.779,494.253
65,546.605,997.305,131.652,495.854
66,548.947,996.538,131.611,496.609
67,551.464,995.971,131.551,495.659
68,550.540,996.588,131.370,496.241
69,549.795,997.113,131.552,497.783
70,551.649,1000.843,131.506,495.159
71,548.042,1001.741,131.413,496.610
72,549.458,1004.810,131.636,493.324
73,549.220,1004.384,132.068,491.838
74,546.516,1006.570,131.796,491.776
75,546.013,1005.266,131.497,492.119
76,547.232,1004.313,131.961,493.060
77,547.983,1003.804,131.694,491.702
78,548.387,1006.320,131.101,490.944
79,549.424,1005.024,131.188,491.049
80,549.189,1007.135,131.993,490.145
81,548.340,1005.198,131.864,490.403
82,547.057,1007.504,131.853,490.218
83,547.562,1009.996,131.854,490.501
84,548.000,1010.547,131.564,490.395
85,549.285,1009.886,131.582,489.446
86,548.899,1010.973,131.583,489.712
87,546.911,1011.637,132.075,489.445
88,548.209,1012.295,131.675,488.341
