 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,390.643,471.376,102.532,2500.275
2,384.476,461.841,102.317,2465.464
3,383.895,463.330,102.382,2457.770
4,153.668,192.222,102.406,2417.505
5,172.659,224.499,102.285,2384.326
6,187.833,247.862,102.470,2377.745
7,202.487,269.205,102.414,2373.463
8,214.171,285.629,102.352,2387.103
9,224.373,300.759,102.371,2388.915
10,233.980,313.340,102.278,2389.301
11,241.484,321.585,102.407,2378.724
12,248.226,329.541,102.311,2377.440
13,253.926,336.153,102.263,2377.058
14,259.659,344.053,102.203,2367.068
15,264.606,348.871,102.260,2361.315
16,269.413,353.974,102.442,2365.124
17,273.477,359.984,102.419,2363.398
18,277.256,362.733,102.159,2358.836
19,280.305,367.239,102.248,2364.736
20,284.562,368.968,102.290,2364.237
21,286.523,371.421,102.357,2362.256
22,290.237,374.727,102.356,2358.686
23,292.837,377.363,102.299,2356.121
24,295.671,381.284,102.325,2366.214
25,297.427,383.572,102.075,2363.805
26,299.789,386.488,102.286,2359.352
27,303.065,387.120,102.075,2356.769
28,302.794,387.091,102.218,2347.666
29,305.858,386.941,102.100,2348.751
30,306.989,391.411,102.297,2347.631
31,309.070,393.637,102.428,2347.517
32,310.788,394.630,102.134,2352.351
33,311.324,395.340,102.241,2349.211
34,313.272,394.886,102.110,2344.970
35,314.777,396.445,102.249,2349.349
36,315.807,396.618,102.222,2342.711
37,317.007,396.348,102.212,2342.703
38,317.836,396.683,102.330,2335.513
39,319.124,398.819,102.133,2341.026
40,319.901,398.253,102.175,2340.503
41,320.174,401.076,102.165,2340.584
42,321.560,401.556,102.270,2340.656
43,321.882,402.105,102.280,2340.018
44,322.228,401.971,102.052,2341.844
45,320.905,402.036,102.295,2342.885
46,321.218,402.991,102.045,2335.930
47,322.806,401.540,101.992,2327.547
48,323.320,403.657,102.041,2319.544
49,324.847,401.593,102.227,2321.610
50,324.816,403.252,102.224,2321.648
51,324.421,402.665,102.140,2310.901
52,325.312,403.174,102.110,2315.816
53,326.053,405.691,102.129,2314.937
54,326.300,403.391,102.269,2315.799
55,327.192,404.184,102.164,2318.261
56,327.915,403.059,102.213,2313.157
57,327.724,400.838,102.229,2305.187
58,328.923,400.628,102.088,2303.019
59,328.849,398.439,102.074,2294.999
60,328.420,398.495,102.164,2288.894
61,327.676,396.547,102.220,2282.888
62,328.852,398.620,102.241,2289.325
63,329.062,398.712,102.006,2285.568
64,328.912,400.380,102.210,2287.445
65,329.440,399.321,102.041,2276.937
66,328.908,399.292,102.243,2277.883
67,328.907,400.548,102.249,2289.693
68,329.891,399.831,102.031,2281.804
69,329.345,398.478,102.316,2276.289
70,329.436,397.295,102.166,2282.224
71,329.015,398.273,102.281,2276.154
72,330.094,400.097,102.153,2274.805
73,329.629,399.519,102.129,2271.402
74,330.378,397.266,102.314,2274.068
75,329.735,399.880,102.059,2271.645
76,329.782,399.400,102.006,2272.966
77,332.676,400.823,101.952,2278.860
78,332.705,400.250,102.139,2276.660
79,330.158,397.030,102.124,2265.573
80,332.676,396.810,101.985,2257.308
81,330.393,397.627,102.225,2259.618
82,331.210,396.204,102.182,2259.084
83,331.497,398.081,102.149,2254.670
84,333.338,398.170,102.128,2253.699
85,333.783,396.560,102.037,2257.753
86,333.359,396.732,101.908,2256.729
87,331.629,396.767,102.170,2252.894
88,332.233,394.456,102.069,2247.142
89,331.861,395.682,102.002,2244.818
90,332.805,395.675,102.212,2249.748
91,333.851,396.023,102.001,2248.219
92,331.486,398.470,102.147,2255.875
93,332.507,399.865,102.124,2260.435
94,334.088,401.716,102.078,2268.074
95,334.444,402.697,102.076,2265.142
96,334.431,400.308,102.223,2259.574
97,334.679,398.844,102.068,2258.257
98,334.751,398.635,102.201,2262.546
99,336.920,402.286,102.098,2265.064
100,336.618,404.949,102.046,2277.899
101,336.846,404.495,102.190,2285.624
102,336.543,405.103,102.056,2277.526
103,336.179,402.315,102.118,2274.312
104,334.129,404.387,101.865,2276.650
105,334.688,404.887,101.936,2281.771
106,336.007,405.135,101.830,2281.000
107,335.373,405.257,101.925,2280.860
108,334.189,404.472,102.068,2281.590
109,335.556,402.940,101.933,2281.249
110,335.352,400.935,102.061,2272.298
111,333.403,400.675,102.047,2263.708
112,335.282,398.982,102.126,2264.846
113,334.883,401.416,101.833,2263.813
114,336.200,401.475,102.048,2263.752
115,333.655,400.344,102.091,2263.790
116,334.668,400.408,101.954,2259.981
117,335.976,400.720,101.969,2264.188
118,336.181,403.263,102.148,2264.290
119,334.582,403.194,102.066,2268.938
120,336.282,403.378,102.098,2267.930
121,336.094,403.397,101.926,2268.674
122,337.196,402.412,101.865,2267.889
123,337.519,404.648,101.941,2269.535
124,335.938,406.621,102.202,2280.376
125,337.861,405.784,101.820,2282.404
126,337.171,405.269,102.077,2276.150
127,337.022,403.756,101.987,2274.009
128,337.639,406.132,101.964,2275.591
129,339.027,407.217,101.991,2288.462
130,338.476,407.388,101.981,2283.422
131,339.029,407.741,102.067,2286.981
132,338.526,406.476,101.863,2283.632
133,338.462,407.193,101.860,2282.879
134,338.683,407.072,101.938,2278.723
135,337.433,404.589,101.978,2269.968
136,338.037,405.166,102.059,2262.227
137,337.333,403.580,101.931,2258.711
138,337.759,403.102,101.773,2260.542
139,337.512,403.261,102.090,2256.142
140,338.293,403.148,101.927,2259.169
141,338.925,403.789,101.855,2254.632
142,337.040,403.807,101.976,2258.146
143,339.770,404.952,101.888,2263.837
144,338.688,404.255,102.093,2256.885
145,338.171,404.475,102.068,2255.103
146,337.923,401.658,102.068,2247.006
147,339.142,400.467,102.007,2249.462
148,336.968,401.136,102.149,2248.373
