 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,461.810,648.262,103.015,944.512
2,451.176,635.397,102.772,934.595
3,449.494,635.695,103.016,919.076
4,214.884,319.157,102.695,894.819
5,262.784,415.616,102.736,888.885
6,289.584,451.533,102.611,886.996
7,306.486,477.201,102.695,883.269
8,320.941,495.240,102.590,886.700
9,334.006,508.971,102.792,885.630
10,340.924,516.373,102.673,882.924
11,347.903,522.495,102.668,879.745
12,354.369,528.070,102.791,877.653
13,360.556,535.872,102.644,878.167
14,366.759,540.547,102.856,877.781
15,373.074,541.641,102.821,877.024
16,376.037,545.602,102.586,877.804
17,377.742,547.159,102.689,878.627
18,380.411,549.582,102.890,877.537
19,384.513,551.888,102.829,877.599
20,386.301,555.101,102.688,878.696
21,386.379,554.385,102.797,880.566
22,386.694,553.430,102.582,883.943
23,389.757,556.093,102.688,878.474
24,391.828,559.333,102.788,877.411
25,394.823,560.117,102.748,876.659
26,394.593,561.451,102.547,876.752
27,397.474,561.688,102.713,874.522
28,397.621,562.194,102.578,874.808
29,398.926,562.942,102.877,873.746
30,400.417,566.621,102.604,872.861
31,401.273,567.051,102.635,876.077
32,401.271,564.594,102.674,877.502
33,404.167,565.742,102.667,876.132
34,403.188,565.476,102.503,872.173
35,404.989,567.182,102.789,871.364
36,403.506,568.612,102.625,874.604
37,403.761,566.489,102.649,878.171
38,404.250,568.413,102.642,876.453
39,405.053,568.365,102.762,876.855
40,407.111,568.428,102.707,876.340
41,408.629,568.310,102.709,877.849
42,409.117,566.218,102.531,876.394
43,408.292,568.146,102.619,878.475
44,408.547,567.010,102.674,876.171
45,409.434,567.701,102.794,876.947
46,408.960,566.863,102.598,879.171
47,407.601,564.874,102.521,879.343
48,406.577,567.481,102.519,876.982
49,406.713,567.825,102.677,878.261
50,411.064,567.048,102.789,875.873
51,412.406,569.047,102.605,874.653
52,410.698,569.942,102.716,877.118
53,410.492,570.637,102.565,875.138
54,410.507,571.165,102.700,875.146
55,409.594,571.594,102.665,873.766
56,411.388,572.488,102.836,872.940
57,412.125,568.200,102.648,877.033
58,412.527,571.613,102.912,871.270
59,413.347,571.640,102.621,870.769
60,411.989,571.611,102.670,870.677
