 ,Time(s)
1,0.000
2,0.758
3,1.759
4,2.032
5,3.034
6,4.033
7,5.034
8,6.033
9,7.034
10,8.034
11,9.033
12,10.033
13,11.033
14,12.034
15,13.033
16,14.033
17,15.033
18,16.033
19,17.033
20,18.033
21,19.033
22,20.033
23,21.032
24,22.033
25,23.032
26,24.033
27,25.033
28,26.033
29,27.032
30,28.032
31,29.033
32,30.033
33,31.032
34,32.032
35,33.033
36,34.033
37,35.032
38,36.033
39,37.033
40,38.033
41,39.033
42,40.033
43,41.033
44,42.033
45,43.033
46,44.032
47,45.033
48,46.033
49,47.033
50,48.033
51,49.032
52,50.033
53,51.033
54,52.032
55,53.033
56,54.033
57,55.033
58,56.032
59,57.032
60,58.033
61,59.033
62,60.033
63,61.033
64,62.032
