 ,Time(s)
1,0.000
2,0.787
3,1.787
4,2.105
5,3.106
6,4.106
7,5.106
8,6.106
9,7.105
10,8.106
11,9.105
12,10.106
13,11.106
14,12.106
15,13.106
16,14.105
17,15.106
18,16.105
19,17.105
20,18.106
21,19.105
22,20.106
23,21.107
24,22.107
25,23.105
26,24.106
27,25.105
28,26.105
29,27.106
30,28.105
31,29.105
32,30.106
33,31.106
34,32.105
35,33.106
36,34.106
37,35.106
38,36.106
39,37.107
40,38.105
41,39.106
42,40.106
43,41.105
44,42.105
45,43.105
46,44.105
47,45.105
48,46.105
49,47.106
50,48.106
51,49.106
52,50.105
53,51.106
54,52.106
55,53.106
56,54.105
57,55.106
58,56.106
59,57.106
60,58.106
61,59.105
62,60.105
63,61.105
64,62.106
