 ,Time(s)
1,0.000
2,0.771
3,1.770
4,2.043
5,3.044
6,4.044
7,5.044
8,6.044
9,7.043
10,8.043
11,9.044
12,10.043
13,11.044
14,12.044
15,13.044
16,14.044
17,15.044
18,16.043
19,17.044
20,18.043
21,19.043
22,20.044
23,21.044
24,22.043
25,23.044
26,24.044
27,25.043
28,26.044
29,27.044
30,28.043
31,29.043
32,30.043
33,31.044
34,32.043
35,33.044
36,34.043
37,35.044
38,36.044
39,37.043
40,38.044
41,39.043
42,40.044
43,41.043
44,42.042
45,43.043
46,44.043
47,45.042
48,46.044
49,47.043
50,48.043
51,49.043
52,50.043
53,51.043
54,52.043
55,53.043
56,54.042
57,55.042
58,56.043
59,57.042
60,58.043
61,59.043
62,60.043
63,61.043
64,62.042
