 ,Time(s)
1,0.000
2,0.767
3,1.767
4,2.040
5,3.041
6,4.041
7,5.040
8,6.042
9,7.042
10,8.041
11,9.040
12,10.042
13,11.042
14,12.041
15,13.041
16,14.041
17,15.041
18,16.041
19,17.040
20,18.042
21,19.041
22,20.040
23,21.041
24,22.041
25,23.041
26,24.041
27,25.040
28,26.040
29,27.041
30,28.041
31,29.041
32,30.041
33,31.041
34,32.041
35,33.040
36,34.041
37,35.041
38,36.041
39,37.041
40,38.040
41,39.040
42,40.041
43,41.040
44,42.041
45,43.041
46,44.041
47,45.041
48,46.041
49,47.040
50,48.040
51,49.041
52,50.041
53,51.041
54,52.040
55,53.041
56,54.040
57,55.041
58,56.040
59,57.041
60,58.041
61,59.041
62,60.040
63,61.040
64,62.041
