 ,Time(s)
1,0.000
2,0.768
3,1.769
4,2.039
5,3.039
6,4.040
7,5.040
8,6.040
9,7.040
10,8.039
11,9.039
12,10.040
13,11.040
14,12.040
15,13.040
16,14.039
17,15.039
18,16.040
19,17.040
20,18.040
21,19.040
22,20.040
23,21.040
24,22.040
25,23.040
26,24.040
27,25.038
28,26.039
29,27.039
30,28.040
31,29.039
32,30.039
33,31.039
34,32.039
35,33.039
36,34.038
37,35.040
38,36.039
39,37.039
40,38.039
41,39.039
42,40.039
43,41.040
44,42.039
45,43.038
46,44.038
47,45.039
48,46.040
49,47.039
50,48.038
51,49.039
52,50.039
53,51.038
54,52.038
55,53.038
56,54.039
57,55.039
58,56.039
59,57.039
60,58.039
61,59.039
62,60.039
63,61.039
64,62.038
