 ,Time(s)
1,0.000
2,0.796
3,1.795
4,2.066
5,3.067
6,4.067
7,5.066
8,6.067
9,7.067
10,8.067
11,9.067
12,10.067
13,11.068
14,12.068
15,13.068
16,14.068
17,15.066
18,16.068
19,17.067
20,18.067
21,19.067
22,20.067
23,21.066
24,22.066
25,23.066
26,24.067
27,25.067
28,26.066
29,27.066
30,28.067
31,29.068
32,30.067
33,31.067
34,32.068
35,33.067
36,34.066
37,35.067
38,36.068
39,37.066
40,38.067
41,39.067
42,40.067
43,41.067
44,42.067
45,43.067
46,44.067
47,45.066
48,46.067
49,47.067
50,48.067
51,49.067
52,50.067
53,51.067
54,52.067
55,53.067
56,54.067
57,55.067
58,56.067
59,57.066
60,58.067
61,59.067
62,60.067
63,61.067
64,62.067
