 ,Time(s)
1,0.000
2,0.793
3,1.794
4,2.067
5,3.069
6,4.069
7,5.069
8,6.068
9,7.068
10,8.069
11,9.068
12,10.068
13,11.069
14,12.069
15,13.068
16,14.069
17,15.069
18,16.068
19,17.069
20,18.068
21,19.068
22,20.069
23,21.068
24,22.069
25,23.068
26,24.068
27,25.068
28,26.068
29,27.068
30,28.067
31,29.067
32,30.068
33,31.069
34,32.068
35,33.068
36,34.068
37,35.068
38,36.068
39,37.068
40,38.069
41,39.068
42,40.069
43,41.068
44,42.068
45,43.068
46,44.068
47,45.068
48,46.068
49,47.068
50,48.067
51,49.068
52,50.068
53,51.068
54,52.068
55,53.068
56,54.068
57,55.068
58,56.067
59,57.068
60,58.067
61,59.067
62,60.068
63,61.068
64,62.068
