 ,Time(s)
1,0.000
2,0.773
3,1.772
4,2.043
5,3.044
6,4.045
7,5.045
8,6.044
9,7.044
10,8.044
11,9.044
12,10.044
13,11.043
14,12.044
15,13.044
16,14.044
17,15.045
18,16.045
19,17.045
20,18.044
21,19.045
22,20.044
23,21.045
24,22.044
25,23.045
26,24.044
27,25.043
28,26.044
29,27.044
30,28.044
31,29.043
32,30.043
33,31.044
34,32.044
35,33.044
36,34.044
37,35.044
38,36.044
39,37.043
40,38.044
41,39.044
42,40.044
43,41.044
44,42.044
45,43.044
46,44.044
47,45.043
48,46.043
49,47.043
50,48.044
51,49.044
52,50.044
53,51.044
54,52.043
55,53.044
56,54.044
57,55.043
58,56.044
59,57.044
60,58.043
61,59.043
62,60.043
63,61.044
64,62.044
