 ,Time(s)
1,0.000
2,0.787
3,1.788
4,2.060
5,3.061
6,4.060
7,5.061
8,6.061
9,7.061
10,8.061
11,9.060
12,10.061
13,11.060
14,12.061
15,13.061
16,14.061
17,15.061
18,16.061
19,17.060
20,18.060
21,19.061
22,20.060
23,21.060
24,22.060
25,23.060
26,24.060
27,25.061
28,26.060
29,27.060
30,28.061
31,29.061
32,30.060
33,31.060
34,32.060
35,33.060
36,34.060
37,35.060
38,36.061
39,37.060
40,38.061
41,39.060
42,40.060
43,41.060
44,42.060
45,43.060
46,44.061
47,45.061
48,46.061
49,47.060
50,48.060
51,49.060
52,50.060
53,51.061
54,52.059
55,53.061
56,54.060
57,55.059
58,56.060
59,57.061
60,58.061
61,59.060
62,60.060
63,61.060
64,62.060
