 ,Time(s)
1,0.000
2,0.781
3,1.781
4,2.053
5,3.054
6,4.054
7,5.054
8,6.054
9,7.054
10,8.054
11,9.054
12,10.054
13,11.054
14,12.054
15,13.053
16,14.053
17,15.054
18,16.054
19,17.053
20,18.053
21,19.054
22,20.054
23,21.054
24,22.054
25,23.054
26,24.053
27,25.053
28,26.053
29,27.054
30,28.054
31,29.053
32,30.054
33,31.054
34,32.054
35,33.054
36,34.054
37,35.054
38,36.054
39,37.054
40,38.054
41,39.053
42,40.053
43,41.054
44,42.054
45,43.054
46,44.054
47,45.053
48,46.054
49,47.053
50,48.053
51,49.054
52,50.053
53,51.054
54,52.054
55,53.054
56,54.054
57,55.053
58,56.053
59,57.053
60,58.054
61,59.053
62,60.053
63,61.053
64,62.054
