 ,Time(s)
1,0.000
2,0.757
3,1.758
4,2.026
5,3.027
6,4.026
7,5.026
8,6.026
9,7.027
10,8.027
11,9.026
12,10.027
13,11.027
14,12.027
15,13.027
16,14.025
17,15.027
18,16.027
19,17.027
20,18.027
21,19.026
22,20.026
23,21.026
24,22.027
25,23.026
26,24.027
27,25.026
28,26.027
29,27.026
30,28.027
31,29.027
32,30.027
33,31.027
34,32.026
35,33.027
36,34.027
37,35.025
38,36.027
39,37.026
40,38.025
41,39.026
42,40.026
43,41.026
44,42.027
45,43.026
46,44.027
47,45.026
48,46.026
49,47.026
50,48.026
51,49.026
52,50.026
53,51.026
54,52.026
55,53.025
56,54.027
57,55.026
58,56.026
59,57.025
60,58.025
61,59.026
62,60.025
63,61.025
64,62.025
