 ,Time(s)
1,0.000
2,0.788
3,1.790
4,2.064
5,3.065
6,4.065
7,5.065
8,6.065
9,7.065
10,8.065
11,9.065
12,10.065
13,11.065
14,12.065
15,13.064
16,14.065
17,15.064
18,16.064
19,17.065
20,18.065
21,19.065
22,20.065
23,21.065
24,22.065
25,23.065
26,24.065
27,25.065
28,26.065
29,27.065
30,28.064
31,29.065
32,30.065
33,31.064
34,32.065
35,33.065
36,34.065
37,35.065
38,36.065
39,37.065
40,38.065
41,39.065
42,40.065
43,41.065
44,42.065
45,43.065
46,44.064
47,45.065
48,46.065
49,47.064
50,48.065
51,49.065
52,50.064
53,51.064
54,52.065
55,53.065
56,54.065
57,55.064
58,56.065
59,57.064
60,58.064
61,59.065
62,60.065
63,61.065
64,62.065
