 ,Time(s)
1,0.000
2,0.783
3,1.784
4,2.055
5,3.056
6,4.056
7,5.056
8,6.056
9,7.055
10,8.057
11,9.056
12,10.055
13,11.056
14,12.056
15,13.056
16,14.056
17,15.056
18,16.055
19,17.056
20,18.055
21,19.055
22,20.056
23,21.056
24,22.055
25,23.055
26,24.056
27,25.056
28,26.055
29,27.056
30,28.056
31,29.056
32,30.056
33,31.056
34,32.056
35,33.056
36,34.056
37,35.056
38,36.056
39,37.056
40,38.055
41,39.056
42,40.056
43,41.056
44,42.055
45,43.056
46,44.056
47,45.056
48,46.056
49,47.056
50,48.056
51,49.056
52,50.056
53,51.055
54,52.056
55,53.055
56,54.056
57,55.055
58,56.056
59,57.055
60,58.055
61,59.056
62,60.055
63,61.056
64,62.056
