 ,Time(s)
1,0.000
2,0.781
3,1.781
4,2.055
5,3.056
6,4.055
7,5.056
8,6.056
9,7.055
10,8.056
11,9.056
12,10.055
13,11.055
14,12.055
15,13.055
16,14.056
17,15.056
18,16.056
19,17.055
20,18.055
21,19.054
22,20.056
23,21.056
24,22.056
25,23.056
26,24.055
27,25.055
28,26.056
29,27.055
30,28.054
31,29.054
32,30.054
33,31.055
34,32.055
35,33.055
36,34.056
37,35.056
38,36.056
39,37.056
40,38.056
41,39.056
42,40.056
43,41.055
44,42.055
45,43.055
46,44.054
47,45.056
48,46.055
49,47.055
50,48.054
51,49.055
52,50.056
53,51.055
54,52.055
55,53.055
56,54.055
57,55.055
58,56.054
59,57.055
60,58.055
61,59.055
62,60.054
63,61.054
64,62.055
