 ,Time(s)
1,0.000
2,0.765
3,1.766
4,2.038
5,3.039
6,4.039
7,5.038
8,6.038
9,7.038
10,8.038
11,9.039
12,10.038
13,11.039
14,12.039
15,13.038
16,14.039
17,15.039
18,16.039
19,17.039
20,18.039
21,19.038
22,20.039
23,21.038
24,22.038
25,23.038
26,24.039
27,25.039
28,26.039
29,27.038
30,28.038
31,29.038
32,30.037
33,31.038
34,32.039
35,33.038
36,34.037
37,35.038
38,36.037
39,37.039
40,38.038
41,39.038
42,40.039
43,41.038
44,42.038
45,43.037
46,44.038
47,45.037
48,46.039
49,47.038
50,48.038
51,49.038
52,50.038
53,51.038
54,52.038
55,53.038
56,54.038
57,55.038
58,56.038
59,57.038
60,58.038
61,59.038
62,60.038
63,61.038
64,62.038
