 ,Time(s)
1,0.000
2,0.775
3,1.775
4,2.048
5,3.050
6,4.050
7,5.049
8,6.050
9,7.048
10,8.049
11,9.050
12,10.048
13,11.049
14,12.050
15,13.050
16,14.049
17,15.049
18,16.049
19,17.050
20,18.049
21,19.049
22,20.049
23,21.050
24,22.049
25,23.050
26,24.049
27,25.050
28,26.049
29,27.048
30,28.050
31,29.049
32,30.049
33,31.049
34,32.049
35,33.048
36,34.049
37,35.049
38,36.050
39,37.050
40,38.049
41,39.049
42,40.049
43,41.049
44,42.049
45,43.049
46,44.049
47,45.049
48,46.049
49,47.050
50,48.049
51,49.049
52,50.049
53,51.049
54,52.049
55,53.048
56,54.048
57,55.049
58,56.049
59,57.049
60,58.049
61,59.049
62,60.049
63,61.049
64,62.048
